"Time (s)"
10699.069
10700.069
10701.069
10702.069
10703.069
10704.069
10705.069
10706.069
10707.069
10708.069
10709.069
10710.069
10711.069
10712.069
10713.069
10714.069
10715.069
10716.069
10717.069
10718.069
10719.069
10720.069
10721.069
10722.069
10723.069
10724.069
10725.069
10726.069
10727.069
10728.069
10729.069
10730.069
10731.069
10732.069
10733.069
10734.069
10735.069
10736.069
10737.069
10738.069
10739.069
10740.069
10741.069
10742.069
10743.069
10744.069
10745.069
10746.069
10747.069
10748.069
10749.069
10750.069
10751.069
10752.069
10753.069
10754.069
10755.069
10756.069
10757.069
10758.069
10759.069
10760.069
10761.069
10762.069
10763.069
10764.069
10765.069
10766.069
10767.069
10768.069
10769.069
10770.069
10771.069
10772.069
10773.069
10774.069
10775.069
10776.069
10777.069
10778.069
10779.069
10780.069
10781.069
10782.069
10783.069
10784.069
10785.069
10786.069
10787.069
10788.069
10789.069
10790.069
10791.069
10792.069
10793.069
10794.069
10795.069
10796.069
10797.069
10798.069
10799.069
10800.069
10801.069
10802.069
10803.069
10804.069
10805.069
10806.069
10807.069
10808.069
10809.069
10810.069
10811.069
10812.069
10813.069
10814.069
10815.069
10816.069
10817.069
10818.069
10819.069
10820.069
10821.069
10822.069
10823.069
10824.069
10825.069
10826.069
10827.069
10828.069
10829.069
10830.069
10831.069
10832.069
10833.069
10834.069
10835.069
10836.069
10837.069
10838.069
10839.069
10840.069
10841.069
10842.069
10843.069
10844.069
10845.069
10846.069
10847.069
10848.069
10849.069
10850.069
10851.069
10852.069
10853.069
10854.069
10855.069
10856.069
10857.069
10858.069
10859.069
10860.069
10861.069
10862.069
10863.069
10864.069
10865.069
10866.069
10867.069
10868.069
10869.069
10870.069
10871.069
10872.069
10873.069
10874.069
10875.069
10876.069
10877.069
10878.069
10879.069
10880.069
10881.069
10882.069
10883.069
10884.069
10885.069
10886.069
10887.069
10888.069
10889.069
10890.069
10891.069
10892.069
10893.069
10894.069
10895.069
10896.069
10897.069
10898.069
10899.069
10900.069
10901.069
10902.069
10903.069
10904.069
10905.069
10906.069
10907.069
10908.069
10909.069
10910.069
10911.069
10912.069
10913.069
10914.069
10915.069
10916.069
10917.069
10918.069
10919.069
10920.069
10921.069
10922.069
10923.069
10924.069
10925.069
10926.069
10927.069
10928.069
10929.069
10930.069
10931.069
10932.069
