"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
19209.045,25.138826,25.789012,40.344099,81.370724,250.543492,528.245567,555.182442,555.904326,553.863621,448.187273912853
19210.045,25.138826,25.789012,40.344099,81.370724,250.543492,528.245567,555.182442,555.904326,553.863621,448.186724515925
19211.045,25.1359169709031,25.7952064624226,40.3443733065209,81.3775550656425,250.59866995775,529.161370744716,555.246929552356,555.970380252295,553.969967037803,448.289547016226
19212.045,25.1359169709031,25.7952064624226,40.3443733065209,81.3775550656425,250.59866995775,529.161370744716,555.246929552356,555.970380252295,553.969967037803,448.289624174466
19213.045,25.1359169709031,25.7952064624226,40.3443733065209,81.3775550656425,250.59866995775,529.161370744716,555.246929552356,555.970380252295,553.969967037803,448.289646999752
19214.045,25.1359169709031,25.7952064624226,40.3443733065209,81.3775550656425,250.59866995775,529.161370744716,555.246929552356,555.970380252295,553.969967037803,448.289476044144
19215.045,25.1359169709031,25.7952064624226,40.3443733065209,81.3775550656425,250.59866995775,529.161370744716,555.246929552356,555.970380252295,553.969967037803,448.289233678298
19216.045,25.1393777638986,25.7962799396291,40.3475400525896,81.3846186575182,250.654089729353,530.088401655271,555.312169529722,556.035742779325,554.072057379263,448.400255447157
19217.045,25.1393777638986,25.7962799396291,40.3475400525896,81.3846186575182,250.654089729353,530.088401655271,555.312169529722,556.035742779325,554.072057379263,448.399738020339
19218.045,25.1393777638986,25.7962799396291,40.3475400525896,81.3846186575182,250.654089729353,530.088401655271,555.312169529722,556.035742779325,554.072057379263,448.399856339312
19219.045,25.1393777638986,25.7962799396291,40.3475400525896,81.3846186575182,250.654089729353,530.088401655271,555.312169529722,556.035742779325,554.072057379263,448.399940882407
19220.045,25.1393777638986,25.7962799396291,40.3475400525896,81.3846186575182,250.654089729353,530.088401655271,555.312169529722,556.035742779325,554.072057379263,448.39961454581
19221.045,25.1414789457646,25.7967937797716,40.3495977180577,81.3911975538004,250.709692073712,531.023430123192,555.375261923851,556.100843461353,554.177648312096,448.506275290463
19222.045,25.1414789457646,25.7967937797716,40.3495977180577,81.3911975538004,250.709692073712,531.023430123192,555.375261923851,556.100843461353,554.177648312096,448.506089531906
19223.045,25.1414789457646,25.7967937797716,40.3495977180577,81.3911975538004,250.709692073712,531.023430123192,555.375261923851,556.100843461353,554.177648312096,448.506136949733
19224.045,25.1414789457646,25.7967937797716,40.3495977180577,81.3911975538004,250.709692073712,531.023430123192,555.375261923851,556.100843461353,554.177648312096,448.50619277619
19225.045,25.1414789457646,25.7967937797716,40.3495977180577,81.3911975538004,250.709692073712,531.023430123192,555.375261923851,556.100843461353,554.177648312096,448.506113904111
19226.045,25.1428698599277,25.7989776702961,40.3514174643404,81.3984279649517,250.765464424394,531.96866963599,555.437848346964,556.164769539089,554.282701858754,448.6160406784
19227.045,25.1428698599277,25.7989776702961,40.3514174643404,81.3984279649517,250.765464424394,531.96866963599,555.437848346964,556.164769539089,554.282701858754,448.615725648736
19228.045,25.1428698599277,25.7989776702961,40.3514174643404,81.3984279649517,250.765464424394,531.96866963599,555.437848346964,556.164769539089,554.282701858754,448.615565854928
19229.045,25.1428698599277,25.7989776702961,40.3514174643404,81.3984279649517,250.765464424394,531.96866963599,555.437848346964,556.164769539089,554.282701858754,448.615618237739
19230.045,25.1428698599277,25.7989776702961,40.3514174643404,81.3984279649517,250.765464424394,531.96866963599,555.437848346964,556.164769539089,554.282701858754,448.61539753593
19231.045,25.1448437739131,25.8002500781226,40.3538887910157,81.4046967129463,250.821375998374,532.922709362781,555.499609103579,556.228256687334,554.388816110662,448.722647472245
19232.045,25.1448437739131,25.8002500781226,40.3538887910157,81.4046967129463,250.821375998374,532.922709362781,555.499609103579,556.228256687334,554.388816110662,448.722377101169
19233.045,25.1448437739131,25.8002500781226,40.3538887910157,81.4046967129463,250.821375998374,532.922709362781,555.499609103579,556.228256687334,554.388816110662,448.722392857522
19234.045,25.1448437739131,25.8002500781226,40.3538887910157,81.4046967129463,250.821375998374,532.922709362781,555.499609103579,556.228256687334,554.388816110662,448.722528875138
19235.045,25.1448437739131,25.8002500781226,40.3538887910157,81.4046967129463,250.821375998374,532.922709362781,555.499609103579,556.228256687334,554.388816110662,448.722362726855
19236.045,25.1465619279093,25.8016858174439,40.3560289487567,81.4123320949295,250.877714930779,533.886707363029,555.560718870591,556.291062554848,554.495012280634,448.831118861317
19237.045,25.1465619279093,25.8016858174439,40.3560289487567,81.4123320949295,250.877714930779,533.886707363029,555.560718870591,556.291062554848,554.495012280634,448.830709925043
19238.045,25.1465619279093,25.8016858174439,40.3560289487567,81.4123320949295,250.877714930779,533.886707363029,555.560718870591,556.291062554848,554.495012280634,448.830565785494
19239.045,25.1465619279093,25.8016858174439,40.3560289487567,81.4123320949295,250.877714930779,533.886707363029,555.560718870591,556.291062554848,554.495012280634,448.830635208558
19240.045,25.1465619279093,25.8016858174439,40.3560289487567,81.4123320949295,250.877714930779,533.886707363029,555.560718870591,556.291062554848,554.495012280634,448.830431224871
19241.045,25.1481603775789,25.8029047434651,40.3582264254244,81.4191710834731,250.934159342011,534.860089145346,555.621271603778,556.353396824144,554.601553137791,448.938185539178
19242.045,25.1481603775789,25.8029047434651,40.3582264254244,81.4191710834731,250.934159342011,534.860089145346,555.621271603778,556.353396824144,554.601553137791,448.937847384951
19243.045,25.1481603775789,25.8029047434651,40.3582264254244,81.4191710834731,250.934159342011,534.860089145346,555.621271603778,556.353396824144,554.601553137791,448.937787875596
19244.045,25.1481603775789,25.8029047434651,40.3582264254244,81.4191710834731,250.934159342011,534.860089145346,555.621271603778,556.353396824144,554.601553137791,448.937900997825
19245.045,25.1481603775789,25.8029047434651,40.3582264254244,81.4191710834731,250.934159342011,534.860089145346,555.621271603778,556.353396824144,554.601553137791,448.937732666125
19246.045,25.1498666997271,25.8041821545898,40.3605500910182,81.4262695499635,250.990921598625,535.843179271316,555.681295356357,556.415232825546,554.708135465482,449.045639429414
19247.045,25.1498666997271,25.8041821545898,40.3605500910182,81.4262695499635,250.990921598625,535.843179271316,555.681295356357,556.415232825546,554.708135465482,449.045207339677
19248.045,25.1498666997271,25.8041821545898,40.3605500910182,81.4262695499635,250.990921598625,535.843179271316,555.681295356357,556.415232825546,554.708135465482,449.045096902931
19249.045,25.1498666997271,25.8041821545898,40.3605500910182,81.4262695499635,250.990921598625,535.843179271316,555.681295356357,556.415232825546,554.708135465482,449.045171305728
19250.045,25.1498666997271,25.8041821545898,40.3605500910182,81.4262695499635,250.990921598625,535.843179271316,555.681295356357,556.415232825546,554.708135465482,449.04499250089
19251.045,25.1514344261499,25.805476278731,40.3628266078778,81.4336116035587,251.047925803194,536.835966557624,555.740856534008,556.476641143381,554.81476735575,449.152437205655
19252.045,25.1514344261499,25.805476278731,40.3628266078778,81.4336116035587,251.047925803194,536.835966557624,555.740856534008,556.476641143381,554.81476735575,449.152024976533
19253.045,25.1514344261499,25.805476278731,40.3628266078778,81.4336116035587,251.047925803194,536.835966557624,555.740856534008,556.476641143381,554.81476735575,449.151945538993
19254.045,25.1514344261499,25.805476278731,40.3628266078778,81.4336116035587,251.047925803194,536.835966557624,555.740856534008,556.476641143381,554.81476735575,449.152051483881
19255.045,25.1514344261499,25.805476278731,40.3628266078778,81.4336116035587,251.047925803194,536.835966557624,555.740856534008,556.476641143381,554.81476735575,449.151864757418
19256.045,25.1529969220216,25.8066154004822,40.3651449463939,81.4409081109569,251.105201901454,537.838545429852,555.799978648578,556.53763378198,554.921316151349,449.259217444377
