"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
4639.067,21.8676578433622,22.221136,30.463211,56.952609,171.167154,377.167166131119,486.452771,509.288900684861,488.770388,371.964798269161
4640.067,21.8678535599596,22.221136,30.463211,56.952609,171.167154,377.167156624313,486.452771,509.288823429134,488.770388,371.964941246369
4641.067,21.8720402577429,22.2256941233765,30.4773209647308,56.9885250511489,171.291076952486,377.2786358909,486.535847470474,509.385511020837,488.851928965691,372.059840408491
4642.067,21.8714105286309,22.2256941233765,30.4773209647308,56.9885250511489,171.291076952486,377.2785171958,486.535847470474,509.385174992365,488.851928965691,372.059795375354
4643.067,21.8714237004232,22.2256941233765,30.4773209647308,56.9885250511489,171.291076952486,377.278211159837,486.535847470474,509.386048742815,488.851928965691,372.059782025206
4644.067,21.8713146362788,22.2256941233765,30.4773209647308,56.9885250511489,171.291076952486,377.278816778793,486.535847470474,509.387044271559,488.851928965691,372.059582916236
4645.067,21.8714227216338,22.2256941233765,30.4773209647308,56.9885250511489,171.291076952486,377.279142873049,486.535847470474,509.387556220396,488.851928965691,372.059985570073
4646.067,21.8686049660001,22.2265054216335,30.486883948675,57.0211660641107,171.413487774309,377.391959281335,486.620343016001,509.470882299107,488.934837842994,372.153151267102
4647.067,21.869097868165,22.2265054216335,30.486883948675,57.0211660641107,171.413487774309,377.391320436919,486.620343016001,509.470380526859,488.934837842994,372.153217447678
4648.067,21.8689200224709,22.2265054216335,30.486883948675,57.0211660641107,171.413487774309,377.391380985297,486.620343016001,509.471311852842,488.934837842994,372.153288075135
4649.067,21.869227122332,22.2265054216335,30.486883948675,57.0211660641107,171.413487774309,377.39221879669,486.620343016001,509.471712679598,488.934837842994,372.153189616862
4650.067,21.8689100814371,22.2265054216335,30.486883948675,57.0211660641107,171.413487774309,377.392906089452,486.620343016001,509.472647715059,488.934837842994,372.153422155874
4651.067,21.8701620279844,22.2266762201234,30.4988677411092,57.0548841033134,171.536744351508,377.500673548545,486.700583148941,509.557951895208,489.01886728372,372.247608726547
4652.067,21.8699794313921,22.2266762201234,30.4988677411092,57.0548841033134,171.536744351508,377.500167368117,486.700583148941,509.557203399927,489.01886728372,372.247565550089
4653.067,21.870246306252,22.2266762201234,30.4988677411092,57.0548841033134,171.536744351508,377.500228818541,486.700583148941,509.558153043271,489.01886728372,372.247483928265
4654.067,21.8701996167154,22.2266762201234,30.4988677411092,57.0548841033134,171.536744351508,377.501297830562,486.700583148941,509.558943525498,489.01886728372,372.247156636056
4655.067,21.8703642241153,22.2266762201234,30.4988677411092,57.0548841033134,171.536744351508,377.501823491744,486.700583148941,509.559570702093,489.01886728372,372.247341046592
4656.067,21.8729675958778,22.2278603197718,30.5097365265401,57.0876805186256,171.659039302394,377.613275662763,486.782473493591,509.64458160113,489.101773756946,372.340369738127
4657.067,21.8728005825212,22.2278603197718,30.5097365265401,57.0876805186256,171.659039302394,377.612658204603,486.782473493591,509.643842168477,489.101773756946,372.340364374126
4658.067,21.8725604347765,22.2278603197718,30.5097365265401,57.0876805186256,171.659039302394,377.612625036012,486.782473493591,509.644417738696,489.101773756946,372.340544275572
4659.067,21.8725241062919,22.2278603197718,30.5097365265401,57.0876805186256,171.659039302394,377.613643974564,486.782473493591,509.645444104587,489.101773756946,372.340427678847
4660.067,21.8726977206133,22.2278603197718,30.5097365265401,57.0876805186256,171.659039302394,377.614300859173,486.782473493591,509.646045577247,489.101773756946,372.340575295422
4661.067,21.8721125241215,22.2293029322038,30.5201943118788,57.1209891028335,171.781217333878,377.723154940679,486.86400097982,509.733646228138,489.184175301066,372.433612944892
4662.067,21.8723989087505,22.2293029322038,30.5201943118788,57.1209891028335,171.781217333878,377.722497289465,486.86400097982,509.733155075083,489.184175301066,372.433551970145
4663.067,21.8724896427862,22.2293029322038,30.5201943118788,57.1209891028335,171.781217333878,377.722582089093,486.86400097982,509.733935719528,489.184175301066,372.433605850125
4664.067,21.8725675106737,22.2293029322038,30.5201943118788,57.1209891028335,171.781217333878,377.723640759105,486.86400097982,509.734975127479,489.184175301066,372.433428198988
4665.067,21.872278558632,22.2293029322038,30.5201943118788,57.1209891028335,171.781217333878,377.724406366493,486.86400097982,509.735556003068,489.184175301066,372.433523638822
4666.067,21.8732766570646,22.2298346890419,30.5316429369085,57.1539086056859,171.902847900579,377.833700330374,486.943929776717,509.821646340011,489.266871831001,372.526100054016
4667.067,21.8731098585725,22.2298346890419,30.5316429369085,57.1539086056859,171.902847900579,377.832979086553,486.943929776717,509.821075506825,489.266871831001,372.526061246175
