"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
16681.01,24.4222811264508,25.1004150642149,39.9516330575127,81.7807475435907,249.279691325412,434.412231664323,492.805463461021,503.465332468958,477.342008417549,390.560120983466
16682.01,24.4222811264508,25.1004150642149,39.9516330575127,81.7807475435907,249.278972129327,434.411154456729,492.805463461021,503.465758761268,477.342008417549,390.559826900834
16683.01,24.4222811264508,25.1004150642149,39.9516330575127,81.7807475435907,249.277903632833,434.410819700815,492.805463461021,503.466026094965,477.342008417549,390.559422633611
16684.01,24.4222811264508,25.1004150642149,39.9516330575127,81.7807475435907,249.277436933677,434.410905669603,492.805463461021,503.466718199618,477.342008417549,390.559621826104
16685.01,24.4222811264508,25.1004150642149,39.9516330575127,81.7807475435907,249.277827027211,434.411376353232,492.805463461021,503.467403195278,477.342008417549,390.560085628018
16686.01,24.4185755878909,25.0989861389503,39.9512179990323,81.7795433613335,249.268430500167,434.303712768908,492.658059669548,503.325514804259,477.193831376249,390.445818226875
16687.01,24.4185755878909,25.0989861389503,39.9512179990323,81.7795433613335,249.268841402123,434.304341467499,492.658059669548,503.325270303106,477.193831376249,390.445987106563
16688.01,24.4185755878909,25.0989861389503,39.9512179990323,81.7795433613335,249.26889805151,434.303977425487,492.658059669548,503.325110953784,477.193831376249,390.445198438319
16689.01,24.4185755878909,25.0989861389503,39.9512179990323,81.7795433613335,249.268834853367,434.303507620754,492.658059669548,503.324836412833,477.193831376249,390.444518725651
16690.01,24.4185755878909,25.0989861389503,39.9512179990323,81.7795433613335,249.268256940488,434.303270020155,492.658059669548,503.324713792078,477.193831376249,390.443999611489
16691.01,24.4207218856851,25.0985987768668,39.9515783775269,81.7802627823508,249.254109228546,434.196261767432,492.511290135162,503.184501125097,477.04453513178,390.328874710936
16692.01,24.4207218856851,25.0985987768668,39.9515783775269,81.7802627823508,249.253624688253,434.195606917374,492.511290135162,503.184286403162,477.04453513178,390.328441610682
16693.01,24.4207218856851,25.0985987768668,39.9515783775269,81.7802627823508,249.252965652775,434.195817202049,492.511290135162,503.184305388965,477.04453513178,390.328530844147
16694.01,24.4207218856851,25.0985987768668,39.9515783775269,81.7802627823508,249.252529947339,434.195928941728,492.511290135162,503.184023544259,477.04453513178,390.328256022975
16695.01,24.4207218856851,25.0985987768668,39.9515783775269,81.7802627823508,249.25294691362,434.196259693544,492.511290135162,503.184373363957,477.04453513178,390.328543507856
16696.01,24.4215298486617,25.0991473031752,39.9514779142178,81.7817289276934,249.245993960628,434.089341120198,492.364086161881,503.044913105362,476.895664498605,390.214235155646
16697.01,24.4215298486617,25.0991473031752,39.9514779142178,81.7817289276934,249.246057920629,434.089365652313,492.364086161881,503.044767410216,476.895664498605,390.21420429722
16698.01,24.4215298486617,25.0991473031752,39.9514779142178,81.7817289276934,249.246097431432,434.088881002296,492.364086161881,503.044680970089,476.895664498605,390.213738594918
16699.01,24.4215298486617,25.0991473031752,39.9514779142178,81.7817289276934,249.246497003047,434.088571193209,492.364086161881,503.044538772866,476.895664498605,390.213630324001
16700.01,24.4215298486617,25.0991473031752,39.9514779142178,81.7817289276934,249.246450690378,434.088537452647,492.364086161881,503.044712872423,476.895664498605,390.213726144231
16701.01,24.4213029286964,25.0994235613031,39.9517969175345,81.7830068228595,249.234452189737,433.981373966931,492.217469032698,502.905666270015,476.747149762955,390.099034434669
16702.01,24.4213029286964,25.0994235613031,39.9517969175345,81.7830068228595,249.234198936035,433.98105677419,492.217469032698,502.90542030011,476.747149762955,390.098813403174
16703.01,24.4213029286964,25.0994235613031,39.9517969175345,81.7830068228595,249.23368366752,433.981072578491,492.217469032698,502.905315635748,476.747149762955,390.098488302035
16704.01,24.4213029286964,25.0994235613031,39.9517969175345,81.7830068228595,249.233124432925,433.98088383438,492.217469032698,502.905210014785,476.747149762955,390.098155126484
16705.01,24.4213029286964,25.0994235613031,39.9517969175345,81.7830068228595,249.233133666486,433.981047895621,492.217469032698,502.905480581441,476.747149762955,390.098242423691
16706.01,24.4223379359807,25.0990740516621,39.9517141948572,81.7841051782325,249.224959155088,433.874429091841,492.070797266316,502.766853582505,476.598590953004,389.983818737209
16707.01,24.4223379359807,25.0990740516621,39.9517141948572,81.7841051782325,249.224982684137,433.874238842894,492.070797266316,502.766637574494,476.598590953004,389.983580714578
16708.01,24.4223379359807,25.0990740516621,39.9517141948572,81.7841051782325,249.224806288119,433.87404284317,492.070797266316,502.766612137031,476.598590953004,389.983333488601
16709.01,24.4223379359807,25.0990740516621,39.9517141948572,81.7841051782325,249.224922206064,433.873984965077,492.070797266316,502.766482378469,476.598590953004,389.983067298654
16710.01,24.4223379359807,25.0990740516621,39.9517141948572,81.7841051782325,249.224963749649,433.874148970194,492.070797266316,502.766661159198,476.598590953004,389.983194450376
16711.01,24.4228064043903,25.0994716920503,39.9519941826542,81.7855566680359,249.2166379324,433.767417841778,491.924460605844,502.628421951763,476.450325538841,389.868919226662
16712.01,24.4228064043903,25.0994716920503,39.9519941826542,81.7855566680359,249.21639743371,433.767182071342,491.924460605844,502.628146798731,476.450325538841,389.868719276879
16713.01,24.4228064043903,25.0994716920503,39.9519941826542,81.7855566680359,249.216159252609,433.767014720963,491.924460605844,502.628097828361,476.450325538841,389.868374956646
16714.01,24.4228064043903,25.0994716920503,39.9519941826542,81.7855566680359,249.216058852564,433.766781234607,491.924460605844,502.627988057601,476.450325538841,389.868125335605
16715.01,24.4228064043903,25.0994716920503,39.9519941826542,81.7855566680359,249.216132849006,433.766887054038,491.924460605844,502.628225918814,476.450325538841,389.868264629965
16716.01,24.4232406907796,25.0993673892364,39.9519083640677,81.7865004016665,249.20767443499,433.6602676364,491.778203831002,502.490435908244,476.302176705749,389.754069393844
