"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09"
5461.044,21.9426987287664,22.3679219898099,32.3188799167197,62.6056021671697,188.99560062967,398.162347755621,505.051466611299,524.019878090963,507.040127962252
5462.044,21.9426994035233,22.3679191951078,32.3188799167197,62.6056021671697,188.99560062967,398.162347755621,505.051466611299,524.019840543911,507.040127962252
5463.044,21.9426993782919,22.3679176878491,32.3188799167197,62.6056021671697,188.99560062967,398.162347755621,505.051466611299,524.019528915015,507.040127962252
5464.044,21.9426971819421,22.3679181351809,32.3188799167197,62.6056021671697,188.99560062967,398.162347755621,505.051466611299,524.019790160706,507.040127962252
5465.044,21.9426995341732,22.3679188857814,32.3188799167197,62.6056021671697,188.99560062967,398.162347755621,505.051466611299,524.019732607078,507.040127962252
5466.044,21.9427873739737,22.3684293166998,32.331518974814,62.6376595131763,189.085945242037,398.309139166987,505.18394561407,524.104776200497,507.169609548745
5467.044,21.9427879312711,22.3684260567113,32.331518974814,62.6376595131763,189.085945242037,398.309139166987,505.18394561407,524.10474249177,507.169609548745
5468.044,21.9427878378796,22.3684245472522,32.331518974814,62.6376595131763,189.085945242037,398.309139166987,505.18394561407,524.104423209906,507.169609548745
5469.044,21.942785722221,22.3684249309903,32.331518974814,62.6376595131763,189.085945242037,398.309139166987,505.18394561407,524.104685053619,507.169609548745
5470.044,21.9427879510796,22.3684255705486,32.331518974814,62.6376595131763,189.085945242037,398.309139166987,505.18394561407,524.10462567075,507.169609548745
5471.044,21.9428687900116,22.368930908376,32.3441865052087,62.6697007868404,189.176022215196,398.456233280942,505.316694661873,524.189731697564,507.299355114975
5472.044,21.9428693073201,22.3689278358525,32.3441865052087,62.6697007868404,189.176022215196,398.456233280942,505.316694661873,524.189702517023,507.299355114975
5473.044,21.9428691626125,22.3689263948033,32.3441865052087,62.6697007868404,189.176022215196,398.456233280942,505.316694661873,524.189374958717,507.299355114975
5474.044,21.9428672646518,22.3689270620489,32.3441865052087,62.6697007868404,189.176022215196,398.456233280942,505.316694661873,524.189636837218,507.299355114975
5475.044,21.9428694447273,22.3689278529904,32.3441865052087,62.6697007868404,189.176022215196,398.456233280942,505.316694661873,524.189576210506,507.299355114975
5476.044,21.9429439295522,22.3694278703834,32.3568819036965,62.7017264687656,189.2658246386,398.603628260551,505.449714538995,524.274747306199,507.429365380984
5477.044,21.94294443269,22.3694248658308,32.3568819036965,62.7017264687656,189.2658246386,398.603628260551,505.449714538995,524.274721714239,507.429365380984
5478.044,21.9429442446708,22.3694234214367,32.3568819036965,62.7017264687656,189.2658246386,398.603628260551,505.449714538995,524.274386371623,507.429365380984
5479.044,21.9429424487937,22.3694239569451,32.3568819036965,62.7017264687656,189.2658246386,398.603628260551,505.449714538995,524.274647624095,507.429365380984
5480.044,21.9429445529232,22.3694247119957,32.3568819036965,62.7017264687656,189.2658246386,398.603628260551,505.449714538995,524.274585021427,507.429365380984
5481.044,21.9430131607005,22.3699194710486,32.3696047077661,62.7337350391187,189.355358074826,398.751322613794,505.583005771681,524.359817910424,507.559640882784
5482.044,21.9430135865314,22.3699163590236,32.3696047077661,62.7337350391187,189.355358074826,398.751322613794,505.583005771681,524.359796650246,507.559640882784
5483.044,21.9430133627183,22.3699149367389,32.3696047077661,62.7337350391187,189.355358074826,398.751322613794,505.583005771681,524.359454142765,507.559640882784
5484.044,21.9430117086101,22.3699155520438,32.3696047077661,62.7337350391187,189.355358074826,398.751322613794,505.583005771681,524.359715669069,507.559640882784
5485.044,21.9430137233006,22.3699163153056,32.3696047077661,62.7337350391187,189.355358074826,398.751322613794,505.583005771681,524.359651103526,507.559640882784
5486.044,21.9430769300218,22.3704059792719,32.3823545374299,62.7657263811528,189.444619413821,398.899315251523,505.716569016625,524.444942621068,507.690182242958
5487.044,21.9430773402312,22.3704029651587,32.3823545374299,62.7657263811528,189.444619413821,398.899315251523,505.716569016625,524.444925549505,507.690182242958
5488.044,21.9430770814093,22.3704015740838,32.3823545374299,62.7657263811528,189.444619413821,398.899315251523,505.716569016625,524.444575773832,507.690182242957
5489.044,21.9430755513901,22.3704022581396,32.3823545374299,62.7657263811528,189.444619413821,398.899315251523,505.716569016625,524.444837308523,507.690182242957
5490.044,21.9430775010827,22.3704030752229,32.3823545374299,62.7657263811528,189.444619413821,398.899315251523,505.716569016625,524.444771140502,507.690182242957
5491.044,21.9431357112789,22.3708876019474,32.3951310902056,62.7977007084967,189.533612829185,399.047605362714,505.850404823554,524.53012137835,507.820990007176
5492.044,21.9431360847379,22.3708845802538,32.3951310902056,62.7977007084967,189.533612829185,399.047605362714,505.850404823554,524.53010815885,507.820990007176
5493.044,21.9431358094425,22.3708832041497,32.3951310902056,62.7977007084967,189.533612829185,399.047605362714,505.850404823554,524.529751266252,507.820990007176
5494.044,21.9431343841223,22.3708838765539,32.3951310902056,62.7977007084967,189.533612829185,399.047605362714,505.850404823554,524.530012703583,507.820990007176
5495.044,21.9431362491147,22.3708846850486,32.3951310902056,62.7977007084967,189.533612829185,399.047605362714,505.850404823554,524.529944617369,507.820990007176
5496.044,21.9431898796803,22.3713641647587,32.4079341253062,62.8296578129573,189.622336817778,399.19619239143,505.984513794502,524.615352130052,507.952064755828
5497.044,21.9431902143364,22.371361140525,32.4079341253062,62.8296578129573,189.622336817778,399.19619239143,505.984513794502,524.615343055188,507.952064755828
5498.044,21.9431899154164,22.3713597859209,32.4079341253062,62.8296578129573,189.622336817778,399.19619239143,505.984513794502,524.614979371837,507.952064755828
5499.044,21.9431885980752,22.371360519681,32.4079341253062,62.8296578129573,189.622336817778,399.19619239143,505.984513794502,524.615241020228,507.952064755828
5500.044,21.9431903841366,22.3713613543988,32.4079341253062,62.8296578129573,189.622336817778,399.19619239143,505.984513794502,524.615170922235,507.952064755828
5501.044,21.9432397813892,22.3718358465738,32.4207634551938,62.861597369979,189.710793559632,399.345075977784,506.118896487469,524.700633881904,508.083407037498
5502.044,21.9432400950156,22.3718328604192,32.4207634551938,62.861597369979,189.710793559632,399.345075977784,506.118896487469,524.700628816198,508.083407037498
5503.044,21.9432397845849,22.3718315290847,32.4207634551938,62.861597369979,189.710793559632,399.345075977784,506.118896487469,524.700258493931,508.083407037498
5504.044,21.9432385642024,22.371832292226,32.4207634551938,62.861597369979,189.710793559632,399.345075977784,506.118896487469,524.700520275987,508.083407037498
5505.044,21.9432402770906,22.3718331490166,32.4207634551938,62.861597369979,189.710793559632,399.345075977784,506.118896487469,524.700448251283,508.083407037498
5506.044,21.9432857799648,22.3723026855726,32.4336189325412,62.8935194068711,189.798982932777,399.4942559311,506.253553481648,524.785965531851,508.215017414909
5507.044,21.9432860636499,22.3722996993682,32.4336189325412,62.8935194068711,189.798982932777,399.4942559311,506.253553481648,524.785964421208,508.215017414909
5508.044,21.9432857438455,22.3722983861361,32.4336189325412,62.8935194068711,189.798982932777,399.4942559311,506.253553481648,524.785587588258,508.215017414909
5509.044,21.9432846103613,22.3722991744483,32.4336189325412,62.8935194068711,189.798982932777,399.4942559311,506.253553481648,524.785849540206,508.215017414909
5510.044,21.943286243502,22.372300040179,32.4336189325412,62.8935194068711,189.798982932777,399.4942559311,506.253553481648,524.785775470708,508.215017414909
5511.044,21.9433281590759,22.3727646870051,32.4465004461586,62.9254239293548,189.886906522117,399.643732196307,506.388485338442,524.871345820998,508.346896437973
5512.044,21.9433284179342,22.3727617174286,32.4465004461586,62.9254239293548,189.886906522117,399.643732196307,506.388485338442,524.871348757331,508.346896437973
5513.044,21.9433280908222,22.3727604247803,32.4465004461586,62.9254239293548,189.886906522117,399.643732196307,506.388485338442,524.87096561799,508.346896437973
5514.044,21.9433270430524,22.3727612533303,32.4465004461586,62.9254239293548,189.886906522117,399.643732196307,506.388485338442,524.871227827005,508.346896437973
5515.044,21.9433286027885,22.3727621407283,32.4465004461586,62.9254239293548,189.886906522117,399.643732196307,506.388485338442,524.871151674614,508.346896437973
5516.044,21.9433672131918,22.3732219447403,32.4594079130537,62.9573107970354,189.974564521854,399.793504831604,506.523692628163,524.95677376626,508.479044662678
5517.044,21.9433674516229,22.3732189933394,32.4594079130537,62.9573107970354,189.974564521854,399.793504831604,506.523692628163,524.956780660024,508.479044662678
5518.044,21.9433671218474,22.3732177212912,32.4594079130537,62.9573107970354,189.974564521854,399.793504831604,506.523692628163,524.956391387736,508.479044662678
5519.044,21.9433661498968,22.3732185768699,32.4594079130537,62.9573107970354,189.974564521854,399.793504831604,506.523692628163,524.956653873498,508.479044662678
5520.044,21.9433676368296,22.3732194791618,32.4594079130537,62.9573107970354,189.974564521854,399.793504831604,506.523692628163,524.956575628569,508.479044662678
5521.044,21.9434032024686,22.3736744887235,32.4723412739138,62.9891799678258,190.061958128137,399.943573988257,506.659175914302,525.042248256025,508.611462640214
5522.044,21.9434034189116,22.3736715470786,32.4723412739138,62.9891799678258,190.061958128137,399.943573988257,506.659175914302,525.042259096643,508.611462640214
5523.044,21.943403088371,22.3736702937026,32.4723412739138,62.9891799678258,190.061958128137,399.943573988257,506.659175914302,525.04186380554,508.611462640214
5524.044,21.9434021881669,22.373671179934,32.4723412739138,62.9891799678258,190.061958128137,399.943573988257,506.659175914302,525.042126620656,508.611462640214
5525.044,21.943403602947,22.3736720964978,32.4723412739138,62.9891799678258,190.061958128137,399.943573988257,506.659175914302,525.042046236955,508.611462640214
5526.044,21.9434363648193,22.3741223648542,32.4853004888481,63.021031462374,190.14908789169,400.093939894227,506.794935764463,525.127768320724,508.744150924737
5527.044,21.9434365629396,22.374119439901,32.4853004888481,63.021031462374,190.14908789169,400.093939894227,506.794935764463,525.127783113071,508.744150924737
5528.044,21.943436233428,22.3741182062832,32.4853004888481,63.021031462374,190.14908789169,400.093939894227,506.794935764463,525.127381953876,508.744150924737
5529.044,21.9434353998747,22.3741191237615,32.4853004888481,63.021031462374,190.14908789169,400.093939894227,506.794935764463,525.127645135068,508.744150924737
5530.044,21.9434367459882,22.3741200572058,32.4853004888481,63.021031462374,190.14908789169,400.093939894227,506.794935764463,525.127562572407,508.744150924737
5531.044,21.9434669242837,22.3745656318578,32.4982855340211,63.0528652367555,190.235954794797,400.244602840922,506.93097274403,525.213333002417,508.877110069001
5532.044,21.9434671053278,22.3745627210436,32.4982855340211,63.0528652367555,190.235954794797,400.244602840922,506.93097274403,525.213351704735,508.877110069001
5533.044,21.9434667793959,22.3745615065763,32.4982855340211,63.0528652367555,190.235954794797,400.244602840922,506.93097274403,525.212944831918,508.877110069001
5534.044,21.9434660071305,22.3745624516478,32.4982855340211,63.0528652367555,190.235954794797,400.244602840922,506.93097274403,525.213208421419,508.877110069001
5535.044,21.9434672859644,22.3745633988709,32.4982855340211,63.0528652367555,190.235954794797,400.244602840922,506.93097274403,525.21312364743,508.877110069001
5536.044,21.9434950849023,22.3750043290751,32.5112963987482,63.0846812613849,190.322559479177,400.395563172056,507.067287420649,525.298941297933,509.010340627549
5537.044,21.9434952497847,22.3750014317684,32.5112963987482,63.0846812613849,190.322559479177,400.395563172056,507.067287420649,525.298963903769,509.010340627549
5538.044,21.943494928401,22.375000235799,32.5112963987482,63.0846812613849,190.322559479177,400.395563172056,507.067287420649,525.298551432425,509.010340627549
5539.044,21.9434942132957,22.3750012097971,32.5112963987482,63.0846812613849,190.322559479177,400.395563172056,507.067287420649,525.298815476374,509.010340627549
5540.044,21.9434954271009,22.3750021714851,32.5112963987482,63.0846812613849,190.322559479177,400.395563172056,507.067287420649,525.298728466161,509.010340627549
5541.044,21.9435210341164,22.3754385060929,32.5243330832373,63.1164795438936,190.408902844503,400.54682127465,507.203880361685,525.384592328266,509.143843154965
5542.044,21.9435211847136,22.3754356240031,32.5243330832373,63.1164795438936,190.408902844503,400.54682127465,507.203880361685,525.384618819409,509.143843154965
5543.044,21.9435208693846,22.3754344468122,32.5243330832373,63.1164795438936,190.408902844503,400.54682127465,507.203880361685,525.384200871303,509.143843154965
5544.044,21.9435202072718,22.3754354484672,32.5243330832373,63.1164795438936,190.408902844503,400.54682127465,507.203880361685,525.384465399799,509.143843154965
5545.044,21.9435213586558,22.3754364244208,32.5243330832373,63.1164795438936,190.408902844503,400.54682127465,507.203880361685,525.384376124852,509.143843154965
5546.044,21.9435449466077,22.3758682108572,32.5373955966507,63.1482600768862,190.494985611173,400.698377571512,507.340752136067,525.470285217822,509.277618207193
5547.044,21.9435450838638,22.3758653427687,32.5373955966507,63.1482600768862,190.494985611173,400.698377571512,507.340752136067,525.470315568618,509.277618207193
5548.044,21.9435447756218,22.375864183803,32.5373955966507,63.1482600768862,190.494985611173,400.698377571512,507.340752136067,525.469892269486,509.277618207193
5549.044,21.9435441624887,22.3758652121042,32.5373955966507,63.1482600768862,190.494985611173,400.698377571512,507.340752136067,525.470157325767,509.277618207193
5550.044,21.9435452535043,22.375866201244,32.5373955966507,63.1482600768862,190.494985611173,400.698377571512,507.340752136067,525.470065755013,509.277618207193
