"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
21129.042,25.843953,26.511521,42.077706,88.749137,295.4546,557.299393033546,559.917085,558.941144,557.762875,455.114596803016
21130.042,25.843953,26.511521,42.077706,88.749137,295.4546,557.298800501608,559.917085,558.941144,557.762875,455.114329078994
21131.042,25.8378607150852,26.5179379047849,42.0763677855335,88.777470397959,295.425207434889,557.13251111261,559.810411712727,558.815672401905,557.596665766347,454.956961246555
21132.042,25.8378607150852,26.5179379047849,42.0763677855335,88.777470397959,295.425207434889,557.13272999985,559.810411712727,558.815672401905,557.596665766347,454.957237188529
21133.042,25.8378607150852,26.5179379047849,42.0763677855335,88.777470397959,295.425207434889,557.132795383819,559.810411712727,558.815672401905,557.596665766347,454.956744174618
21134.042,25.8378607150852,26.5179379047849,42.0763677855335,88.777470397959,295.425207434889,557.132764456336,559.810411712727,558.815672401905,557.596665766347,454.956756577279
21135.042,25.8378607150852,26.5179379047849,42.0763677855335,88.777470397959,295.425207434889,557.13234884276,559.810411712727,558.815672401905,557.596665766347,454.956423811449
21136.042,25.8415641676887,26.5173870622934,42.0883765589758,88.7960112272485,295.395922179042,556.960173444548,559.708667162758,558.684932238217,557.434998141124,454.796707672576
21137.042,25.8415641676887,26.5173870622934,42.0883765589758,88.7960112272485,295.395922179042,556.960520575223,559.708667162758,558.684932238217,557.434998141124,454.797019634088
21138.042,25.8415641676887,26.5173870622934,42.0883765589758,88.7960112272485,295.395922179042,556.96040912861,559.708667162758,558.684932238217,557.434998141124,454.796308451039
21139.042,25.8415641676887,26.5173870622934,42.0883765589758,88.7960112272485,295.395922179042,556.960421436353,559.708667162758,558.684932238217,557.434998141124,454.796065358238
21140.042,25.8415641676887,26.5173870622934,42.0883765589758,88.7960112272485,295.395922179042,556.959971540978,559.708667162758,558.684932238217,557.434998141124,454.795741669523
21141.042,25.8391053998943,26.512931949027,42.0933415854642,88.8228889157381,295.367307987522,556.790318266664,559.605437765748,558.552599081656,557.264444855821,454.636191175427
21142.042,25.8391053998943,26.512931949027,42.0933415854642,88.8228889157381,295.367307987522,556.790739887922,559.605437765748,558.552599081656,557.264444855821,454.636211648381
21143.042,25.8391053998943,26.512931949027,42.0933415854642,88.8228889157381,295.367307987522,556.790657179268,559.605437765748,558.552599081656,557.264444855821,454.63549446343
21144.042,25.8391053998943,26.512931949027,42.0933415854642,88.8228889157381,295.367307987522,556.79044559076,559.605437765748,558.552599081656,557.264444855821,454.635450321948
21145.042,25.8391053998943,26.512931949027,42.0933415854642,88.8228889157381,295.367307987522,556.789923723162,559.605437765748,558.552599081656,557.264444855821,454.635199420901
21146.042,25.8390308498435,26.5147333122244,42.1000043908354,88.8473075977251,295.334652958718,556.61931513013,559.501858848487,558.419410282202,557.094157928567,454.480000838639
21147.042,25.8390308498435,26.5147333122244,42.1000043908354,88.8473075977251,295.334652958718,556.619809861412,559.501858848487,558.419410282202,557.094157928567,454.480134591645
21148.042,25.8390308498435,26.5147333122244,42.1000043908354,88.8473075977251,295.334652958718,556.619587050864,559.501858848487,558.419410282202,557.094157928567,454.47922353655
21149.042,25.8390308498435,26.5147333122244,42.1000043908354,88.8473075977251,295.334652958718,556.619370038104,559.501858848487,558.419410282202,557.094157928567,454.479094088666
21150.042,25.8390308498435,26.5147333122244,42.1000043908354,88.8473075977251,295.334652958718,556.618844765802,559.501858848487,558.419410282202,557.094157928567,454.478735048126
21151.042,25.8375719366494,26.5141221628654,42.1073045370666,88.8756391319662,295.304999414408,556.447888540241,559.399014408693,558.28490163268,556.919485575348,454.324260965757
21152.042,25.8375719366494,26.5141221628654,42.1073045370666,88.8756391319662,295.304999414408,556.448468904327,559.399014408693,558.28490163268,556.919485575348,454.324345477872
21153.042,25.8375719366494,26.5141221628654,42.1073045370666,88.8756391319662,295.304999414408,556.448252602892,559.399014408693,558.28490163268,556.919485575348,454.323385862923
21154.042,25.8375719366494,26.5141221628654,42.1073045370666,88.8756391319662,295.304999414408,556.447956019643,559.399014408693,558.28490163268,556.919485575348,454.323282018255
21155.042,25.8375719366494,26.5141221628654,42.1073045370666,88.8756391319662,295.304999414408,556.447406379532,559.399014408693,558.28490163268,556.919485575348,454.322986057208
21156.042,25.8368841877362,26.5121530673593,42.1142784937979,88.9038051677307,295.273114855922,556.275883656519,559.295401587655,558.150032655855,556.744233344391,454.169253645515
21157.042,25.8368841877362,26.5121530673593,42.1142784937979,88.9038051677307,295.273114855922,556.2765099066,559.295401587655,558.150032655855,556.744233344391,454.16930844506
21158.042,25.8368841877362,26.5121530673593,42.1142784937979,88.9038051677307,295.273114855922,556.276223240847,559.295401587655,558.150032655855,556.744233344391,454.168283178908
21159.042,25.8368841877362,26.5121530673593,42.1142784937979,88.9038051677307,295.273114855922,556.275848195324,559.295401587655,558.150032655855,556.744233344391,454.168225482654
21160.042,25.8368841877362,26.5121530673593,42.1142784937979,88.9038051677307,295.273114855922,556.27526205855,559.295401587655,558.150032655855,556.744233344391,454.167818999569
21161.042,25.8353849831508,26.5122620789529,42.1208890244325,88.9344189076225,295.241325107049,556.103219873317,559.19198409193,558.014383690895,556.566205907359,454.016767650829
21162.042,25.8353849831508,26.5122620789529,42.1208890244325,88.9344189076225,295.241325107049,556.103898944969,559.19198409193,558.014383690895,556.566205907359,454.016814349187
21163.042,25.8353849831508,26.5122620789529,42.1208890244325,88.9344189076225,295.241325107049,556.103597472143,559.19198409193,558.014383690895,556.566205907359,454.015690901071
21164.042,25.8353849831508,26.5122620789529,42.1208890244325,88.9344189076225,295.241325107049,556.103172139424,559.19198409193,558.014383690895,556.566205907359,454.015638690592
21165.042,25.8353849831508,26.5122620789529,42.1208890244325,88.9344189076225,295.241325107049,556.102542773065,559.19198409193,558.014383690895,556.566205907359,454.015228292207
21166.042,25.8342851700826,26.5115990756996,42.1283006729376,88.9656762910239,295.209332897186,555.929882194053,559.08818107079,557.878389920844,556.387317372174,453.865440359516
21167.042,25.8342851700826,26.5115990756996,42.1283006729376,88.9656762910239,295.209332897186,555.930625765538,559.08818107079,557.878389920844,556.387317372174,453.86548093985
21168.042,25.8342851700826,26.5115990756996,42.1283006729376,88.9656762910239,295.209332897186,555.930288044004,559.08818107079,557.878389920844,556.387317372174,453.864282092157
21169.042,25.8342851700826,26.5115990756996,42.1283006729376,88.9656762910239,295.209332897186,555.929786425913,559.08818107079,557.878389920844,556.387317372174,453.864251606011
21170.042,25.8342851700826,26.5115990756996,42.1283006729376,88.9656762910239,295.209332897186,555.929134136815,559.08818107079,557.878389920844,556.387317372174,453.863801346482
21171.042,25.8328861833323,26.5104969655759,42.1352365978696,88.9986769723624,295.177203615343,555.755899719891,558.984317793639,557.74187211893,556.206646445414,453.715489911771
21172.042,25.8328861833323,26.5104969655759,42.1352365978696,88.9986769723624,295.177203615343,555.756687525879,558.984317793639,557.74187211893,556.206646445414,453.715491862998
21173.042,25.8328861833323,26.5104969655759,42.1352365978696,88.9986769723624,295.177203615343,555.756331255139,558.984317793639,557.74187211893,556.206646445414,453.714227220024
