"Time (s)"
10459.079
10460.079
10461.079
10462.079
10463.079
10464.079
10465.079
10466.079
10467.079
10468.079
10469.079
10470.079
10471.079
10472.079
10473.079
10474.079
10475.079
10476.079
10477.079
10478.079
10479.079
10480.079
10481.079
10482.079
10483.079
10484.079
10485.079
10486.079
10487.079
10488.079
10489.079
10490.079
10491.079
10492.079
10493.079
10494.079
10495.079
10496.079
10497.079
10498.079
10499.079
10500.079
10501.079
10502.079
10503.079
10504.079
10505.079
10506.079
10507.079
10508.079
10509.079
10510.079
10511.079
10512.079
10513.079
10514.079
10515.079
10516.079
10517.079
10518.079
10519.079
10520.079
10521.079
10522.079
10523.079
10524.079
10525.079
10526.079
10527.079
10528.079
10529.079
10530.079
10531.079
10532.079
10533.079
10534.079
10535.079
10536.079
10537.079
10538.079
10539.079
10540.079
10541.079
10542.079
10543.079
10544.079
10545.079
10546.079
10547.079
10548.079
10549.079
10550.079
10551.079
10552.079
10553.079
10554.079
10555.079
10556.079
10557.079
10558.079
10559.079
10560.079
10561.079
10562.079
10563.079
10564.079
10565.079
10566.079
10567.079
10568.079
10569.079
10570.079
10571.079
10572.079
10573.079
10574.079
10575.079
10576.079
10577.079
10578.079
10579.079
10580.079
10581.079
10582.079
10583.079
10584.079
10585.079
10586.079
10587.079
10588.079
10589.079
10590.079
10591.079
10592.079
10593.079
10594.079
10595.079
10596.079
10597.079
10598.079
10599.079
10600.079
10601.079
10602.079
10603.079
10604.079
10605.079
10606.079
10607.079
10608.079
10609.079
10610.079
10611.079
10612.079
10613.079
10614.079
10615.079
10616.079
10617.079
10618.079
10619.079
10620.079
10621.079
10622.079
10623.079
10624.079
10625.079
10626.079
10627.079
10628.079
10629.079
10630.079
10631.079
10632.079
10633.079
10634.079
10635.079
10636.079
10637.079
10638.079
10639.079
10640.079
10641.079
10642.079
10643.079
10644.079
10645.079
10646.079
10647.079
10648.079
10649.079
10650.079
10651.079
10652.079
10653.079
10654.079
10655.079
10656.079
10657.079
10658.079
10659.079
10660.079
10661.079
10662.079
10663.079
10664.079
10665.079
10666.079
10667.079
10668.079
10669.079
10670.079
10671.079
10672.079
10673.079
10674.079
10675.079
10676.079
10677.079
10678.079
10679.079
10680.079
10681.079
10682.079
