"Time (s)"
9979.078
9980.078
9981.078
9982.078
9983.078
9984.078
9985.078
9986.078
9987.078
9988.078
9989.078
9990.078
9991.078
9992.078
9993.078
9994.078
9995.078
9996.078
9997.078
9998.078
9999.078
10000.078
10001.078
10002.078
10003.078
10004.078
10005.078
10006.078
10007.078
10008.078
10009.078
10010.078
10011.078
10012.078
10013.078
10014.078
10015.078
10016.078
10017.078
10018.078
10019.078
10020.078
10021.078
10022.078
10023.078
10024.078
10025.078
10026.078
10027.078
10028.078
10029.078
10030.078
10031.078
10032.078
10033.078
10034.078
10035.078
10036.078
10037.078
10038.078
10039.078
10040.078
10041.078
10042.078
10043.078
10044.078
10045.078
10046.078
10047.078
10048.078
10049.078
10050.078
10051.078
10052.078
10053.078
10054.078
10055.078
10056.078
10057.078
10058.078
10059.078
10060.078
10061.078
10062.078
10063.078
10064.078
10065.078
10066.078
10067.078
10068.078
10069.078
10070.078
10071.078
10072.078
10073.078
10074.078
10075.078
10076.078
10077.078
10078.078
10079.078
10080.078
10081.078
10082.078
10083.078
10084.078
10085.078
10086.078
10087.078
10088.078
10089.078
10090.078
10091.078
10092.078
10093.078
10094.078
10095.078
10096.078
10097.078
10098.078
10099.078
10100.078
10101.078
10102.078
10103.078
10104.078
10105.078
10106.078
10107.078
10108.078
10109.078
10110.078
10111.078
10112.078
10113.078
10114.078
10115.078
10116.078
10117.078
10118.078
10119.078
10120.078
10121.078
10122.078
10123.078
10124.078
10125.078
10126.078
10127.078
10128.078
10129.078
10130.078
10131.078
10132.078
10133.078
10134.078
10135.078
10136.078
10137.078
10138.078
10139.078
10140.078
10141.078
10142.078
10143.078
10144.078
10145.078
10146.078
10147.078
10148.078
10149.078
10150.078
10151.078
10152.078
10153.078
10154.078
10155.078
10156.078
10157.078
10158.078
10159.078
10160.078
10161.078
10162.078
10163.078
10164.078
10165.078
10166.078
10167.078
10168.078
10169.078
10170.078
10171.078
10172.078
10173.078
10174.078
10175.078
10176.078
10177.078
10178.078
10179.078
10180.078
10181.078
10182.078
10183.078
10184.078
10185.078
10186.078
10187.078
10188.078
10189.078
10190.078
10191.078
10192.078
10193.078
10194.078
10195.078
10196.078
10197.078
10198.078
10199.078
10200.078
10201.078
10202.078
10203.078
10204.078
10205.078
10206.078
10207.078
10208.078
10209.078
10210.078
10211.078
10212.078
10213.078
10214.078
10215.078
10216.078
10217.078
10218.078
10219.078
10220.078
10221.078
10222.078
10223.078
10224.078
10225.078
10226.078
10227.078
10228.078
10229.078
10230.078
10231.078
10232.078
10233.078
10234.078
10235.078
10236.078
10237.078
10238.078
10239.078
10240.078
10241.078
10242.078
10243.078
10244.078
10245.078
10246.078
10247.078
10248.078
10249.078
10250.078
10251.078
10252.078
10253.078
10254.078
10255.078
10256.078
10257.078
10258.078
10259.078
10260.078
10261.078
10262.078
10263.078
10264.078
10265.078
10266.078
10267.078
10268.078
10269.078
10270.078
10271.078
10272.078
10273.078
10274.078
10275.078
10276.078
10277.078
10278.078
10279.078
10280.078
10281.078
10282.078
10283.078
10284.078
10285.078
10286.078
10287.078
10288.078
10289.078
10290.078
10291.078
10292.078
10293.078
10294.078
10295.078
10296.078
10297.078
10298.078
10299.078
10300.078
10301.078
10302.078
10303.078
10304.078
10305.078
10306.078
10307.078
10308.078
10309.078
10310.078
10311.078
10312.078
10313.078
10314.078
10315.078
10316.078
10317.078
10318.078
10319.078
10320.078
10321.078
10322.078
10323.078
10324.078
10325.078
10326.078
10327.078
10328.078
10329.078
10330.078
10331.078
10332.078
10333.078
10334.078
10335.078
10336.078
10337.078
10338.078
10339.078
10340.078
10341.078
10342.078
10343.078
10344.078
10345.078
10346.078
10347.078
10348.078
10349.078
10350.078
10351.078
10352.078
10353.078
10354.078
10355.078
10356.078
10357.078
10358.078
10359.078
10360.078
10361.078
10362.078
10363.078
10364.078
10365.078
10366.078
10367.078
10368.078
10369.078
10370.078
10371.078
10372.078
10373.078
10374.078
10375.078
10376.078
10377.078
10378.078
10379.078
10380.078
10381.078
10382.078
10383.078
10384.078
10385.078
10386.078
10387.078
10388.078
10389.078
10390.078
10391.078
10392.078
10393.078
10394.078
10395.078
10396.078
10397.078
10398.078
10399.078
10400.078
10401.078
10402.078
10403.078
10404.078
10405.078
10406.078
10407.078
10408.078
10409.078
10410.078
10411.078
10412.078
10413.078
10414.078
10415.078
10416.078
10417.078
10418.078
10419.078
10420.078
10421.078
10422.078
10423.078
10424.078
10425.078
10426.078
10427.078
10428.078
10429.078
10430.078
10431.078
10432.078
10433.078
10434.078
10435.078
10436.078
10437.078
10438.078
10439.078
10440.078
10441.078
10442.078
10443.078
10444.078
10445.078
10446.078
10447.078
10448.078
10449.078
10450.078
10451.078
10452.078
10453.078
10454.078
10455.078
10456.078
10457.078
10458.078
10459.078
10460.078
10461.078
10462.078
10463.078
10464.078
10465.078
10466.078
10467.078
10468.078
10469.078
10470.078
10471.078
10472.078
10473.078
10474.078
10475.078
10476.078
10477.078
10478.078
10479.078
10480.078
10481.078
10482.078
10483.078
10484.078
10485.078
10486.078
10487.078
10488.078
10489.078
10490.078
10491.078
10492.078
10493.078
10494.078
10495.078
10496.078
10497.078
10498.078
10499.078
10500.078
10501.078
10502.078
10503.078
10504.078
10505.078
10506.078
10507.078
10508.078
10509.078
10510.078
10511.078
10512.078
10513.078
10514.078
10515.078
10516.078
10517.078
10518.078
10519.078
10520.078
10521.078
10522.078
10523.078
10524.078
10525.078
10526.078
10527.078
10528.078
10529.078
10530.078
10531.078
10532.078
10533.078
10534.078
10535.078
10536.078
10537.078
10538.078
10539.078
10540.078
10541.078
10542.078
10543.078
10544.078
10545.078
10546.078
10547.078
10548.078
10549.078
10550.078
10551.078
10552.078
10553.078
10554.078
10555.078
10556.078
10557.078
10558.078
10559.078
10560.078
10561.078
10562.078
10563.078
10564.078
10565.078
10566.078
10567.078
10568.078
10569.078
10570.078
10571.078
10572.078
10573.078
10574.078
10575.078
10576.078
10577.078
10578.078
