"Time (s)"
10399.05
10400.05
10401.05
10402.05
10403.05
10404.05
10405.05
10406.05
10407.05
10408.05
10409.05
10410.05
10411.05
10412.05
10413.05
10414.05
10415.05
10416.05
10417.05
10418.05
10419.05
10420.05
10421.05
10422.05
10423.05
10424.05
10425.05
10426.05
10427.05
10428.05
10429.05
10430.05
10431.05
10432.05
10433.05
10434.05
10435.05
10436.05
10437.05
10438.05
10439.05
10440.05
10441.05
10442.05
10443.05
10444.05
10445.05
10446.05
10447.05
10448.05
10449.05
10450.05
10451.05
10452.05
10453.05
10454.05
10455.05
10456.05
10457.05
10458.05
10459.05
10460.05
10461.05
10462.05
10463.05
10464.05
10465.05
10466.05
10467.05
10468.05
10469.05
10470.05
10471.05
10472.05
10473.05
10474.05
10475.05
10476.05
10477.05
10478.05
10479.05
10480.05
10481.05
10482.05
10483.05
10484.05
10485.05
10486.05
10487.05
10488.05
10489.05
10490.05
10491.05
10492.05
10493.05
10494.05
10495.05
10496.05
10497.05
10498.05
10499.05
10500.05
10501.05
10502.05
10503.05
10504.05
10505.05
10506.05
10507.05
10508.05
10509.05
10510.05
10511.05
10512.05
10513.05
10514.05
10515.05
10516.05
10517.05
10518.05
10519.05
10520.05
10521.05
10522.05
10523.05
10524.05
10525.05
10526.05
10527.05
10528.05
10529.05
10530.05
10531.05
10532.05
10533.05
10534.05
10535.05
10536.05
10537.05
10538.05
10539.05
10540.05
10541.05
10542.05
10543.05
10544.05
10545.05
10546.05
10547.05
10548.05
10549.05
10550.05
10551.05
10552.05
10553.05
10554.05
10555.05
10556.05
10557.05
10558.05
10559.05
10560.05
10561.05
10562.05
10563.05
10564.05
10565.05
10566.05
10567.05
10568.05
10569.05
10570.05
10571.05
10572.05
10573.05
10574.05
10575.05
10576.05
10577.05
10578.05
10579.05
10580.05
10581.05
10582.05
10583.05
10584.05
10585.05
10586.05
10587.05
10588.05
10589.05
10590.05
10591.05
10592.05
10593.05
10594.05
10595.05
10596.05
10597.05
10598.05
10599.05
10600.05
10601.05
10602.05
10603.05
10604.05
10605.05
10606.05
10607.05
10608.05
10609.05
10610.05
10611.05
10612.05
10613.05
10614.05
10615.05
10616.05
10617.05
10618.05
10619.05
10620.05
10621.05
10622.05
10623.05
10624.05
10625.05
10626.05
10627.05
10628.05
10629.05
10630.05
10631.05
10632.05
10633.05
10634.05
10635.05
10636.05
10637.05
10638.05
10639.05
10640.05
10641.05
10642.05
10643.05
10644.05
10645.05
10646.05
10647.05
10648.05
10649.05
10650.05
10651.05
10652.05
10653.05
10654.05
10655.05
