"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
11839.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11840.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11841.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11842.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11843.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11844.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11845.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11846.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11847.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11848.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11849.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11850.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11851.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11852.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
11853.086,23.3273320366667,24.0154894366667,39.67178349,84.2702815466667,268.654111331667,475.695021483333,539.866117658333,548.68255785,525.776913235,428.326365261667
