"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
19029.05,25.0712398957762,25.7245593914064,40.2788612965637,81.1802408769587,248.669371307706,499.757825033278,552.9790526825,553.63052997459,549.798195492425,444.448528914286
19030.05,25.0712677401955,25.7245611759212,40.2788709900072,81.180678248759,248.66439575645,499.746645468277,552.954773933966,553.630612675964,549.798326789321,444.448612200425
19031.05,25.0712198083406,25.7276773392361,40.2837314976651,81.1884538724641,248.746141174258,500.167246706764,552.978736969871,553.694367262547,549.990417242471,444.535394677892
19032.05,25.0715629625107,25.7276761842808,40.2837314603685,81.1885723047811,248.755682120299,500.169492424211,552.979043292316,553.694408993976,549.990496265034,444.535395560798
19033.05,25.0714837144366,25.7276809533127,40.2832914525012,81.1882970169754,248.760272460513,500.165111802117,552.979244346223,553.691881720162,549.99088314908,444.531137364716
19034.05,25.0708251032719,25.7277067117606,40.2833037623261,81.1888335658648,248.763010674255,500.163563223236,552.974188103386,553.691276148245,549.989641691114,444.530878609988
19035.05,25.0698368412496,25.7277015059778,40.283299347176,81.1891531210528,248.752782791529,500.1439709852,552.960474675452,553.691237306641,549.989678533076,444.530870700184
19036.05,25.072872001228,25.7271490087891,40.2861987610509,81.1949641035707,248.779726137749,500.712384373662,552.978160995415,553.757152069835,550.125154473511,444.634216874936
19037.05,25.0727119822074,25.7271500162812,40.2861995690137,81.1951094392875,248.785354133834,500.712621855233,552.978594880867,553.757174898593,550.125155158597,444.634251976015
19038.05,25.072763244963,25.7275034029045,40.2863027348306,81.1951426946944,248.789731433596,500.702093497974,552.978134265731,553.755048072066,550.1245336847,444.629901646
19039.05,25.0729299551032,25.7274865526389,40.2862865102634,81.1950215071196,248.787267632091,500.704121729476,552.974465958402,553.754507867185,550.124929045173,444.629261169108
19040.05,25.0728462638396,25.7274924475901,40.2862796556217,81.1950087991198,248.782540965397,500.69556084048,552.967490247644,553.754441500382,550.124921389583,444.629138424361
19041.05,25.0722595904228,25.7276508853102,40.2871735227237,81.1987414758972,248.862855254826,501.258418410086,552.976737372862,553.835869649029,550.269977215068,444.739549805292
19042.05,25.0722287192724,25.7276505698847,40.2871731792563,81.1985490646399,248.866500620584,501.256414311297,552.977093441285,553.835863214434,550.269984907515,444.739547354571
19043.05,25.0720753610622,25.7273189741042,40.2874138863975,81.198536511911,248.865284856488,501.246501860619,552.976525529887,553.835015950968,550.269700630962,444.737309021608
19044.05,25.0717235539149,25.7273068820937,40.2874257840635,81.1983843140791,248.866805643539,501.249428747021,552.974109026286,553.835050476064,550.269655710109,444.736956816443
19045.05,25.0714384134425,25.7273075879335,40.2874348868021,81.1984778248271,248.862116888129,501.242942986878,552.970651220427,553.835024298968,550.269657236619,444.736938366488
19046.05,25.0716364727332,25.7273470130464,40.2892067432671,81.2044679625538,248.929555428257,501.8273369088,552.975964190172,553.917687164688,550.438730375257,444.854209079484
19047.05,25.0716837398581,25.7273468744002,40.2892060551703,81.2045580545474,248.932492989124,501.827930829417,552.976229819131,553.917695129005,550.438739932548,444.854200881068
19048.05,25.0718141358613,25.7275373762551,40.2891459382093,81.2045600496596,248.934876669979,501.8161210579,552.975719939822,553.91702757478,550.438982177555,444.85229817086
19049.05,25.0716670877105,25.7275499976251,40.2891384480995,81.2046970566244,248.934081793549,501.815371355939,552.974186237865,553.916666719167,550.438797919159,444.852386354488
19050.05,25.0714967498442,25.7275435514564,40.2891608053861,81.2047837629091,248.931114973792,501.805416612708,552.972505128941,553.916668560778,550.438789911272,444.852483170861
19051.05,25.0721187502124,25.7275056822339,40.2912404965364,81.2090413474859,249.003955181269,502.413411369083,552.975476114148,553.996465187665,550.586127674297,444.962836484184
19052.05,25.0720286441699,25.7275059834625,40.2912404920877,81.2090803510854,249.00666644369,502.411928642082,552.975647896404,553.996463047715,550.586123063192,444.962830211866
19053.05,25.0719502437216,25.7274891271016,40.2912329584605,81.2090665753187,249.006103218243,502.401092577906,552.975248855637,553.995977912256,550.587819160422,444.960664133217
19054.05,25.0719032443208,25.7274811451761,40.2912365229577,81.2089194423195,249.006049918905,502.403696582826,552.974300675376,553.99579283274,550.588074321988,444.960413298728
19055.05,25.0718680210466,25.7274946794483,40.2912274965772,81.20890601977,249.003855021233,502.397528152523,552.973504154305,553.995825952152,550.58806014088,444.960554924706
19056.05,25.0720786958282,25.7276374835564,40.2931515050154,81.2138676848782,249.077072838998,503.043328855538,552.975184922157,554.072758873525,550.743162348497,445.077751154779
19057.05,25.072064899302,25.7276374235184,40.2931525812332,81.2138708960794,249.079278724364,503.042936866026,552.975287143985,554.07276842236,550.743164965285,445.077750172883
19058.05,25.0720221369703,25.7276108447912,40.2932969837093,81.2137832173348,249.080754317868,503.028288348234,552.974995119619,554.072020336027,550.744844120503,445.075511131959
19059.05,25.0718740882123,25.7276091818117,40.293294007917,81.2137810259851,249.080904593384,503.029881668442,552.974420766763,554.071700655902,550.744781431904,445.075304910271
19060.05,25.0717692061613,25.7275969059201,40.2932855933409,81.2138499812434,249.078651542729,503.021576121028,552.97405700651,554.071738069431,550.744806185561,445.075437332307
19061.05,25.0719077310879,25.7275068363571,40.2951843674166,81.2187544952388,249.156363147698,503.683133283456,552.975006614306,554.149506399662,550.889194192879,445.190826939448
19062.05,25.0718800234333,25.7275070492103,40.2951833908187,81.2187877132551,249.158182089573,503.683099337934,552.975062743702,554.14951126224,550.889187477088,445.190827292361
19063.05,25.0718992848996,25.7275322910563,40.2952227657949,81.2187268265115,249.158571769782,503.668790106834,552.974858673842,554.148805817253,550.891102630193,445.189022565369
19064.05,25.0718359496636,25.7275357739276,40.2952234991216,81.21871735319,249.15863094826,503.66946876235,552.974516471349,554.148538339202,550.891363945208,445.188875552259
19065.05,25.0717915025835,25.727542698136,40.2952337843788,81.2187213065016,249.156803631964,503.662501557869,552.974359639586,554.148567620683,550.891373435886,445.188995070547
19066.05,25.0719657188856,25.7275795745934,40.2972858513472,81.22359259289,249.235122955962,504.344639879036,552.974897249678,554.224142766608,551.034503371965,445.300506583813
19067.05,25.0719234562257,25.7275791602887,40.297284604169,81.2235918269424,249.237321796147,504.343758843271,552.974925490187,554.224150038596,551.034500601946,445.300498452875
