"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
22509.087,25.4376125665553,26.943962,43.138251619259,90.983605,286.37991,480.184405,522.906352,526.936179,505.197331,416.676511
22510.087,25.4374610404318,26.943962,43.1383445436929,90.983605,286.37991,480.184405,522.906352,526.936179,505.197331,416.676511
22511.087,25.4434666691601,26.9614836693729,43.1352640461467,90.985726902094,286.338900728464,480.046645214899,522.746222508136,526.80138166921,505.012941186778,416.553482337504
22512.087,25.4434662752895,26.9614836693729,43.1353448411554,90.985726902094,286.338900728464,480.046645214899,522.746222508136,526.80138166921,505.012941186778,416.553482337504
22513.087,25.4430318655657,26.9614836693729,43.1357032420506,90.985726902094,286.338900728464,480.046645214899,522.746222508136,526.80138166921,505.012941186778,416.553482337504
22514.087,25.4429744252223,26.9614836693729,43.1355264453112,90.985726902094,286.338900728464,480.046645214899,522.746222508136,526.80138166921,505.012941186778,416.553482337504
22515.087,25.4429680896723,26.9614836693729,43.1354994861777,90.985726902094,286.338900728464,480.046645214899,522.746222508136,526.80138166921,505.012941186778,416.553482337504
22516.087,25.4495107851554,26.9809243840902,43.1405227216599,90.9881670822854,286.298005978178,479.904602489494,522.590958949868,526.666640283311,504.831839763196,416.432457386487
22517.087,25.4492940318459,26.9809243840902,43.140485128115,90.9881670822854,286.298005978178,479.904602489494,522.590958949868,526.666640283311,504.831839763196,416.432457386487
22518.087,25.4493049327167,26.9809243840902,43.1401240436059,90.9881670822854,286.298005978178,479.904602489494,522.590958949868,526.666640283311,504.831839763196,416.432457386487
22519.087,25.4495207801815,26.9809243840902,43.1401213778056,90.9881670822854,286.298005978178,479.904602489494,522.590958949868,526.666640283311,504.831839763196,416.432457386487
22520.087,25.4495461310466,26.9809243840902,43.1401344868661,90.9881670822854,286.298005978178,479.904602489494,522.590958949868,526.666640283311,504.831839763196,416.432457386487
22521.087,25.4565118216456,26.9985892986916,43.143474729844,90.9901163436357,286.257230244063,479.76702359866,522.433178416269,526.533027346205,504.651206511901,416.311232413264
22522.087,25.4563322995016,26.9985892986916,43.1435663265919,90.9901163436357,286.257230244063,479.76702359866,522.433178416269,526.533027346205,504.651206511901,416.311232413264
22523.087,25.4561946970867,26.9985892986916,43.1437527127478,90.9901163436357,286.257230244063,479.76702359866,522.433178416269,526.533027346205,504.651206511901,416.311232413264
22524.087,25.456162156618,26.9985892986916,43.1438347640414,90.9901163436357,286.257230244063,479.76702359866,522.433178416269,526.533027346205,504.651206511901,416.311232413264
22525.087,25.4562843546663,26.9985892986916,43.1438681333617,90.9901163436357,286.257230244063,479.76702359866,522.433178416269,526.533027346205,504.651206511901,416.311232413264
22526.087,25.4610472875892,27.0160278969072,43.1457617262527,90.9920951874509,286.216716834749,479.626800002612,522.275582040412,526.400063120336,504.468088081758,416.187717602416
22527.087,25.4607130137689,27.0160278969072,43.1456334827251,90.9920951874509,286.216716834749,479.626800002612,522.275582040412,526.400063120336,504.468088081758,416.187717602416
22528.087,25.4607827075505,27.0160278969072,43.1454368395173,90.9920951874509,286.216716834749,479.626800002612,522.275582040412,526.400063120336,504.468088081758,416.187717602416
22529.087,25.4609196226644,27.0160278969072,43.1453815591125,90.9920951874509,286.216716834749,479.626800002612,522.275582040412,526.400063120336,504.468088081758,416.187717602416
22530.087,25.4610492390407,27.0160278969072,43.1453807167901,90.9920951874509,286.216716834749,479.626800002612,522.275582040412,526.400063120336,504.468088081758,416.187717602416
22531.087,25.4671496012306,27.033006769009,43.1481869503811,90.9943439368272,286.176368183571,479.488770623791,522.118415963986,526.267503398788,504.286836757339,416.067109636531
22532.087,25.4669056297869,27.033006769009,43.1482939358788,90.9943439368272,286.176368183571,479.488770623791,522.118415963986,526.267503398788,504.286836757339,416.067109636531
22533.087,25.4668985691355,27.033006769009,43.1485100153192,90.9943439368272,286.176368183571,479.488770623791,522.118415963986,526.267503398788,504.286836757339,416.067109636531
22534.087,25.4669345710414,27.033006769009,43.1485395359236,90.9943439368272,286.176368183571,479.488770623791,522.118415963986,526.267503398788,504.286836757339,416.067109636531
22535.087,25.4670947134038,27.033006769009,43.1485959511137,90.9943439368272,286.176368183571,479.488770623791,522.118415963986,526.267503398788,504.286836757339,416.067109636531
