"Time (s)"
10579.104
10580.104
10581.104
10582.104
10583.104
10584.104
10585.104
10586.104
10587.104
10588.104
10589.104
10590.104
10591.104
10592.104
10593.104
10594.104
10595.104
10596.104
10597.104
10598.104
10599.104
10600.104
10601.104
10602.104
10603.104
10604.104
10605.104
10606.104
10607.104
10608.104
10609.104
10610.104
10611.104
10612.104
10613.104
10614.104
10615.104
10616.104
10617.104
10618.104
10619.104
10620.104
10621.104
10622.104
10623.104
10624.104
10625.104
10626.104
10627.104
10628.104
10629.104
10630.104
10631.104
10632.104
10633.104
10634.104
10635.104
10636.104
10637.104
10638.104
10639.104
10640.104
10641.104
10642.104
10643.104
10644.104
10645.104
10646.104
10647.104
10648.104
10649.104
10650.104
10651.104
10652.104
10653.104
10654.104
10655.104
10656.104
10657.104
10658.104
10659.104
10660.104
10661.104
10662.104
10663.104
10664.104
10665.104
10666.104
10667.104
10668.104
10669.104
10670.104
10671.104
10672.104
10673.104
10674.104
10675.104
10676.104
10677.104
10678.104
10679.104
10680.104
10681.104
10682.104
10683.104
10684.104
10685.104
10686.104
10687.104
10688.104
10689.104
10690.104
10691.104
10692.104
10693.104
10694.104
10695.104
10696.104
10697.104
10698.104
10699.104
10700.104
10701.104
10702.104
10703.104
10704.104
10705.104
10706.104
10707.104
10708.104
10709.104
10710.104
10711.104
10712.104
10713.104
10714.104
10715.104
10716.104
10717.104
10718.104
10719.104
10720.104
10721.104
10722.104
10723.104
10724.104
10725.104
10726.104
10727.104
10728.104
10729.104
10730.104
10731.104
10732.104
10733.104
10734.104
10735.104
10736.104
10737.104
10738.104
10739.104
10740.104
10741.104
10742.104
10743.104
10744.104
10745.104
10746.104
10747.104
10748.104
10749.104
10750.104
10751.104
10752.104
10753.104
10754.104
10755.104
10756.104
10757.104
10758.104
10759.104
10760.104
10761.104
10762.104
10763.104
10764.104
10765.104
10766.104
10767.104
10768.104
10769.104
10770.104
10771.104
10772.104
10773.104
10774.104
10775.104
10776.104
10777.104
10778.104
10779.104
10780.104
10781.104
10782.104
10783.104
10784.104
10785.104
10786.104
10787.104
10788.104
10789.104
10790.104
10791.104
10792.104
10793.104
10794.104
10795.104
10796.104
10797.104
10798.104
10799.104
10800.104
10801.104
10802.104
10803.104
10804.104
10805.104
10806.104
10807.104
10808.104
10809.104
10810.104
10811.104
10812.104
10813.104
10814.104
10815.104
10816.104
10817.104
10818.104
10819.104
10820.104
10821.104
10822.104
10823.104
10824.104
10825.104
10826.104
10827.104
10828.104
10829.104
10830.104
10831.104
10832.104
10833.104
10834.104
10835.104
10836.104
10837.104
10838.104
10839.104
10840.104
10841.104
10842.104
10843.104
10844.104
10845.104
10846.104
10847.104
10848.104
10849.104
10850.104
10851.104
10852.104
10853.104
10854.104
10855.104
10856.104
10857.104
10858.104
10859.104
10860.104
10861.104
10862.104
10863.104
10864.104
10865.104
10866.104
10867.104
10868.104
10869.104
10870.104
10871.104
10872.104
10873.104
10874.104
10875.104
10876.104
10877.104
10878.104
10879.104
10880.104
10881.104
10882.104
10883.104
10884.104
10885.104
10886.104
10887.104
10888.104
10889.104
10890.104
10891.104
10892.104
10893.104
10894.104
10895.104
10896.104
10897.104
10898.104
10899.104
10900.104
10901.104
10902.104
10903.104
10904.104
10905.104
10906.104
10907.104
10908.104
10909.104
10910.104
10911.104
10912.104
10913.104
10914.104
10915.104
10916.104
10917.104
10918.104
10919.104
10920.104
10921.104
10922.104
10923.104
10924.104
10925.104
10926.104
10927.104
10928.104
10929.104
10930.104
10931.104
10932.104
10933.104
10934.104
10935.104
10936.104
10937.104
10938.104
10939.104
10940.104
10941.104
10942.104
10943.104
10944.104
10945.104
10946.104
10947.104
10948.104
10949.104
10950.104
10951.104
10952.104
10953.104
10954.104
10955.104
10956.104
10957.104
10958.104
10959.104
10960.104
10961.104
10962.104
10963.104
10964.104
10965.104
10966.104
10967.104
10968.104
10969.104
10970.104
10971.104
10972.104
10973.104
10974.104
10975.104
10976.104
10977.104
10978.104
10979.104
10980.104
10981.104
10982.104
10983.104
10984.104
10985.104
10986.104
10987.104
10988.104
10989.104
10990.104
10991.104
10992.104
10993.104
10994.104
10995.104
10996.104
10997.104
10998.104
10999.104
11000.104
11001.104
11002.104
11003.104
11004.104
11005.104
11006.104
11007.104
11008.104
11009.104
11010.104
11011.104
11012.104
11013.104
11014.104
11015.104
11016.104
11017.104
11018.104
11019.104
11020.104
11021.104
11022.104
11023.104
11024.104
11025.104
11026.104
11027.104
11028.104
11029.104
11030.104
11031.104
11032.104
11033.104
11034.104
11035.104
11036.104
11037.104
11038.104
11039.104
11040.104
11041.104
11042.104
11043.104
11044.104
11045.104
11046.104
11047.104
11048.104
11049.104
11050.104
11051.104
11052.104
11053.104
11054.104
11055.104
11056.104
11057.104
11058.104
11059.104
11060.104
11061.104
11062.104
11063.104
11064.104
11065.104
11066.104
11067.104
11068.104
11069.104
11070.104
11071.104
11072.104
11073.104
11074.104
11075.104
11076.104
11077.104
11078.104
11079.104
11080.104
11081.104
11082.104
11083.104
11084.104
11085.104
11086.104
11087.104
11088.104
11089.104
11090.104
11091.104
11092.104
11093.104
11094.104
11095.104
11096.104
11097.104
11098.104
11099.104
11100.104
11101.104
11102.104
11103.104
11104.104
11105.104
11106.104
11107.104
11108.104
11109.104
11110.104
11111.104
11112.104
11113.104
11114.104
11115.104
11116.104
11117.104
11118.104
11119.104
11120.104
11121.104
11122.104
11123.104
11124.104
11125.104
11126.104
11127.104
11128.104
11129.104
11130.104
11131.104
11132.104
11133.104
11134.104
11135.104
11136.104
11137.104
11138.104
11139.104
11140.104
11141.104
11142.104
11143.104
11144.104
11145.104
11146.104
11147.104
11148.104
11149.104
11150.104
11151.104
11152.104
11153.104
11154.104
11155.104
11156.104
11157.104
11158.104
11159.104
11160.104
