"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
3919.02,21.864433600627,22.1478070017826,28.7686589383487,51.0096369738402,148.641640622049,369.747751594388,483.771994817678,503.183116348929,486.226505332523,369.923102040318
3920.02,21.8644321966572,22.1477129403309,28.7687421645159,51.0095617741923,148.645537614375,369.745216575464,483.772056279789,503.183132388759,486.226536321846,369.923389857189
3921.02,21.8643587766221,22.1528787843632,28.7740201557261,51.0212946854998,148.671851567061,369.746205650589,483.785378940081,503.191487828848,486.263616856973,369.938831998699
3922.02,21.8643977543308,22.1528455020794,28.7728997811233,51.0213149159403,148.671259092815,369.74416468879,483.785373518562,503.191514476103,486.263625118083,369.938777871714
3923.02,21.8647975400293,22.1525636490777,28.7726731366589,51.0218387807421,148.667486247608,369.741017478705,483.785114966748,503.190398585535,486.264030305081,369.938361711838
3924.02,21.8648166765472,22.1525085859782,28.772897169302,51.0215915481781,148.670274674377,369.736811374203,483.785079167355,503.18880869608,486.263607857968,369.939294471984
3925.02,21.8647756152737,22.1525273316091,28.7730442846738,51.0215383146459,148.670631595247,369.733064155361,483.785139126676,503.188835550613,486.263636215902,369.939479282178
3926.02,21.8634999586485,22.1538516542509,28.7686123338855,51.0188274654233,148.665853531529,369.737240354114,483.799866901568,503.209898113151,486.273800271392,369.944595857654
3927.02,21.8635098229532,22.1538331618567,28.7674357198138,51.0188113339757,148.666571311313,369.735906326815,483.79985590994,503.209878765143,486.273802662074,369.94458577818
3928.02,21.86321457271,22.1537236074964,28.7662519549778,51.0179526933629,148.669817874187,369.734331774033,483.799348937312,503.209359649068,486.275501770999,369.946648027907
3929.02,21.8631990195352,22.1537096785261,28.7656723858098,51.017729008743,148.670511881791,369.728838585681,483.799560170004,503.209755898462,486.274811116307,369.946924131548
3930.02,21.8631508724319,22.153827107216,28.7656544861442,51.0176905658385,148.669738962896,369.724839271944,483.79959562881,503.209733977918,486.274852931049,369.947007466077
3931.02,21.8642302741589,22.1517093083819,28.7694198243023,51.0208091262519,148.672294386064,369.732612052347,483.813097978523,503.215554387828,486.280899019993,369.957411654884
3932.02,21.8642247262255,22.1516360210212,28.7684528152471,51.0208234031938,148.670764082279,369.730558626796,483.813092163883,503.215554308459,486.280909879141,369.957377392309
