"Time (s)","Heat Pipe TC-01","Heat Pipe TC-02","Heat Pipe TC-03","Heat Pipe TC-04","Heat Pipe TC-05","Heat Pipe TC-06","Heat Pipe TC-07","Heat Pipe TC-08","Heat Pipe TC-09","Heat Pipe TC-10"
4459.07,21.8422793756931,22.1912559509829,30.026826,55.537583,166.315481,372.676382174247,483.082158,505.560977509925,485.391157,368.227999
4460.07,21.8414199891593,22.1918342633878,30.026826,55.537583,166.315481,372.677360301518,483.082158,505.564609511746,485.391157,368.227999
4461.07,21.8465861025834,22.1956138251459,30.0399973810229,55.5729428575122,166.450753287536,372.811482657307,483.178746678322,505.696505972442,485.495019600942,368.330280063314
4462.07,21.8471115948203,22.195864738772,30.0399973810229,55.5729428575122,166.450753287536,372.813147267806,483.178746678322,505.695127209846,485.495019600942,368.330280063314
4463.07,21.8456658473642,22.1970700516606,30.0399973810229,55.5729428575122,166.450753287536,372.811919912933,483.178746678322,505.697833966018,485.495019600942,368.330280063314
4464.07,21.8467896246037,22.1973522318198,30.0399973810229,55.5729428575122,166.450753287536,372.812341386551,483.178746678322,505.700079648445,485.495019600942,368.330280063314
4465.07,21.8484172562011,22.1965424544334,30.0399973810229,55.5729428575122,166.450753287536,372.812785747903,483.178746678322,505.701402374652,485.495019600942,368.330280063314
4466.07,21.8512649188808,22.1958985352713,30.0495999000872,55.6071484306158,166.580090403448,372.946117108195,483.278106986534,505.827656156233,485.601437243087,368.436704346885
4467.07,21.850928103432,22.1959983319278,30.0495999000872,55.6071484306158,166.580090403448,372.945444073832,483.278106986534,505.828397083926,485.601437243087,368.436704346885
4468.07,21.851581114864,22.1949866178587,30.0495999000872,55.6071484306158,166.580090403448,372.945395970384,483.278106986534,505.828939820241,485.601437243087,368.436704346885
4469.07,21.8506782294545,22.1944891279612,30.0495999000872,55.6071484306158,166.580090403448,372.945915360381,483.278106986534,505.830012895086,485.601437243087,368.436704346885
4470.07,21.8499653655712,22.1945080494496,30.0495999000872,55.6071484306158,166.580090403448,372.946587488372,483.278106986534,505.830391985401,485.601437243087,368.436704346885
4471.07,21.8487524076931,22.1966749968238,30.0613348114712,55.6413973270872,166.711039251427,373.083977994755,483.378443455296,505.961495022433,485.712784361058,368.546513422128
4472.07,21.8485146238206,22.1967817295276,30.0613348114712,55.6413973270872,166.711039251427,373.084439462894,483.378443455296,505.962131146037,485.712784361058,368.546513422128
4473.07,21.8486539734022,22.1969608603883,30.0613348114712,55.6413973270872,166.711039251427,373.083509928997,483.378443455296,505.961807211593,485.712784361058,368.546513422128
4474.07,21.8490013157382,22.1973592356816,30.0613348114712,55.6413973270872,166.711039251427,373.084396306898,483.378443455296,505.963387291457,485.712784361058,368.546513422128
4475.07,21.8483103432903,22.1978302059079,30.0613348114712,55.6413973270872,166.711039251427,373.084951180939,483.378443455296,505.964465822262,485.712784361058,368.546513422128
4476.07,21.849327465304,22.1994781796148,30.0719453374507,55.6751640275473,166.838608145107,373.227847813034,483.479284159777,506.101324307504,485.827678149248,368.660593688467
4477.07,21.8496658447437,22.1993062915997,30.0719453374507,55.6751640275473,166.838608145107,373.228016176264,483.479284159777,506.102019484911,485.827678149248,368.660593688467
4478.07,21.8493651444011,22.1996932689701,30.0719453374507,55.6751640275473,166.838608145107,373.2276818003,483.479284159777,506.102058004406,485.827678149248,368.660593688467
