Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18609.024,44650.573359,24.974149,25.647449,40.221209,81.078648,245.029928,476.443894,547.546526,547.963733,537.30948,436.814029,552.1
18610.02,44650.57337,24.974149,25.647449,40.221209,81.078648,245.029928,476.443894,547.546526,547.963733,537.30948,436.814029,552.1
18611.006,44650.573382,24.984192,25.639782,40.230403,81.073028,245.068346,476.569653,547.624085,548.034357,537.496251,436.896049,552.1
18612.065,44650.573394,24.984192,25.639782,40.230403,81.073028,245.068346,476.569653,547.624085,548.034357,537.496251,436.896049,552.2
18613.018,44650.573405,24.984192,25.639782,40.230403,81.073028,245.068346,476.569653,547.624085,548.034357,537.496251,436.896049,552.2
18614.077,44650.573417,24.984192,25.639782,40.230403,81.073028,245.068346,476.569653,547.624085,548.034357,537.496251,436.896049,552.3
18615.03,44650.573428,24.984192,25.639782,40.230403,81.073028,245.068346,476.569653,547.624085,548.034357,537.496251,436.896049,552.3
18616.089,44650.573441,24.981424,25.652949,40.23537,81.074134,245.104613,476.714544,547.699723,548.117601,537.676401,436.989503,552.3
18617.043,44650.573452,24.981424,25.652949,40.23537,81.074134,245.104613,476.714544,547.699723,548.117601,537.676401,436.989503,552.3
18618.1,44650.573464,24.981424,25.652949,40.23537,81.074134,245.104613,476.714544,547.699723,548.117601,537.676401,436.989503,552.3
18619.057,44650.573475,24.981424,25.652949,40.23537,81.074134,245.104613,476.714544,547.699723,548.117601,537.676401,436.989503,552.3
18620.01,44650.573486,24.981424,25.652949,40.23537,81.074134,245.104613,476.714544,547.699723,548.117601,537.676401,436.989503,552.4
18621.073,44650.573498,24.983891,25.650812,40.236489,81.079821,245.144399,476.85461,547.769213,548.202191,537.859798,437.08543,552.4
18622.029,44650.573509,24.983891,25.650812,40.236489,81.079821,245.144399,476.85461,547.769213,548.202191,537.859798,437.08543,552.4
18623.088,44650.573522,24.983891,25.650812,40.236489,81.079821,245.144399,476.85461,547.769213,548.202191,537.859798,437.08543,552.5
18624.046,44650.573533,24.983891,25.650812,40.236489,81.079821,245.144399,476.85461,547.769213,548.202191,537.859798,437.08543,552.5
18625.001,44650.573544,24.983891,25.650812,40.236489,81.079821,245.144399,476.85461,547.769213,548.202191,537.859798,437.08543,552.5
18626.06,44650.573556,24.98234,25.649144,40.227166,81.079124,245.172119,476.989106,547.842524,548.281206,538.038401,437.178903,552.5
18627.016,44650.573567,24.98234,25.649144,40.227166,81.079124,245.172119,476.989106,547.842524,548.281206,538.038401,437.178903,552.5
