Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
8299.064,44650.454031,22.734324,23.347736,36.607036,74.908434,235.011178,515.575189,572.466705,573.15456,572.493113,457.460575,729.0,587.2
8300.024,44650.454042,22.734324,23.347736,36.607036,74.908434,235.011178,515.575189,572.466705,573.15456,572.493113,457.460575,729.0,587.2
8301.066,44650.454054,22.738091,23.346179,36.624204,74.927219,235.097421,516.111274,572.557498,573.247259,572.585138,457.581838,729.0,587.3
8302.066,44650.454066,22.738091,23.346179,36.624204,74.927219,235.097421,516.111274,572.557498,573.247259,572.585138,457.581838,958.5,587.3
8303.066,44650.454077,22.738091,23.346179,36.624204,74.927219,235.097421,516.111274,572.557498,573.247259,572.585138,457.581838,958.5,587.3
8304.021,44650.454088,22.738091,23.346179,36.624204,74.927219,235.097421,516.111274,572.557498,573.247259,572.585138,457.581838,958.5,587.3
8305.004,44650.454099,22.738091,23.346179,36.624204,74.927219,235.097421,516.111274,572.557498,573.247259,572.585138,457.581838,958.5,587.3
8306.058,44650.454112,22.747428,23.347823,36.629596,74.951638,235.175661,516.591227,572.643255,573.317128,572.675035,457.692446,958.5,587.3
8307.009,44650.454123,22.747428,23.347823,36.629596,74.951638,235.175661,516.591227,572.643255,573.317128,572.675035,457.692446,958.5,587.3
8308.023,44650.454134,22.747428,23.347823,36.629596,74.951638,235.175661,516.591227,572.643255,573.317128,572.675035,457.692446,958.5,587.3
8309.076,44650.454147,22.747428,23.347823,36.629596,74.951638,235.175661,516.591227,572.643255,573.317128,572.675035,457.692446,958.5,587.4
8310.088,44650.454158,22.747428,23.347823,36.629596,74.951638,235.175661,516.591227,572.643255,573.317128,572.675035,457.692446,985.5,587.4
8311.039,44650.454169,22.739462,23.344592,36.633979,74.965444,235.258778,517.024934,572.729449,573.393029,572.759662,457.806071,985.5,587.4
8312.095,44650.454181,22.739462,23.344592,36.633979,74.965444,235.258778,517.024934,572.729449,573.393029,572.759662,457.806071,985.5,587.5
8313.044,44650.454192,22.739462,23.344592,36.633979,74.965444,235.258778,517.024934,572.729449,573.393029,572.759662,457.806071,985.5,587.5
8314.056,44650.454204,22.739462,23.344592,36.633979,74.965444,235.258778,517.024934,572.729449,573.393029,572.759662,457.806071,1215.0,587.5
8315.004,44650.454215,22.739462,23.344592,36.633979,74.965444,235.258778,517.024934,572.729449,573.393029,572.759662,457.806071,1215.0,587.5
8316.057,44650.454227,22.74225,23.348916,36.63495,74.977624,235.346351,517.436309,572.812638,573.464695,572.832669,457.908162,1215.0,587.5
8317.005,44650.454238,22.74225,23.348916,36.63495,74.977624,235.346351,517.436309,572.812638,573.464695,572.832669,457.908162,1215.0,587.6
8318.057,44650.45425,22.74225,23.348916,36.63495,74.977624,235.346351,517.436309,572.812638,573.464695,572.832669,457.908162,985.5,587.6
8319.005,44650.454261,22.74225,23.348916,36.63495,74.977624,235.346351,517.436309,572.812638,573.464695,572.832669,457.908162,985.5,587.6
8320.057,44650.454274,22.74225,23.348916,36.63495,74.977624,235.346351,517.436309,572.812638,573.464695,572.832669,457.908162,985.5,587.6
8321.007,44650.454285,22.743742,23.351235,36.635995,75.004196,235.42385,517.844604,572.883361,573.556346,572.926443,458.012785,985.5,587.6
8322.061,44650.454297,22.743742,23.351235,36.635995,75.004196,235.42385,517.844604,572.883361,573.556346,572.926443,458.012785,756.0,587.6
8323.008,44650.454308,22.743742,23.351235,36.635995,75.004196,235.42385,517.844604,572.883361,573.556346,572.926443,458.012785,756.0,587.6
8324.059,44650.45432,22.743742,23.351235,36.635995,75.004196,235.42385,517.844604,572.883361,573.556346,572.926443,458.012785,756.0,587.6
8325.009,44650.454331,22.743742,23.351235,36.635995,75.004196,235.42385,517.844604,572.883361,573.556346,572.926443,458.012785,756.0,587.7
8326.063,44650.454343,22.758955,23.35958,36.658576,75.020155,235.509176,518.282607,572.98166,573.647038,573.019259,458.131025,1215.0,587.7
8327.017,44650.454354,22.758955,23.35958,36.658576,75.020155,235.509176,518.282607,572.98166,573.647038,573.019259,458.131025,1215.0,587.7
8328.07,44650.454366,22.758955,23.35958,36.658576,75.020155,235.509176,518.282607,572.98166,573.647038,573.019259,458.131025,1215.0,587.7
8329.018,44650.454377,22.758955,23.35958,36.658576,75.020155,235.509176,518.282607,572.98166,573.647038,573.019259,458.131025,1215.0,587.7
8330.071,44650.45439,22.758955,23.35958,36.658576,75.020155,235.509176,518.282607,572.98166,573.647038,573.019259,458.131025,1215.0,587.8
8331.021,44650.454401,22.758571,23.350208,36.65786,75.038928,235.58961,518.728497,573.062146,573.734801,573.104669,458.221659,1215.0,587.8
8332.075,44650.454413,22.758571,23.350208,36.65786,75.038928,235.58961,518.728497,573.062146,573.734801,573.104669,458.221659,1215.0,587.9
8333.025,44650.454424,22.758571,23.350208,36.65786,75.038928,235.58961,518.728497,573.062146,573.734801,573.104669,458.221659,1215.0,587.9
8334.077,44650.454436,22.758571,23.350208,36.65786,75.038928,235.58961,518.728497,573.062146,573.734801,573.104669,458.221659,985.5,587.9
8335.026,44650.454447,22.758571,23.350208,36.65786,75.038928,235.58961,518.728497,573.062146,573.734801,573.104669,458.221659,985.5,587.9
8336.08,44650.454459,22.76151,23.356575,36.673324,75.064977,235.683077,519.225274,573.157402,573.825024,573.205744,458.333932,985.5,587.9
8337.028,44650.45447,22.76151,23.356575,36.673324,75.064977,235.683077,519.225274,573.157402,573.825024,573.205744,458.333932,985.5,587.9
8338.079,44650.454482,22.76151,23.356575,36.673324,75.064977,235.683077,519.225274,573.157402,573.825024,573.205744,458.333932,756.0,588.0
8339.029,44650.454493,22.76151,23.356575,36.673324,75.064977,235.683077,519.225274,573.157402,573.825024,573.205744,458.333932,756.0,588.0
8340.038,44650.454505,22.76151,23.356575,36.673324,75.064977,235.683077,519.225274,573.157402,573.825024,573.205744,458.333932,756.0,588.0
8341.092,44650.454517,22.752597,23.357484,36.670508,75.075619,235.763863,519.767784,573.242568,573.928656,573.288336,458.461212,756.0,588.0
