Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18241.074,44650.5691,24.876006,25.551138,40.195,81.234734,243.05683,474.92245,545.069173,545.468833,530.867722,436.708235,546.1
18242.028,44650.569111,24.876006,25.551138,40.195,81.234734,243.05683,474.92245,545.069173,545.468833,530.867722,436.708235,546.1
18243.086,44650.569123,24.876006,25.551138,40.195,81.234734,243.05683,474.92245,545.069173,545.468833,530.867722,436.708235,546.2
18244.042,44650.569135,24.876006,25.551138,40.195,81.234734,243.05683,474.92245,545.069173,545.468833,530.867722,436.708235,546.2
18245.102,44650.569147,24.876006,25.551138,40.195,81.234734,243.05683,474.92245,545.069173,545.468833,530.867722,436.708235,546.3
18246.057,44650.569158,24.877982,25.551932,40.205811,81.228986,243.070807,475.089343,545.24598,545.626177,531.178908,436.943678,546.3
18247.012,44650.569169,24.877982,25.551932,40.205811,81.228986,243.070807,475.089343,545.24598,545.626177,531.178908,436.943678,546.3
18248.071,44650.569181,24.877982,25.551932,40.205811,81.228986,243.070807,475.089343,545.24598,545.626177,531.178908,436.943678,546.4
18249.024,44650.569192,24.877982,25.551932,40.205811,81.228986,243.070807,475.089343,545.24598,545.626177,531.178908,436.943678,546.5
18250.084,44650.569204,24.877982,25.551932,40.205811,81.228986,243.070807,475.089343,545.24598,545.626177,531.178908,436.943678,546.5
18251.037,44650.569216,24.887185,25.561601,40.203303,81.235686,243.080387,475.237137,545.394321,545.760087,531.438332,437.148068,546.6
18252.058,44650.569227,24.887185,25.561601,40.203303,81.235686,243.080387,475.237137,545.394321,545.760087,531.438332,437.148068,546.6
18253.013,44650.569238,24.887185,25.561601,40.203303,81.235686,243.080387,475.237137,545.394321,545.760087,531.438332,437.148068,546.6
18254.068,44650.569251,24.887185,25.561601,40.203303,81.235686,243.080387,475.237137,545.394321,545.760087,531.438332,437.148068,546.7
18255.018,44650.569262,24.887185,25.561601,40.203303,81.235686,243.080387,475.237137,545.394321,545.760087,531.438332,437.148068,546.7
18256.076,44650.569274,24.889599,25.55587,40.204848,81.219901,243.082652,475.346795,545.51942,545.86796,531.668347,437.297008,546.8
18257.03,44650.569285,24.889599,25.55587,40.204848,81.219901,243.082652,475.346795,545.51942,545.86796,531.668347,437.297008,546.8
18258.087,44650.569297,24.889599,25.55587,40.204848,81.219901,243.082652,475.346795,545.51942,545.86796,531.668347,437.297008,546.9
18259.041,44650.569308,24.889599,25.55587,40.204848,81.219901,243.082652,475.346795,545.51942,545.86796,531.668347,437.297008,546.9
18260.099,44650.56932,24.889599,25.55587,40.204848,81.219901,243.082652,475.346795,545.51942,545.86796,531.668347,437.297008,547.0
18261.051,44650.569331,24.885702,25.572867,40.206429,81.218821,243.090599,475.441355,545.629701,545.988978,531.868874,437.420516,547.0
18262.003,44650.569342,24.885702,25.572867,40.206429,81.218821,243.090599,475.441355,545.629701,545.988978,531.868874,437.420516,547.0
18263.061,44650.569355,24.885702,25.572867,40.206429,81.218821,243.090599,475.441355,545.629701,545.988978,531.868874,437.420516,547.1
18264.012,44650.569366,24.885702,25.572867,40.206429,81.218821,243.090599,475.441355,545.629701,545.988978,531.868874,437.420516,547.2
18265.07,44650.569378,24.885702,25.572867,40.206429,81.218821,243.090599,475.441355,545.629701,545.988978,531.868874,437.420516,547.2
18266.024,44650.569389,24.894702,25.564038,40.207799,81.214783,243.106448,475.52652,545.730171,546.080163,532.048729,437.525415,547.2
18267.081,44650.569401,24.894702,25.564038,40.207799,81.214783,243.106448,475.52652,545.730171,546.080163,532.048729,437.525415,547.3
18268.037,44650.569412,24.894702,25.564038,40.207799,81.214783,243.106448,475.52652,545.730171,546.080163,532.048729,437.525415,547.3
18269.097,44650.569425,24.894702,25.564038,40.207799,81.214783,243.106448,475.52652,545.730171,546.080163,532.048729,437.525415,547.4
18270.054,44650.569436,24.894702,25.564038,40.207799,81.214783,243.106448,475.52652,545.730171,546.080163,532.048729,437.525415,547.4
18271.008,44650.569447,24.899733,25.572843,40.212582,81.221439,243.118099,475.585378,545.829574,546.171848,532.193497,437.604204,547.4
18272.068,44650.569459,24.899733,25.572843,40.212582,81.221439,243.118099,475.585378,545.829574,546.171848,532.193497,437.604204,547.4
18273.02,44650.56947,24.899733,25.572843,40.212582,81.221439,243.118099,475.585378,545.829574,546.171848,532.193497,437.604204,547.5
18274.078,44650.569482,24.899733,25.572843,40.212582,81.221439,243.118099,475.585378,545.829574,546.171848,532.193497,437.604204,547.5
18275.03,44650.569493,24.899733,25.572843,40.212582,81.221439,243.118099,475.585378,545.829574,546.171848,532.193497,437.604204,547.5
18276.09,44650.569505,24.893924,25.569753,40.209819,81.217229,243.126597,475.627443,545.892565,546.244123,532.296801,437.639478,547.6
18277.041,44650.569516,24.893924,25.569753,40.209819,81.217229,243.126597,475.627443,545.892565,546.244123,532.296801,437.639478,547.6
18278.008,44650.569528,24.893924,25.569753,40.209819,81.217229,243.126597,475.627443,545.892565,546.244123,532.296801,437.639478,547.6
18279.094,44650.56954,24.893924,25.569753,40.209819,81.217229,243.126597,475.627443,545.892565,546.244123,532.296801,437.639478,547.7
18280.001,44650.569551,24.893924,25.569753,40.209819,81.217229,243.126597,475.627443,545.892565,546.244123,532.296801,437.639478,547.7
18281.089,44650.569563,24.895789,25.57197,40.204875,81.207549,243.13889,475.657992,545.943845,546.302785,532.40316,437.670295,547.7
18282.061,44650.569575,24.895789,25.57197,40.204875,81.207549,243.13889,475.657992,545.943845,546.302785,532.40316,437.670295,547.7
18283.033,44650.569586,24.895789,25.57197,40.204875,81.207549,243.13889,475.657992,545.943845,546.302785,532.40316,437.670295,547.8
18284.092,44650.569598,24.895789,25.57197,40.204875,81.207549,243.13889,475.657992,545.943845,546.302785,532.40316,437.670295,547.8
18285.047,44650.569609,24.895789,25.57197,40.204875,81.207549,243.13889,475.657992,545.943845,546.302785,532.40316,437.670295,547.8
18286.005,44650.56962,24.904594,25.571445,40.207674,81.199187,243.153477,475.663825,545.99926,546.336836,532.474824,437.679661,547.8
18287.06,44650.569632,24.904594,25.571445,40.207674,81.199187,243.153477,475.663825,545.99926,546.336836,532.474824,437.679661,547.9
18288.012,44650.569643,24.904594,25.571445,40.207674,81.199187,243.153477,475.663825,545.99926,546.336836,532.474824,437.679661,548.0
18289.069,44650.569656,24.904594,25.571445,40.207674,81.199187,243.153477,475.663825,545.99926,546.336836,532.474824,437.679661,548.0
18290.021,44650.569667,24.904594,25.571445,40.207674,81.199187,243.153477,475.663825,545.99926,546.336836,532.474824,437.679661,548.0
18291.081,44650.569679,24.894441,25.574283,40.201175,81.196459,243.163495,475.662278,546.02475,546.362326,532.530874,437.665276,548.1
18292.036,44650.56969,24.894441,25.574283,40.201175,81.196459,243.163495,475.662278,546.02475,546.362326,532.530874,437.665276,548.1
18293.091,44650.569702,24.894441,25.574283,40.201175,81.196459,243.163495,475.662278,546.02475,546.362326,532.530874,437.665276,548.1
18294.044,44650.569713,24.894441,25.574283,40.201175,81.196459,243.163495,475.662278,546.02475,546.362326,532.530874,437.665276,548.1
18295.001,44650.569724,24.894441,25.574283,40.201175,81.196459,243.163495,475.662278,546.02475,546.362326,532.530874,437.665276,548.1
18296.06,44650.569737,24.901873,25.581001,40.205806,81.19265,243.177461,475.65788,546.060018,546.38473,532.566717,437.644875,548.1
18297.015,44650.569748,24.901873,25.581001,40.205806,81.19265,243.177461,475.65788,546.060018,546.38473,532.566717,437.644875,548.2
