Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
19329.044,44650.581693,25.185039,25.835788,40.404313,81.534528,251.987981,547.788698,556.727428,557.514756,556.333152,450.915501,570.1
19330.054,44650.581704,25.185039,25.835788,40.404313,81.534528,251.987981,547.788698,556.727428,557.514756,556.333152,450.915501,570.1
19331.101,44650.581716,25.186826,25.84371,40.406704,81.546624,252.052594,548.283477,556.790122,557.587629,556.409827,451.029856,570.1
19332.067,44650.581727,25.186826,25.84371,40.406704,81.546624,252.052594,548.283477,556.790122,557.587629,556.409827,451.029856,570.1
19333.037,44650.581739,25.186826,25.84371,40.406704,81.546624,252.052594,548.283477,556.790122,557.587629,556.409827,451.029856,570.2
19334.098,44650.581751,25.186826,25.84371,40.406704,81.546624,252.052594,548.283477,556.790122,557.587629,556.409827,451.029856,570.2
19335.052,44650.581762,25.186826,25.84371,40.406704,81.546624,252.052594,548.283477,556.790122,557.587629,556.409827,451.029856,570.2
19336.01,44650.581773,25.195896,25.843098,40.413636,81.550239,252.121306,548.750068,556.864014,557.657382,556.517497,451.135248,570.2
19337.07,44650.581785,25.195896,25.843098,40.413636,81.550239,252.121306,548.750068,556.864014,557.657382,556.517497,451.135248,570.3
19338.028,44650.581796,25.195896,25.843098,40.413636,81.550239,252.121306,548.750068,556.864014,557.657382,556.517497,451.135248,570.3
19339.085,44650.581809,25.195896,25.843098,40.413636,81.550239,252.121306,548.750068,556.864014,557.657382,556.517497,451.135248,570.3
19340.04,44650.58182,25.195896,25.843098,40.413636,81.550239,252.121306,548.750068,556.864014,557.657382,556.517497,451.135248,570.3
19341.104,44650.581832,25.194434,25.851549,40.411204,81.568017,252.190902,549.23294,556.934889,557.71685,556.59788,451.245132,570.4
19342.059,44650.581843,25.194434,25.851549,40.411204,81.568017,252.190902,549.23294,556.934889,557.71685,556.59788,451.245132,570.4
19343.013,44650.581854,25.194434,25.851549,40.411204,81.568017,252.190902,549.23294,556.934889,557.71685,556.59788,451.245132,570.4
19344.075,44650.581866,25.194434,25.851549,40.411204,81.568017,252.190902,549.23294,556.934889,557.71685,556.59788,451.245132,570.5
19345.031,44650.581877,25.194434,25.851549,40.411204,81.568017,252.190902,549.23294,556.934889,557.71685,556.59788,451.245132,570.5
19346.09,44650.58189,25.199781,25.857718,40.426424,81.570622,252.257172,549.66756,557.001615,557.777984,556.695029,451.352311,570.5
19347.048,44650.581901,25.199781,25.857718,40.426424,81.570622,252.257172,549.66756,557.001615,557.777984,556.695029,451.352311,570.5
19348.004,44650.581912,25.199781,25.857718,40.426424,81.570622,252.257172,549.66756,557.001615,557.777984,556.695029,451.352311,570.5
19349.063,44650.581924,25.199781,25.857718,40.426424,81.570622,252.257172,549.66756,557.001615,557.777984,556.695029,451.352311,570.5
19350.013,44650.581935,25.199781,25.857718,40.426424,81.570622,252.257172,549.66756,557.001615,557.777984,556.695029,451.352311,570.6
19351.07,44650.581947,25.201484,25.855763,40.427996,81.573545,252.321305,550.070387,557.060033,557.834389,556.768883,451.453962,570.6
19352.022,44650.581958,25.201484,25.855763,40.427996,81.573545,252.321305,550.070387,557.060033,557.834389,556.768883,451.453962,570.6
19353.078,44650.581971,25.201484,25.855763,40.427996,81.573545,252.321305,550.070387,557.060033,557.834389,556.768883,451.453962,570.6
19354.034,44650.581982,25.201484,25.855763,40.427996,81.573545,252.321305,550.070387,557.060033,557.834389,556.768883,451.453962,570.6
19355.091,44650.581994,25.201484,25.855763,40.427996,81.573545,252.321305,550.070387,557.060033,557.834389,556.768883,451.453962,570.7
19356.047,44650.582005,25.19923,25.855398,40.421082,81.590006,252.384746,550.459917,557.120715,557.90827,556.853053,451.555192,570.7
19357.002,44650.582016,25.19923,25.855398,40.421082,81.590006,252.384746,550.459917,557.120715,557.90827,556.853053,451.555192,570.7
19358.06,44650.582028,25.19923,25.855398,40.421082,81.590006,252.384746,550.459917,557.120715,557.90827,556.853053,451.555192,570.7
19359.016,44650.582039,25.19923,25.855398,40.421082,81.590006,252.384746,550.459917,557.120715,557.90827,556.853053,451.555192,570.8
19360.074,44650.582052,25.19923,25.855398,40.421082,81.590006,252.384746,550.459917,557.120715,557.90827,556.853053,451.555192,570.8
19361.031,44650.582063,25.213517,25.857876,40.432496,81.596887,252.450929,550.828689,557.190713,557.968649,556.937704,451.652752,570.8
19362.087,44650.582075,25.213517,25.857876,40.432496,81.596887,252.450929,550.828689,557.190713,557.968649,556.937704,451.652752,570.9
19363.045,44650.582086,25.213517,25.857876,40.432496,81.596887,252.450929,550.828689,557.190713,557.968649,556.937704,451.652752,570.9
19364.103,44650.582098,25.213517,25.857876,40.432496,81.596887,252.450929,550.828689,557.190713,557.968649,556.937704,451.652752,570.9
19365.021,44650.582109,25.213517,25.857876,40.432496,81.596887,252.450929,550.828689,557.190713,557.968649,556.937704,451.652752,570.9
19366.083,44650.582121,25.20089,25.861423,40.429093,81.608093,252.503844,551.193181,557.246778,558.046862,557.011329,451.754958,570.9
19367.036,44650.582132,25.20089,25.861423,40.429093,81.608093,252.503844,551.193181,557.246778,558.046862,557.011329,451.754958,570.9
