Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
6619.004,44650.434585,22.144293,22.660515,34.246264,68.246957,208.602973,429.144464,542.303742,543.069991,536.805281,416.60236,688.5,549.8
6620.103,44650.434598,22.144293,22.660515,34.246264,68.246957,208.602973,429.144464,542.303742,543.069991,536.805281,416.60236,688.5,549.8
6621.065,44650.434609,22.14688,22.663338,34.25344,68.260174,208.676668,429.290839,542.382515,543.140486,536.929603,416.715666,891.0,549.8
6622.014,44650.43462,22.14688,22.663338,34.25344,68.260174,208.676668,429.290839,542.382515,543.140486,536.929603,416.715666,891.0,549.9
6623.067,44650.434633,22.14688,22.663338,34.25344,68.260174,208.676668,429.290839,542.382515,543.140486,536.929603,416.715666,891.0,549.9
6624.018,44650.434644,22.14688,22.663338,34.25344,68.260174,208.676668,429.290839,542.382515,543.140486,536.929603,416.715666,891.0,549.9
6625.076,44650.434656,22.14688,22.663338,34.25344,68.260174,208.676668,429.290839,542.382515,543.140486,536.929603,416.715666,891.0,550.0
6626.025,44650.434667,22.156121,22.663936,34.263985,68.283796,208.769016,429.437635,542.469753,543.218214,537.052546,416.84515,891.0,550.0
6627.075,44650.434679,22.156121,22.663936,34.263985,68.283796,208.769016,429.437635,542.469753,543.218214,537.052546,416.84515,891.0,550.0
6628.026,44650.43469,22.156121,22.663936,34.263985,68.283796,208.769016,429.437635,542.469753,543.218214,537.052546,416.84515,891.0,550.0
6629.081,44650.434702,22.156121,22.663936,34.263985,68.283796,208.769016,429.437635,542.469753,543.218214,537.052546,416.84515,891.0,550.0
6630.027,44650.434713,22.156121,22.663936,34.263985,68.283796,208.769016,429.437635,542.469753,543.218214,537.052546,416.84515,891.0,550.0
6631.081,44650.434725,22.150245,22.670489,34.274684,68.310895,208.861045,429.57997,542.555425,543.298963,537.172579,416.974068,891.0,550.1
6632.028,44650.434736,22.150245,22.670489,34.274684,68.310895,208.861045,429.57997,542.555425,543.298963,537.172579,416.974068,891.0,550.1
6633.082,44650.434748,22.150245,22.670489,34.274684,68.310895,208.861045,429.57997,542.555425,543.298963,537.172579,416.974068,891.0,550.1
6634.029,44650.434759,22.150245,22.670489,34.274684,68.310895,208.861045,429.57997,542.555425,543.298963,537.172579,416.974068,891.0,550.1
6635.081,44650.434772,22.150245,22.670489,34.274684,68.310895,208.861045,429.57997,542.555425,543.298963,537.172579,416.974068,891.0,550.2
6636.031,44650.434783,22.151371,22.663921,34.279344,68.329672,208.931821,429.729653,542.637468,543.378544,537.294017,417.101469,891.0,550.2
6637.084,44650.434795,22.151371,22.663921,34.279344,68.329672,208.931821,429.729653,542.637468,543.378544,537.294017,417.101469,891.0,550.2
6638.036,44650.434806,22.151371,22.663921,34.279344,68.329672,208.931821,429.729653,542.637468,543.378544,537.294017,417.101469,891.0,550.2
6639.096,44650.434818,22.151371,22.663921,34.279344,68.329672,208.931821,429.729653,542.637468,543.378544,537.294017,417.101469,891.0,550.3
6640.057,44650.434829,22.151371,22.663921,34.279344,68.329672,208.931821,429.729653,542.637468,543.378544,537.294017,417.101469,891.0,550.3
6641.007,44650.43484,22.162801,22.675701,34.289115,68.350933,209.021356,429.870529,542.7236,543.470938,537.41999,417.221611,891.0,550.3
6642.06,44650.434852,22.162801,22.675701,34.289115,68.350933,209.021356,429.870529,542.7236,543.470938,537.41999,417.221611,891.0,550.3
6643.009,44650.434863,22.162801,22.675701,34.289115,68.350933,209.021356,429.870529,542.7236,543.470938,537.41999,417.221611,891.0,550.3
6644.071,44650.434876,22.162801,22.675701,34.289115,68.350933,209.021356,429.870529,542.7236,543.470938,537.41999,417.221611,891.0,550.3
6645.02,44650.434887,22.162801,22.675701,34.289115,68.350933,209.021356,429.870529,542.7236,543.470938,537.41999,417.221611,918.0,550.4
