Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18421.079,44650.571184,24.936682,25.59537,40.212961,81.128062,243.793506,474.186557,545.824596,546.130966,532.391062,435.641995,548.8
18422.036,44650.571195,24.936682,25.59537,40.212961,81.128062,243.793506,474.186557,545.824596,546.130966,532.391062,435.641995,548.8
18423.097,44650.571207,24.936682,25.59537,40.212961,81.128062,243.793506,474.186557,545.824596,546.130966,532.391062,435.641995,548.8
18424.052,44650.571218,24.936682,25.59537,40.212961,81.128062,243.793506,474.186557,545.824596,546.130966,532.391062,435.641995,548.8
18425.01,44650.571229,24.936682,25.59537,40.212961,81.128062,243.793506,474.186557,545.824596,546.130966,532.391062,435.641995,548.8
18426.069,44650.571241,24.943018,25.60725,40.223266,81.136601,243.828128,474.120027,545.808304,546.116686,532.369951,435.55623,548.8
18427.024,44650.571252,24.943018,25.60725,40.223266,81.136601,243.828128,474.120027,545.808304,546.116686,532.369951,435.55623,548.8
18428.083,44650.571265,24.943018,25.60725,40.223266,81.136601,243.828128,474.120027,545.808304,546.116686,532.369951,435.55623,548.8
18429.039,44650.571276,24.943018,25.60725,40.223266,81.136601,243.828128,474.120027,545.808304,546.116686,532.369951,435.55623,548.8
18430.098,44650.571288,24.943018,25.60725,40.223266,81.136601,243.828128,474.120027,545.808304,546.116686,532.369951,435.55623,548.8
18431.058,44650.571299,24.947013,25.604278,40.224618,81.12544,243.860059,474.049809,545.78554,546.094705,532.359038,435.460708,548.8
18432.01,44650.57131,24.947013,25.604278,40.224618,81.12544,243.860059,474.049809,545.78554,546.094705,532.359038,435.460708,548.8
18433.069,44650.571322,24.947013,25.604278,40.224618,81.12544,243.860059,474.049809,545.78554,546.094705,532.359038,435.460708,548.8
18434.025,44650.571333,24.947013,25.604278,40.224618,81.12544,243.860059,474.049809,545.78554,546.094705,532.359038,435.460708,548.8
18435.085,44650.571346,24.947013,25.604278,40.224618,81.12544,243.860059,474.049809,545.78554,546.094705,532.359038,435.460708,548.8
18436.041,44650.571357,24.945086,25.602825,40.22233,81.132126,243.895838,474.003663,545.774949,546.098991,532.359186,435.370558,548.8
18437.002,44650.571368,24.945086,25.602825,40.22233,81.132126,243.895838,474.003663,545.774949,546.098991,532.359186,435.370558,548.8
18438.059,44650.57138,24.945086,25.602825,40.22233,81.132126,243.895838,474.003663,545.774949,546.098991,532.359186,435.370558,548.8
18439.012,44650.571391,24.945086,25.602825,40.22233,81.132126,243.895838,474.003663,545.774949,546.098991,532.359186,435.370558,548.8
18440.077,44650.571403,24.945086,25.602825,40.22233,81.132126,243.895838,474.003663,545.774949,546.098991,532.359186,435.370558,548.8
18441.031,44650.571415,24.953164,25.612668,40.217981,81.127502,243.921307,473.963044,545.766792,546.094973,532.381127,435.30711,548.8
18442.089,44650.571427,24.953164,25.612668,40.217981,81.127502,243.921307,473.963044,545.766792,546.094973,532.381127,435.30711,548.8
18443.047,44650.571438,24.953164,25.612668,40.217981,81.127502,243.921307,473.963044,545.766792,546.094973,532.381127,435.30711,548.8
18444.004,44650.571449,24.953164,25.612668,40.217981,81.127502,243.921307,473.963044,545.766792,546.094973,532.381127,435.30711,548.8
18445.065,44650.571461,24.953164,25.612668,40.217981,81.127502,243.921307,473.963044,545.766792,546.094973,532.381127,435.30711,548.8
18446.021,44650.571472,24.945768,25.614129,40.225635,81.125294,243.946785,473.935549,545.766367,546.074302,532.405321,435.242889,548.8
18447.078,44650.571485,24.945768,25.614129,40.225635,81.125294,243.946785,473.935549,545.766367,546.074302,532.405321,435.242889,548.8
18448.035,44650.571496,24.945768,25.614129,40.225635,81.125294,243.946785,473.935549,545.766367,546.074302,532.405321,435.242889,548.8
18449.097,44650.571508,24.945768,25.614129,40.225635,81.125294,243.946785,473.935549,545.766367,546.074302,532.405321,435.242889,548.8
18450.052,44650.571519,24.945768,25.614129,40.225635,81.125294,243.946785,473.935549,545.766367,546.074302,532.405321,435.242889,548.8
18451.009,44650.57153,24.949406,25.607378,40.215258,81.12104,243.982978,473.914349,545.766193,546.082853,532.448341,435.186221,548.8
18452.071,44650.571542,24.949406,25.607378,40.215258,81.12104,243.982978,473.914349,545.766193,546.082853,532.448341,435.186221,548.8
18453.025,44650.571553,24.949406,25.607378,40.215258,81.12104,243.982978,473.914349,545.766193,546.082853,532.448341,435.186221,548.8
18454.082,44650.571566,24.949406,25.607378,40.215258,81.12104,243.982978,473.914349,545.766193,546.082853,532.448341,435.186221,548.8
18455.039,44650.571577,24.949406,25.607378,40.215258,81.12104,243.982978,473.914349,545.766193,546.082853,532.448341,435.186221,548.8
18456.099,44650.571589,24.944034,25.617943,40.212853,81.124289,244.00841,473.896116,545.770973,546.089534,532.49587,435.140367,548.8
18457.054,44650.5716,24.944034,25.617943,40.212853,81.124289,244.00841,473.896116,545.770973,546.089534,532.49587,435.140367,548.8
18458.008,44650.571611,24.944034,25.617943,40.212853,81.124289,244.00841,473.896116,545.770973,546.089534,532.49587,435.140367,548.9
18459.068,44650.571623,24.944034,25.617943,40.212853,81.124289,244.00841,473.896116,545.770973,546.089534,532.49587,435.140367,548.9
18460.025,44650.571634,24.944034,25.617943,40.212853,81.124289,244.00841,473.896116,545.770973,546.089534,532.49587,435.140367,548.9
18461.087,44650.571647,24.949835,25.612292,40.222276,81.114194,244.049309,473.886915,545.784278,546.106083,532.565243,435.106779,548.9
18462.042,44650.571658,24.949835,25.612292,40.222276,81.114194,244.049309,473.886915,545.784278,546.106083,532.565243,435.106779,548.9
18463.1,44650.57167,24.949835,25.612292,40.222276,81.114194,244.049309,473.886915,545.784278,546.106083,532.565243,435.106779,548.9
18464.054,44650.571681,24.949835,25.612292,40.222276,81.114194,244.049309,473.886915,545.784278,546.106083,532.565243,435.106779,548.9
18465.007,44650.571692,24.949835,25.612292,40.222276,81.114194,244.049309,473.886915,545.784278,546.106083,532.565243,435.106779,548.9
18466.067,44650.571704,24.948796,25.615974,40.220726,81.110148,244.077485,473.896521,545.81306,546.139004,532.64014,435.082666,548.9
18467.027,44650.571715,24.948796,25.615974,40.220726,81.110148,244.077485,473.896521,545.81306,546.139004,532.64014,435.082666,549.0
18468.082,44650.571728,24.948796,25.615974,40.220726,81.110148,244.077485,473.896521,545.81306,546.139004,532.64014,435.082666,549.0
18469.036,44650.571739,24.948796,25.615974,40.220726,81.110148,244.077485,473.896521,545.81306,546.139004,532.64014,435.082666,549.0
18470.092,44650.571751,24.948796,25.615974,40.220726,81.110148,244.077485,473.896521,545.81306,546.139004,532.64014,435.082666,549.0
18471.049,44650.571762,24.945449,25.604958,40.217157,81.109041,244.103621,473.91046,545.835852,546.165822,532.731425,435.064107,549.0
18472.003,44650.571773,24.945449,25.604958,40.217157,81.109041,244.103621,473.91046,545.835852,546.165822,532.731425,435.064107,549.0
18473.06,44650.571785,24.945449,25.604958,40.217157,81.109041,244.103621,473.91046,545.835852,546.165822,532.731425,435.064107,549.0
18474.015,44650.571796,24.945449,25.604958,40.217157,81.109041,244.103621,473.91046,545.835852,546.165822,532.731425,435.064107,549.0
18475.103,44650.571809,24.945449,25.604958,40.217157,81.109041,244.103621,473.91046,545.835852,546.165822,532.731425,435.064107,549.1
18476.034,44650.57182,24.94199,25.609763,40.214344,81.111545,244.143334,473.938132,545.863,546.208406,532.834117,435.069017,549.1
18477.022,44650.571831,24.94199,25.609763,40.214344,81.111545,244.143334,473.938132,545.863,546.208406,532.834117,435.069017,549.1
18478.089,44650.571844,24.94199,25.609763,40.214344,81.111545,244.143334,473.938132,545.863,546.208406,532.834117,435.069017,549.1
18479.077,44650.571855,24.94199,25.609763,40.214344,81.111545,244.143334,473.938132,545.863,546.208406,532.834117,435.069017,549.1
18480.041,44650.571866,24.94199,25.609763,40.214344,81.111545,244.143334,473.938132,545.863,546.208406,532.834117,435.069017,549.1
