Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
4159.012,44650.406113,21.852227,22.151933,29.328576,53.045666,157.115781,369.912102,482.418496,503.269363,484.787836,367.749009,418.5,499.7
4160.063,44650.406126,21.852227,22.151933,29.328576,53.045666,157.115781,369.912102,482.418496,503.269363,484.787836,367.749009,418.5,499.7
4161.007,44650.406136,21.84236,22.164565,29.340045,53.096354,157.282084,369.940071,482.389257,503.288888,484.76051,367.716895,418.5,499.7
4162.059,44650.406149,21.84236,22.164565,29.340045,53.096354,157.282084,369.940071,482.389257,503.288888,484.76051,367.716895,418.5,499.7
4163.01,44650.40616,21.84236,22.164565,29.340045,53.096354,157.282084,369.940071,482.389257,503.288888,484.76051,367.716895,418.5,499.7
4164.06,44650.406172,21.84236,22.164565,29.340045,53.096354,157.282084,369.940071,482.389257,503.288888,484.76051,367.716895,418.5,499.7
4165.038,44650.406183,21.84236,22.164565,29.340045,53.096354,157.282084,369.940071,482.389257,503.288888,484.76051,367.716895,418.5,499.7
4166.08,44650.406195,21.848698,22.158233,29.3501,53.137581,157.442929,369.964406,482.366593,503.288745,484.738748,367.697683,418.5,499.7
4167.058,44650.406207,21.848698,22.158233,29.3501,53.137581,157.442929,369.964406,482.366593,503.288745,484.738748,367.697683,418.5,499.7
4168.042,44650.406218,21.848698,22.158233,29.3501,53.137581,157.442929,369.964406,482.366593,503.288745,484.738748,367.697683,418.5,499.7
4169.104,44650.40623,21.848698,22.158233,29.3501,53.137581,157.442929,369.964406,482.366593,503.288745,484.738748,367.697683,418.5,499.7
4170.051,44650.406241,21.848698,22.158233,29.3501,53.137581,157.442929,369.964406,482.366593,503.288745,484.738748,367.697683,418.5,499.7
4171.004,44650.406252,21.848978,22.156263,29.356805,53.17068,157.612872,369.981426,482.341743,503.279905,484.711105,367.670922,418.5,499.7
