Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
15901.092,44650.542017,24.334036,25.004663,39.91983,81.543398,249.124939,453.240166,518.130037,527.136014,502.768446,410.798935,524.4
15902.047,44650.542028,24.334036,25.004663,39.91983,81.543398,249.124939,453.240166,518.130037,527.136014,502.768446,410.798935,524.4
15903.002,44650.542039,24.334036,25.004663,39.91983,81.543398,249.124939,453.240166,518.130037,527.136014,502.768446,410.798935,524.3
15904.058,44650.542051,24.334036,25.004663,39.91983,81.543398,249.124939,453.240166,518.130037,527.136014,502.768446,410.798935,524.3
15905.084,44650.542063,24.334036,25.004663,39.91983,81.543398,249.124939,453.240166,518.130037,527.136014,502.768446,410.798935,524.2
15906.037,44650.542074,24.329851,25.00733,39.912414,81.539196,249.141165,453.104384,517.948074,526.984734,502.603115,410.645583,524.2
15907.092,44650.542087,24.329851,25.00733,39.912414,81.539196,249.141165,453.104384,517.948074,526.984734,502.603115,410.645583,524.2
15908.014,44650.542097,24.329851,25.00733,39.912414,81.539196,249.141165,453.104384,517.948074,526.984734,502.603115,410.645583,524.2
15909.071,44650.542109,24.329851,25.00733,39.912414,81.539196,249.141165,453.104384,517.948074,526.984734,502.603115,410.645583,524.1
15910.024,44650.54212,24.329851,25.00733,39.912414,81.539196,249.141165,453.104384,517.948074,526.984734,502.603115,410.645583,524.1
15911.083,44650.542133,24.324948,25.012704,39.919721,81.553835,249.15474,452.974254,517.78641,526.831576,502.434777,410.496536,524.0
15912.036,44650.542144,24.324948,25.012704,39.919721,81.553835,249.15474,452.974254,517.78641,526.831576,502.434777,410.496536,524.0
15913.092,44650.542156,24.324948,25.012704,39.919721,81.553835,249.15474,452.974254,517.78641,526.831576,502.434777,410.496536,524.0
15914.013,44650.542167,24.324948,25.012704,39.919721,81.553835,249.15474,452.974254,517.78641,526.831576,502.434777,410.496536,523.9
15915.094,44650.542179,24.324948,25.012704,39.919721,81.553835,249.15474,452.974254,517.78641,526.831576,502.434777,410.496536,523.9
15916.091,44650.542191,24.328013,25.007265,39.9179,81.551814,249.179297,452.827146,517.615618,526.676911,502.26818,410.344504,523.9
15917.062,44650.542202,24.328013,25.007265,39.9179,81.551814,249.179297,452.827146,517.615618,526.676911,502.26818,410.344504,523.9
15918.029,44650.542213,24.328013,25.007265,39.9179,81.551814,249.179297,452.827146,517.615618,526.676911,502.26818,410.344504,523.9
15919.1,44650.542226,24.328013,25.007265,39.9179,81.551814,249.179297,452.827146,517.615618,526.676911,502.26818,410.344504,523.8
15920.058,44650.542237,24.328013,25.007265,39.9179,81.551814,249.179297,452.827146,517.615618,526.676911,502.26818,410.344504,523.8
15921.012,44650.542248,24.331745,25.00875,39.916345,81.557734,249.189343,452.703735,517.449617,526.53319,502.092465,410.197517,523.8
15922.067,44650.54226,24.331745,25.00875,39.916345,81.557734,249.189343,452.703735,517.449617,526.53319,502.092465,410.197517,523.7
15923.02,44650.542271,24.331745,25.00875,39.916345,81.557734,249.189343,452.703735,517.449617,526.53319,502.092465,410.197517,523.7
