Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
14641.02,44650.527433,23.962278,24.652507,39.91414,82.204658,247.603475,439.327243,493.923566,503.826755,477.669154,395.123034,499.9
14642.074,44650.527445,23.962278,24.652507,39.91414,82.204658,247.603475,439.327243,493.923566,503.826755,477.669154,395.123034,499.9
14643.025,44650.527456,23.962278,24.652507,39.91414,82.204658,247.603475,439.327243,493.923566,503.826755,477.669154,395.123034,499.9
14644.078,44650.527468,23.962278,24.652507,39.91414,82.204658,247.603475,439.327243,493.923566,503.826755,477.669154,395.123034,499.9
14645.028,44650.527479,23.962278,24.652507,39.91414,82.204658,247.603475,439.327243,493.923566,503.826755,477.669154,395.123034,499.9
14646.087,44650.527492,23.957396,24.659559,39.916829,82.20295,247.589753,439.343981,493.945229,503.84861,477.680229,395.125386,499.9
14647.04,44650.527503,23.957396,24.659559,39.916829,82.20295,247.589753,439.343981,493.945229,503.84861,477.680229,395.125386,499.9
14648.095,44650.527515,23.957396,24.659559,39.916829,82.20295,247.589753,439.343981,493.945229,503.84861,477.680229,395.125386,499.9
14649.047,44650.527526,23.957396,24.659559,39.916829,82.20295,247.589753,439.343981,493.945229,503.84861,477.680229,395.125386,499.9
14650.104,44650.527538,23.957396,24.659559,39.916829,82.20295,247.589753,439.343981,493.945229,503.84861,477.680229,395.125386,499.9
14651.024,44650.527549,23.961207,24.648483,39.921994,82.186827,247.575005,439.33459,493.968131,503.861614,477.709696,395.127184,499.9
14652.082,44650.527561,23.961207,24.648483,39.921994,82.186827,247.575005,439.33459,493.968131,503.861614,477.709696,395.127184,499.9
14653.031,44650.527572,23.961207,24.648483,39.921994,82.186827,247.575005,439.33459,493.968131,503.861614,477.709696,395.127184,499.9
14654.087,44650.527584,23.961207,24.648483,39.921994,82.186827,247.575005,439.33459,493.968131,503.861614,477.709696,395.127184,499.9
14655.037,44650.527595,23.961207,24.648483,39.921994,82.186827,247.575005,439.33459,493.968131,503.861614,477.709696,395.127184,499.9
14656.091,44650.527607,23.960471,24.660505,39.914082,82.188669,247.553885,439.331566,493.971587,503.871252,477.712937,395.132826,499.9
14657.042,44650.527618,23.960471,24.660505,39.914082,82.188669,247.553885,439.331566,493.971587,503.871252,477.712937,395.132826,499.9
14658.066,44650.52763,23.960471,24.660505,39.914082,82.188669,247.553885,439.331566,493.971587,503.871252,477.712937,395.132826,499.9
14659.018,44650.527641,23.960471,24.660505,39.914082,82.188669,247.553885,439.331566,493.971587,503.871252,477.712937,395.132826,499.9
14660.076,44650.527653,23.960471,24.660505,39.914082,82.188669,247.553885,439.331566,493.971587,503.871252,477.712937,395.132826,499.9
14661.027,44650.527664,23.960731,24.65604,39.905675,82.186585,247.541422,439.339179,493.978279,503.876399,477.721778,395.137106,499.9
14662.052,44650.527676,23.960731,24.65604,39.905675,82.186585,247.541422,439.339179,493.978279,503.876399,477.721778,395.137106,499.9
14663.004,44650.527687,23.960731,24.65604,39.905675,82.186585,247.541422,439.339179,493.978279,503.876399,477.721778,395.137106,499.9
14664.057,44650.5277,23.960731,24.65604,39.905675,82.186585,247.541422,439.339179,493.978279,503.876399,477.721778,395.137106,499.9
14665.011,44650.527711,23.960731,24.65604,39.905675,82.186585,247.541422,439.339179,493.978279,503.876399,477.721778,395.137106,499.9
14666.07,44650.527723,23.959741,24.6469,39.909139,82.170393,247.518738,439.327251,493.987601,503.856026,477.721823,395.132292,499.9
14667.046,44650.527734,23.959741,24.6469,39.909139,82.170393,247.518738,439.327251,493.987601,503.856026,477.721823,395.132292,499.9
14668.024,44650.527745,23.959741,24.6469,39.909139,82.170393,247.518738,439.327251,493.987601,503.856026,477.721823,395.132292,499.9
14669.096,44650.527758,23.959741,24.6469,39.909139,82.170393,247.518738,439.327251,493.987601,503.856026,477.721823,395.132292,499.9
14670.065,44650.527769,23.959741,24.6469,39.909139,82.170393,247.518738,439.327251,493.987601,503.856026,477.721823,395.132292,499.9
14671.046,44650.52778,23.965629,24.661526,39.91539,82.171387,247.502736,439.333276,493.999246,503.869285,477.741683,395.137286,499.9
14672.011,44650.527792,23.965629,24.661526,39.91539,82.171387,247.502736,439.333276,493.999246,503.869285,477.741683,395.137286,499.9
14673.065,44650.527804,23.965629,24.661526,39.91539,82.171387,247.502736,439.333276,493.999246,503.869285,477.741683,395.137286,499.9
14674.016,44650.527815,23.965629,24.661526,39.91539,82.171387,247.502736,439.333276,493.999246,503.869285,477.741683,395.137286,499.9
14675.074,44650.527827,23.965629,24.661526,39.91539,82.171387,247.502736,439.333276,493.999246,503.869285,477.741683,395.137286,499.9
14676.001,44650.527838,23.971587,24.66559,39.916276,82.173061,247.492009,439.322792,494.007227,503.876623,477.751031,395.150894,499.9
14677.023,44650.52785,23.971587,24.66559,39.916276,82.173061,247.492009,439.322792,494.007227,503.876623,477.751031,395.150894,499.9
14678.079,44650.527862,23.971587,24.66559,39.916276,82.173061,247.492009,439.322792,494.007227,503.876623,477.751031,395.150894,499.9
14679.03,44650.527873,23.971587,24.66559,39.916276,82.173061,247.492009,439.322792,494.007227,503.876623,477.751031,395.150894,499.9
14680.085,44650.527885,23.971587,24.66559,39.916276,82.173061,247.492009,439.322792,494.007227,503.876623,477.751031,395.150894,499.9
14681.037,44650.527896,23.968573,24.661042,39.901604,82.164467,247.467831,439.308761,494.008286,503.88251,477.75736,395.14281,499.9
14682.092,44650.527908,23.968573,24.661042,39.901604,82.164467,247.467831,439.308761,494.008286,503.88251,477.75736,395.14281,499.9
14683.045,44650.527919,23.968573,24.661042,39.901604,82.164467,247.467831,439.308761,494.008286,503.88251,477.75736,395.14281,499.9
14684.1,44650.527932,23.968573,24.661042,39.901604,82.164467,247.467831,439.308761,494.008286,503.88251,477.75736,395.14281,499.9
14685.053,44650.527943,23.968573,24.661042,39.901604,82.164467,247.467831,439.308761,494.008286,503.88251,477.75736,395.14281,499.9
