Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
22149.059,44650.614332,25.838919,26.594698,42.984579,90.871703,289.341802,490.723367,534.58655,536.673566,518.952618,425.791104,534.8
22150.018,44650.614343,25.838919,26.594698,42.984579,90.871703,289.341802,490.723367,534.58655,536.673566,518.952618,425.791104,534.8
22151.034,44650.614354,25.851548,26.590573,42.989736,90.873127,289.308037,490.558385,534.424075,536.537844,518.747193,425.653229,534.7
22152.028,44650.614366,25.851548,26.590573,42.989736,90.873127,289.308037,490.558385,534.424075,536.537844,518.747193,425.653229,534.7
22153.012,44650.614377,25.851548,26.590573,42.989736,90.873127,289.308037,490.558385,534.424075,536.537844,518.747193,425.653229,534.7
22154.086,44650.61439,25.851548,26.590573,42.989736,90.873127,289.308037,490.558385,534.424075,536.537844,518.747193,425.653229,534.6
22155.06,44650.614401,25.851548,26.590573,42.989736,90.873127,289.308037,490.558385,534.424075,536.537844,518.747193,425.653229,534.6
22156.019,44650.614412,25.852456,26.595727,42.997966,90.87219,289.276287,490.414818,534.259481,536.407837,518.544797,425.52683,534.6
22157.078,44650.614424,25.852456,26.595727,42.997966,90.87219,289.276287,490.414818,534.259481,536.407837,518.544797,425.52683,534.5
22158.032,44650.614435,25.852456,26.595727,42.997966,90.87219,289.276287,490.414818,534.259481,536.407837,518.544797,425.52683,534.5
22159.094,44650.614448,25.852456,26.595727,42.997966,90.87219,289.276287,490.414818,534.259481,536.407837,518.544797,425.52683,534.5
22160.049,44650.614459,25.852456,26.595727,42.997966,90.87219,289.276287,490.414818,534.259481,536.407837,518.544797,425.52683,534.5
22161.005,44650.61447,25.849507,26.597378,43.002163,90.883234,289.228298,490.265011,534.090847,536.270434,518.341267,425.396932,534.4
22162.065,44650.614482,25.849507,26.597378,43.002163,90.883234,289.228298,490.265011,534.090847,536.270434,518.341267,425.396932,534.4
22163.02,44650.614493,25.849507,26.597378,43.002163,90.883234,289.228298,490.265011,534.090847,536.270434,518.341267,425.396932,534.4
22164.078,44650.614505,25.849507,26.597378,43.002163,90.883234,289.228298,490.265011,534.090847,536.270434,518.341267,425.396932,534.3
22165.034,44650.614516,25.849507,26.597378,43.002163,90.883234,289.228298,490.265011,534.090847,536.270434,518.341267,425.396932,534.3
22166.097,44650.614529,25.842442,26.588549,42.997088,90.879593,289.192561,490.113316,533.918635,536.155522,518.143449,425.270634,534.2
22167.054,44650.61454,25.842442,26.588549,42.997088,90.879593,289.192561,490.113316,533.918635,536.155522,518.143449,425.270634,534.2
22168.013,44650.614551,25.842442,26.588549,42.997088,90.879593,289.192561,490.113316,533.918635,536.155522,518.143449,425.270634,534.2
22169.075,44650.614563,25.842442,26.588549,42.997088,90.879593,289.192561,490.113316,533.918635,536.155522,518.143449,425.270634,534.2
22170.03,44650.614574,25.842442,26.588549,42.997088,90.879593,289.192561,490.113316,533.918635,536.155522,518.143449,425.270634,534.2
22171.095,44650.614587,25.84901,26.592636,43.000707,90.888457,289.149305,489.96048,533.758661,536.038079,517.930549,425.146401,534.1
22172.055,44650.614598,25.84901,26.592636,43.000707,90.888457,289.149305,489.96048,533.758661,536.038079,517.930549,425.146401,534.1
22173.012,44650.614609,25.84901,26.592636,43.000707,90.888457,289.149305,489.96048,533.758661,536.038079,517.930549,425.146401,534.0
22174.076,44650.614621,25.84901,26.592636,43.000707,90.888457,289.149305,489.96048,533.758661,536.038079,517.930549,425.146401,534.0
22175.032,44650.614632,25.84901,26.592636,43.000707,90.888457,289.149305,489.96048,533.758661,536.038079,517.930549,425.146401,534.0
22176.092,44650.614644,25.844356,26.598716,43.007972,90.885188,289.121902,489.817641,533.597127,535.921538,517.742967,425.014975,533.9
22177.051,44650.614656,25.844356,26.598716,43.007972,90.885188,289.121902,489.817641,533.597127,535.921538,517.742967,425.014975,533.9
22178.007,44650.614667,25.844356,26.598716,43.007972,90.885188,289.121902,489.817641,533.597127,535.921538,517.742967,425.014975,533.9
22179.069,44650.614679,25.844356,26.598716,43.007972,90.885188,289.121902,489.817641,533.597127,535.921538,517.742967,425.014975,533.8
22180.025,44650.61469,25.844356,26.598716,43.007972,90.885188,289.121902,489.817641,533.597127,535.921538,517.742967,425.014975,533.8
22181.086,44650.614702,25.845814,26.596636,43.011359,90.888997,289.077145,489.652931,533.42375,535.78443,517.531095,424.875019,533.8
22182.045,44650.614713,25.845814,26.596636,43.011359,90.888997,289.077145,489.652931,533.42375,535.78443,517.531095,424.875019,533.8
22183.002,44650.614724,25.845814,26.596636,43.011359,90.888997,289.077145,489.652931,533.42375,535.78443,517.531095,424.875019,533.7
22184.062,44650.614737,25.845814,26.596636,43.011359,90.888997,289.077145,489.652931,533.42375,535.78443,517.531095,424.875019,533.7
22185.017,44650.614748,25.845814,26.596636,43.011359,90.888997,289.077145,489.652931,533.42375,535.78443,517.531095,424.875019,533.7
22186.076,44650.61476,25.845584,26.596524,43.00775,90.900247,289.038939,489.513931,533.262383,535.651946,517.334604,424.75748,533.6
22187.034,44650.614771,25.845584,26.596524,43.00775,90.900247,289.038939,489.513931,533.262383,535.651946,517.334604,424.75748,533.6
22188.098,44650.614783,25.845584,26.596524,43.00775,90.900247,289.038939,489.513931,533.262383,535.651946,517.334604,424.75748,533.6
22189.052,44650.614794,25.845584,26.596524,43.00775,90.900247,289.038939,489.513931,533.262383,535.651946,517.334604,424.75748,533.6
22190.01,44650.614806,25.845584,26.596524,43.00775,90.900247,289.038939,489.513931,533.262383,535.651946,517.334604,424.75748,533.5
22191.071,44650.614818,25.847049,26.585724,43.013491,90.88697,289.007945,489.350806,533.092608,535.506244,517.12902,424.621929,533.5
22192.026,44650.614829,25.847049,26.585724,43.013491,90.88697,289.007945,489.350806,533.092608,535.506244,517.12902,424.621929,533.5
22193.084,44650.614841,25.847049,26.585724,43.013491,90.88697,289.007945,489.350806,533.092608,535.506244,517.12902,424.621929,533.4
