Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
8479.014,44650.456113,22.799633,23.410052,36.845343,75.582301,238.048227,535.84005,575.739187,576.400064,575.886805,461.733519,1026.0,591.0
8480.069,44650.456126,22.799633,23.410052,36.845343,75.582301,238.048227,535.84005,575.739187,576.400064,575.886805,461.733519,1026.0,591.1
8481.02,44650.456137,22.802308,23.416984,36.854375,75.603532,238.129223,536.44124,575.828764,576.484272,575.973362,461.859705,1026.0,591.1
8482.072,44650.456149,22.802308,23.416984,36.854375,75.603532,238.129223,536.44124,575.828764,576.484272,575.973362,461.859705,999.0,591.1
8483.018,44650.45616,22.802308,23.416984,36.854375,75.603532,238.129223,536.44124,575.828764,576.484272,575.973362,461.859705,999.0,591.1
8484.071,44650.456172,22.802308,23.416984,36.854375,75.603532,238.129223,536.44124,575.828764,576.484272,575.973362,461.859705,999.0,591.2
8485.022,44650.456183,22.802308,23.416984,36.854375,75.603532,238.129223,536.44124,575.828764,576.484272,575.973362,461.859705,999.0,591.2
8486.077,44650.456195,22.796127,23.4153,36.856218,75.623784,238.218635,537.04034,575.922883,576.580296,576.077329,461.980011,769.5,591.2
8487.025,44650.456206,22.796127,23.4153,36.856218,75.623784,238.218635,537.04034,575.922883,576.580296,576.077329,461.980011,769.5,591.2
8488.074,44650.456218,22.796127,23.4153,36.856218,75.623784,238.218635,537.04034,575.922883,576.580296,576.077329,461.980011,769.5,591.3
8489.02,44650.456229,22.796127,23.4153,36.856218,75.623784,238.218635,537.04034,575.922883,576.580296,576.077329,461.980011,769.5,591.3
8490.07,44650.456241,22.796127,23.4153,36.856218,75.623784,238.218635,537.04034,575.922883,576.580296,576.077329,461.980011,796.5,591.3
8491.022,44650.456252,22.807217,23.418105,36.868558,75.636462,238.309562,537.657875,576.022523,576.678821,576.180216,462.111904,796.5,591.3
8492.038,44650.456264,22.807217,23.418105,36.868558,75.636462,238.309562,537.657875,576.022523,576.678821,576.180216,462.111904,796.5,591.3
8493.09,44650.456276,22.807217,23.418105,36.868558,75.636462,238.309562,537.657875,576.022523,576.678821,576.180216,462.111904,796.5,591.3
8494.037,44650.456287,22.807217,23.418105,36.868558,75.636462,238.309562,537.657875,576.022523,576.678821,576.180216,462.111904,1255.5,591.3
8495.09,44650.456299,22.807217,23.418105,36.868558,75.636462,238.309562,537.657875,576.022523,576.678821,576.180216,462.111904,1255.5,591.4
8496.038,44650.45631,22.807721,23.42133,36.878198,75.650615,238.390457,538.273704,576.116353,576.767281,576.275054,462.229454,1255.5,591.4
8497.099,44650.456323,22.807721,23.42133,36.878198,75.650615,238.390457,538.273704,576.116353,576.767281,576.275054,462.229454,1255.5,591.4
8498.095,44650.456334,22.807721,23.42133,36.878198,75.650615,238.390457,538.273704,576.116353,576.767281,576.275054,462.229454,1026.0,591.5
8499.072,44650.456346,22.807721,23.42133,36.878198,75.650615,238.390457,538.273704,576.116353,576.767281,576.275054,462.229454,1026.0,591.5
8500.003,44650.456356,22.807721,23.42133,36.878198,75.650615,238.390457,538.273704,576.116353,576.767281,576.275054,462.229454,1026.0,591.5
8501.094,44650.456369,22.813632,23.41411,36.882699,75.675995,238.484544,538.848462,576.209545,576.855217,576.387274,462.361613,1026.0,591.5
