Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
3131.079,44650.394216,21.749098,21.89406,26.708914,44.011516,119.491237,315.888588,427.511843,443.938358,429.976435,316.250195,2389.5,436.4
3132.027,44650.394227,21.749098,21.89406,26.708914,44.011516,119.491237,315.888588,427.511843,443.938358,429.976435,316.250195,2389.5,436.4
3133.076,44650.394239,21.749098,21.89406,26.708914,44.011516,119.491237,315.888588,427.511843,443.938358,429.976435,316.250195,1917.0,436.6
3134.021,44650.39425,21.749098,21.89406,26.708914,44.011516,119.491237,315.888588,427.511843,443.938358,429.976435,316.250195,1917.0,436.6
3135.072,44650.394262,21.749098,21.89406,26.708914,44.011516,119.491237,315.888588,427.511843,443.938358,429.976435,316.250195,1917.0,436.7
3136.016,44650.394273,21.746934,21.901133,26.706434,44.063626,119.655918,316.527988,428.212462,444.663293,430.669743,316.895525,1917.0,436.9
3137.07,44650.394285,21.746934,21.901133,26.706434,44.063626,119.655918,316.527988,428.212462,444.663293,430.669743,316.895525,2146.5,437.0
3138.013,44650.394296,21.746934,21.901133,26.706434,44.063626,119.655918,316.527988,428.212462,444.663293,430.669743,316.895525,2146.5,437.2
3139.063,44650.394308,21.746934,21.901133,26.706434,44.063626,119.655918,316.527988,428.212462,444.663293,430.669743,316.895525,2146.5,437.3
3140.007,44650.394319,21.746934,21.901133,26.706434,44.063626,119.655918,316.527988,428.212462,444.663293,430.669743,316.895525,2146.5,437.4
3141.061,44650.394332,21.748232,21.901247,26.733456,44.108099,119.830665,317.152667,428.913617,445.384527,431.379659,317.535421,2146.5,437.6
3142.005,44650.394342,21.748232,21.901247,26.733456,44.108099,119.830665,317.152667,428.913617,445.384527,431.379659,317.535421,2146.5,437.7
3143.055,44650.394355,21.748232,21.901247,26.733456,44.108099,119.830665,317.152667,428.913617,445.384527,431.379659,317.535421,2146.5,437.9
3144.005,44650.394366,21.748232,21.901247,26.733456,44.108099,119.830665,317.152667,428.913617,445.384527,431.379659,317.535421,2146.5,438.0
3145.056,44650.394378,21.748232,21.901247,26.733456,44.108099,119.830665,317.152667,428.913617,445.384527,431.379659,317.535421,2146.5,438.1
3146.009,44650.394389,21.750127,21.902313,26.745521,44.150035,120.004864,317.784254,429.61119,446.1067,432.068918,318.174504,2146.5,438.3
3147.005,44650.3944,21.750127,21.902313,26.745521,44.150035,120.004864,317.784254,429.61119,446.1067,432.068918,318.174504,2146.5,438.4
3148.053,44650.394412,21.750127,21.902313,26.745521,44.150035,120.004864,317.784254,429.61119,446.1067,432.068918,318.174504,2146.5,438.6
3149.104,44650.394425,21.750127,21.902313,26.745521,44.150035,120.004864,317.784254,429.61119,446.1067,432.068918,318.174504,2416.5,438.8
3150.053,44650.394436,21.750127,21.902313,26.745521,44.150035,120.004864,317.784254,429.61119,446.1067,432.068918,318.174504,2416.5,438.8
3151.006,44650.394447,21.749691,21.900337,26.760495,44.205161,120.183123,318.424979,430.312939,446.837557,432.775839,318.841152,2416.5,438.9
3152.058,44650.394459,21.749691,21.900337,26.760495,44.205161,120.183123,318.424979,430.312939,446.837557,432.775839,318.841152,2416.5,439.1
3153.03,44650.39447,21.749691,21.900337,26.760495,44.205161,120.183123,318.424979,430.312939,446.837557,432.775839,318.841152,1944.0,439.2
3154.021,44650.394482,21.749691,21.900337,26.760495,44.205161,120.183123,318.424979,430.312939,446.837557,432.775839,318.841152,1944.0,439.4
3155.07,44650.394494,21.749691,21.900337,26.760495,44.205161,120.183123,318.424979,430.312939,446.837557,432.775839,318.841152,1944.0,439.5
3156.017,44650.394505,21.757337,21.90893,26.779027,44.246496,120.350461,319.059569,431.012039,447.558056,433.474723,319.487908,1944.0,439.7
3157.065,44650.394517,21.757337,21.90893,26.779027,44.246496,120.350461,319.059569,431.012039,447.558056,433.474723,319.487908,2389.5,439.8
3158.01,44650.394528,21.757337,21.90893,26.779027,44.246496,120.350461,319.059569,431.012039,447.558056,433.474723,319.487908,2389.5,439.9
3159.061,44650.39454,21.757337,21.90893,26.779027,44.246496,120.350461,319.059569,431.012039,447.558056,433.474723,319.487908,2389.5,440.0
3160.01,44650.394551,21.757337,21.90893,26.779027,44.246496,120.350461,319.059569,431.012039,447.558056,433.474723,319.487908,2389.5,440.2
3161.063,44650.394563,21.762132,21.911237,26.78669,44.298949,120.525724,319.696563,431.711948,448.274007,434.180485,320.149299,1944.0,440.3
3162.012,44650.394574,21.762132,21.911237,26.78669,44.298949,120.525724,319.696563,431.711948,448.274007,434.180485,320.149299,1944.0,440.5
3163.061,44650.394586,21.762132,21.911237,26.78669,44.298949,120.525724,319.696563,431.711948,448.274007,434.180485,320.149299,1944.0,440.6
