Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
14941.02,44650.530905,24.025468,24.717311,39.873759,81.935213,246.734671,438.832852,494.111009,503.891719,477.894558,394.947076,500.0
14942.076,44650.530917,24.025468,24.717311,39.873759,81.935213,246.734671,438.832852,494.111009,503.891719,477.894558,394.947076,500.0
14943.026,44650.530928,24.025468,24.717311,39.873759,81.935213,246.734671,438.832852,494.111009,503.891719,477.894558,394.947076,500.0
14944.082,44650.530941,24.025468,24.717311,39.873759,81.935213,246.734671,438.832852,494.111009,503.891719,477.894558,394.947076,500.0
14945.004,44650.530951,24.025468,24.717311,39.873759,81.935213,246.734671,438.832852,494.111009,503.891719,477.894558,394.947076,500.0
14946.065,44650.530964,24.034485,24.723841,39.879255,81.933973,246.719311,438.815471,494.102629,503.884878,477.899604,394.934986,500.0
14947.017,44650.530975,24.034485,24.723841,39.879255,81.933973,246.719311,438.815471,494.102629,503.884878,477.899604,394.934986,500.0
14948.076,44650.530987,24.034485,24.723841,39.879255,81.933973,246.719311,438.815471,494.102629,503.884878,477.899604,394.934986,500.0
14949.031,44650.530998,24.034485,24.723841,39.879255,81.933973,246.719311,438.815471,494.102629,503.884878,477.899604,394.934986,500.0
14950.057,44650.53101,24.034485,24.723841,39.879255,81.933973,246.719311,438.815471,494.102629,503.884878,477.899604,394.934986,500.0
14951.01,44650.531021,24.026433,24.71544,39.868167,81.924896,246.709895,438.792883,494.089953,503.875856,477.891487,394.914143,500.0
14952.063,44650.531033,24.026433,24.71544,39.868167,81.924896,246.709895,438.792883,494.089953,503.875856,477.891487,394.914143,500.0
14953.016,44650.531044,24.026433,24.71544,39.868167,81.924896,246.709895,438.792883,494.089953,503.875856,477.891487,394.914143,500.0
14954.074,44650.531056,24.026433,24.71544,39.868167,81.924896,246.709895,438.792883,494.089953,503.875856,477.891487,394.914143,500.0
14955.027,44650.531067,24.026433,24.71544,39.868167,81.924896,246.709895,438.792883,494.089953,503.875856,477.891487,394.914143,500.0
14956.086,44650.53108,24.028034,24.727435,39.875222,81.927598,246.696577,438.788119,494.10094,503.874096,477.895333,394.913612,500.0
14957.004,44650.53109,24.028034,24.727435,39.875222,81.927598,246.696577,438.788119,494.10094,503.874096,477.895333,394.913612,500.0
14958.058,44650.531102,24.028034,24.727435,39.875222,81.927598,246.696577,438.788119,494.10094,503.874096,477.895333,394.913612,500.0
14959.011,44650.531113,24.028034,24.727435,39.875222,81.927598,246.696577,438.788119,494.10094,503.874096,477.895333,394.913612,500.0
14960.072,44650.531126,24.028034,24.727435,39.875222,81.927598,246.696577,438.788119,494.10094,503.874096,477.895333,394.913612,500.0
14961.025,44650.531137,24.038991,24.725864,39.874192,81.919363,246.690255,438.773766,494.098612,503.882192,477.897705,394.906963,500.0
14962.081,44650.531149,24.038991,24.725864,39.874192,81.919363,246.690255,438.773766,494.098612,503.882192,477.897705,394.906963,500.0
14963.035,44650.53116,24.038991,24.725864,39.874192,81.919363,246.690255,438.773766,494.098612,503.882192,477.897705,394.906963,500.0
14964.094,44650.531172,24.038991,24.725864,39.874192,81.919363,246.690255,438.773766,494.098612,503.882192,477.897705,394.906963,500.0
14965.048,44650.531183,24.038991,24.725864,39.874192,81.919363,246.690255,438.773766,494.098612,503.882192,477.897705,394.906963,500.0
14966.004,44650.531194,24.031995,24.715919,39.874335,81.911251,246.673255,438.75493,494.094062,503.87684,477.882159,394.878741,500.0
14967.06,44650.531207,24.031995,24.715919,39.874335,81.911251,246.673255,438.75493,494.094062,503.87684,477.882159,394.878741,500.0
14968.015,44650.531218,24.031995,24.715919,39.874335,81.911251,246.673255,438.75493,494.094062,503.87684,477.882159,394.878741,500.0
14969.072,44650.53123,24.031995,24.715919,39.874335,81.911251,246.673255,438.75493,494.094062,503.87684,477.882159,394.878741,500.0
14970.027,44650.531241,24.031995,24.715919,39.874335,81.911251,246.673255,438.75493,494.094062,503.87684,477.882159,394.878741,500.0
14971.086,44650.531253,24.039729,24.728964,39.872529,81.913256,246.652999,438.7661,494.097391,503.890615,477.884824,394.887872,500.0
14972.037,44650.531264,24.039729,24.728964,39.872529,81.913256,246.652999,438.7661,494.097391,503.890615,477.884824,394.887872,500.0
14973.097,44650.531276,24.039729,24.728964,39.872529,81.913256,246.652999,438.7661,494.097391,503.890615,477.884824,394.887872,500.0
14974.051,44650.531287,24.039729,24.728964,39.872529,81.913256,246.652999,438.7661,494.097391,503.890615,477.884824,394.887872,500.0
14975.003,44650.531298,24.039729,24.728964,39.872529,81.913256,246.652999,438.7661,494.097391,503.890615,477.884824,394.887872,500.0
14976.065,44650.531311,24.042494,24.724403,39.874081,81.90229,246.649046,438.738519,494.087874,503.875901,477.8968,394.87271,500.0
14977.017,44650.531322,24.042494,24.724403,39.874081,81.90229,246.649046,438.738519,494.087874,503.875901,477.8968,394.87271,500.0
14978.075,44650.531334,24.042494,24.724403,39.874081,81.90229,246.649046,438.738519,494.087874,503.875901,477.8968,394.87271,500.0
14979.029,44650.531345,24.042494,24.724403,39.874081,81.90229,246.649046,438.738519,494.087874,503.875901,477.8968,394.87271,500.0
14980.086,44650.531357,24.042494,24.724403,39.874081,81.90229,246.649046,438.738519,494.087874,503.875901,477.8968,394.87271,500.0
14981.04,44650.531368,24.042062,24.727752,39.866417,81.900594,246.625233,438.732815,494.085112,503.868754,477.877778,394.883366,500.0
14982.095,44650.531381,24.042062,24.727752,39.866417,81.900594,246.625233,438.732815,494.085112,503.868754,477.877778,394.883366,500.0
14983.046,44650.531392,24.042062,24.727752,39.866417,81.900594,246.625233,438.732815,494.085112,503.868754,477.877778,394.883366,500.0
14984.103,44650.531404,24.042062,24.727752,39.866417,81.900594,246.625233,438.732815,494.085112,503.868754,477.877778,394.883366,500.0
14985.061,44650.531415,24.042062,24.727752,39.866417,81.900594,246.625233,438.732815,494.085112,503.868754,477.877778,394.883366,500.0
