Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
6199.083,44650.429725,22.044463,22.520607,33.574394,66.3504,201.836766,417.312339,534.519163,535.92929,526.367751,406.634571,877.5,540.4
6200.065,44650.429737,22.044463,22.520607,33.574394,66.3504,201.836766,417.312339,534.519163,535.92929,526.367751,406.634571,877.5,540.4
6201.068,44650.429748,22.032055,22.525486,33.578071,66.378312,201.916172,417.45369,534.647848,536.026863,526.501866,406.756738,634.5,540.5
6202.048,44650.42976,22.032055,22.525486,33.578071,66.378312,201.916172,417.45369,534.647848,536.026863,526.501866,406.756738,634.5,540.5
6203.027,44650.429771,22.032055,22.525486,33.578071,66.378312,201.916172,417.45369,534.647848,536.026863,526.501866,406.756738,634.5,540.5
6204.016,44650.429782,22.032055,22.525486,33.578071,66.378312,201.916172,417.45369,534.647848,536.026863,526.501866,406.756738,634.5,540.5
6205.079,44650.429795,22.032055,22.525486,33.578071,66.378312,201.916172,417.45369,534.647848,536.026863,526.501866,406.756738,877.5,540.6
6206.028,44650.429806,22.036963,22.534653,33.579549,66.39891,201.992268,417.593037,534.781999,536.10775,526.633165,406.885204,877.5,540.6
6207.082,44650.429818,22.036963,22.534653,33.579549,66.39891,201.992268,417.593037,534.781999,536.10775,526.633165,406.885204,877.5,540.6
6208.031,44650.429829,22.036963,22.534653,33.579549,66.39891,201.992268,417.593037,534.781999,536.10775,526.633165,406.885204,877.5,540.6
6209.085,44650.429841,22.036963,22.534653,33.579549,66.39891,201.992268,417.593037,534.781999,536.10775,526.633165,406.885204,877.5,540.7
6210.034,44650.429852,22.036963,22.534653,33.579549,66.39891,201.992268,417.593037,534.781999,536.10775,526.633165,406.885204,877.5,540.7
6211.085,44650.429864,22.048961,22.533744,33.605167,66.420434,202.089581,417.732615,534.915222,536.18838,526.771371,407.003257,877.5,540.7
6212.035,44650.429875,22.048961,22.533744,33.605167,66.420434,202.089581,417.732615,534.915222,536.18838,526.771371,407.003257,877.5,540.7
6213.089,44650.429887,22.048961,22.533744,33.605167,66.420434,202.089581,417.732615,534.915222,536.18838,526.771371,407.003257,877.5,540.8
6214.039,44650.429898,22.048961,22.533744,33.605167,66.420434,202.089581,417.732615,534.915222,536.18838,526.771371,407.003257,877.5,540.8
6215.091,44650.429911,22.048961,22.533744,33.605167,66.420434,202.089581,417.732615,534.915222,536.18838,526.771371,407.003257,877.5,540.8
6216.038,44650.429922,22.050315,22.533914,33.612433,66.447732,202.165843,417.876506,535.033584,536.265675,526.903888,407.126405,877.5,540.8
