Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
7159.066,44650.440836,22.383867,22.929322,35.079388,70.503239,216.975546,446.221434,551.936456,552.703182,549.224438,429.689532,931.5,561.8
7160.015,44650.440847,22.383867,22.929322,35.079388,70.503239,216.975546,446.221434,551.936456,552.703182,549.224438,429.689532,931.5,561.8
7161.069,44650.440859,22.391683,22.934177,35.086235,70.523354,217.063472,446.466757,551.997222,552.786989,549.351756,429.821397,931.5,561.8
7162.019,44650.44087,22.391683,22.934177,35.086235,70.523354,217.063472,446.466757,551.997222,552.786989,549.351756,429.821397,931.5,561.8
7163.07,44650.440883,22.391683,22.934177,35.086235,70.523354,217.063472,446.466757,551.997222,552.786989,549.351756,429.821397,931.5,561.8
7164.023,44650.440894,22.391683,22.934177,35.086235,70.523354,217.063472,446.466757,551.997222,552.786989,549.351756,429.821397,931.5,561.9
7165.075,44650.440906,22.391683,22.934177,35.086235,70.523354,217.063472,446.466757,551.997222,552.786989,549.351756,429.821397,1201.5,561.9
7166.026,44650.440917,22.386638,22.92807,35.096186,70.54502,217.141012,446.692167,552.038363,552.811912,549.491772,429.976135,1201.5,561.9
7167.076,44650.440929,22.386638,22.92807,35.096186,70.54502,217.141012,446.692167,552.038363,552.811912,549.491772,429.976135,1201.5,562.0
7168.03,44650.44094,22.386638,22.92807,35.096186,70.54502,217.141012,446.692167,552.038363,552.811912,549.491772,429.976135,1201.5,562.0
7169.083,44650.440952,22.386638,22.92807,35.096186,70.54502,217.141012,446.692167,552.038363,552.811912,549.491772,429.976135,1201.5,562.0
7170.035,44650.440963,22.386638,22.92807,35.096186,70.54502,217.141012,446.692167,552.038363,552.811912,549.491772,429.976135,1201.5,562.0
7171.087,44650.440975,22.383383,22.930259,35.103423,70.562996,217.228736,446.866726,552.081477,552.8595,549.600096,430.110938,1201.5,562.0
7172.048,44650.440986,22.383383,22.930259,35.103423,70.562996,217.228736,446.866726,552.081477,552.8595,549.600096,430.110938,1201.5,562.0
7173.1,44650.440999,22.383383,22.930259,35.103423,70.562996,217.228736,446.866726,552.081477,552.8595,549.600096,430.110938,729.0,562.1
7174.051,44650.44101,22.383383,22.930259,35.103423,70.562996,217.228736,446.866726,552.081477,552.8595,549.600096,430.110938,729.0,562.1
7175.012,44650.441021,22.383383,22.930259,35.103423,70.562996,217.228736,446.866726,552.081477,552.8595,549.600096,430.110938,729.0,562.1
