Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
2351.076,44650.385188,21.876882,21.913949,24.960036,36.904063,91.543751,291.191066,393.359679,403.400433,395.392276,297.080617,81.0,399.2
2352.024,44650.385199,21.876882,21.913949,24.960036,36.904063,91.543751,291.191066,393.359679,403.400433,395.392276,297.080617,81.0,399.2
2353.073,44650.385211,21.876882,21.913949,24.960036,36.904063,91.543751,291.191066,393.359679,403.400433,395.392276,297.080617,324.0,399.2
2354.018,44650.385222,21.876882,21.913949,24.960036,36.904063,91.543751,291.191066,393.359679,403.400433,395.392276,297.080617,324.0,399.2
2355.068,44650.385234,21.876882,21.913949,24.960036,36.904063,91.543751,291.191066,393.359679,403.400433,395.392276,297.080617,324.0,399.2
2356.017,44650.385245,21.876705,21.907614,24.977029,36.95088,91.729319,291.211465,393.303076,403.367739,395.336822,297.040254,324.0,399.2
2357.064,44650.385257,21.876705,21.907614,24.977029,36.95088,91.729319,291.211465,393.303076,403.367739,395.336822,297.040254,324.0,399.2
2358.012,44650.385268,21.876705,21.907614,24.977029,36.95088,91.729319,291.211465,393.303076,403.367739,395.336822,297.040254,324.0,399.2
2359.061,44650.385281,21.876705,21.907614,24.977029,36.95088,91.729319,291.211465,393.303076,403.367739,395.336822,297.040254,324.0,399.2
2360.01,44650.385292,21.876705,21.907614,24.977029,36.95088,91.729319,291.211465,393.303076,403.367739,395.336822,297.040254,324.0,399.2
2361.061,44650.385304,21.864564,21.910987,24.977164,36.985113,91.904011,291.233045,393.238519,403.358479,395.275226,297.005836,324.0,399.2
2362.007,44650.385315,21.864564,21.910987,24.977164,36.985113,91.904011,291.233045,393.238519,403.358479,395.275226,297.005836,324.0,399.2
2363.055,44650.385327,21.864564,21.910987,24.977164,36.985113,91.904011,291.233045,393.238519,403.358479,395.275226,297.005836,324.0,399.2
2364.002,44650.385338,21.864564,21.910987,24.977164,36.985113,91.904011,291.233045,393.238519,403.358479,395.275226,297.005836,324.0,399.2
2365.052,44650.38535,21.864564,21.910987,24.977164,36.985113,91.904011,291.233045,393.238519,403.358479,395.275226,297.005836,337.5,399.2
