Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
8659.071,44650.458197,22.875791,23.481084,37.09142,76.277935,241.264782,557.031474,579.142865,579.781139,579.408717,466.162881,1039.5,595.0
8660.019,44650.458208,22.875791,23.481084,37.09142,76.277935,241.264782,557.031474,579.142865,579.781139,579.408717,466.162881,1039.5,595.0
8661.075,44650.458221,22.879686,23.483558,37.090862,76.286896,241.348952,557.520964,579.244277,579.860054,579.501063,466.27578,1039.5,595.1
8662.019,44650.458231,22.879686,23.483558,37.090862,76.286896,241.348952,557.520964,579.244277,579.860054,579.501063,466.27578,1039.5,595.1
8663.072,44650.458244,22.879686,23.483558,37.090862,76.286896,241.348952,557.520964,579.244277,579.860054,579.501063,466.27578,1039.5,595.1
8664.024,44650.458255,22.879686,23.483558,37.090862,76.286896,241.348952,557.520964,579.244277,579.860054,579.501063,466.27578,1039.5,595.1
8665.078,44650.458267,22.879686,23.483558,37.090862,76.286896,241.348952,557.520964,579.244277,579.860054,579.501063,466.27578,1039.5,595.2
8666.027,44650.458278,22.86814,23.484671,37.094847,76.308677,241.429462,557.969621,579.320753,579.956906,579.595898,466.390611,1039.5,595.2
8667.08,44650.45829,22.86814,23.484671,37.094847,76.308677,241.429462,557.969621,579.320753,579.956906,579.595898,466.390611,1039.5,595.2
8668.03,44650.458301,22.86814,23.484671,37.094847,76.308677,241.429462,557.969621,579.320753,579.956906,579.595898,466.390611,1039.5,595.2
8669.083,44650.458313,22.86814,23.484671,37.094847,76.308677,241.429462,557.969621,579.320753,579.956906,579.595898,466.390611,1039.5,595.2
8670.034,44650.458324,22.86814,23.484671,37.094847,76.308677,241.429462,557.969621,579.320753,579.956906,579.595898,466.390611,1039.5,595.2
8671.087,44650.458336,22.865496,23.483566,37.103979,76.317179,241.531748,558.42556,579.421055,580.04445,579.685567,466.513048,1039.5,595.3
8672.037,44650.458347,22.865496,23.483566,37.103979,76.317179,241.531748,558.42556,579.421055,580.04445,579.685567,466.513048,1039.5,595.3
8673.093,44650.45836,22.865496,23.483566,37.103979,76.317179,241.531748,558.42556,579.421055,580.04445,579.685567,466.513048,1039.5,595.3
8674.045,44650.458371,22.865496,23.483566,37.103979,76.317179,241.531748,558.42556,579.421055,580.04445,579.685567,466.513048,1039.5,595.3
8675.099,44650.458383,22.865496,23.483566,37.103979,76.317179,241.531748,558.42556,579.421055,580.04445,579.685567,466.513048,1039.5,595.4
8676.047,44650.458394,22.874679,23.484348,37.108786,76.342746,241.615551,558.914047,579.518012,580.148016,579.772451,466.625184,1039.5,595.4
8677.098,44650.458406,22.874679,23.484348,37.108786,76.342746,241.615551,558.914047,579.518012,580.148016,579.772451,466.625184,1039.5,595.4
