Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
11479.029,44650.490836,23.377583,24.06936,39.868639,84.719262,267.875884,467.612018,528.520749,538.689979,513.775866,420.248291,0.0,535.9
11480.085,44650.490848,23.377583,24.06936,39.868639,84.719262,267.875884,467.612018,528.520749,538.689979,513.775866,420.248291,0.0,535.9
11481.038,44650.490859,23.370418,24.069174,39.881243,84.726856,267.851474,467.483558,528.348094,538.538662,513.593595,420.126453,0.0,535.9
11482.091,44650.490871,23.370418,24.069174,39.881243,84.726856,267.851474,467.483558,528.348094,538.538662,513.593595,420.126453,0.0,535.8
11483.044,44650.490882,23.370418,24.069174,39.881243,84.726856,267.851474,467.483558,528.348094,538.538662,513.593595,420.126453,0.0,535.8
11484.101,44650.490895,23.370418,24.069174,39.881243,84.726856,267.851474,467.483558,528.348094,538.538662,513.593595,420.126453,0.0,535.8
11485.05,44650.490905,23.370418,24.069174,39.881243,84.726856,267.851474,467.483558,528.348094,538.538662,513.593595,420.126453,0.0,535.8
11486.009,44650.490917,23.363558,24.069882,39.870614,84.726138,267.829219,467.356054,528.160978,538.379938,513.399756,419.996261,0.0,535.7
11487.065,44650.490929,23.363558,24.069882,39.870614,84.726138,267.829219,467.356054,528.160978,538.379938,513.399756,419.996261,0.0,535.7
11488.016,44650.49094,23.363558,24.069882,39.870614,84.726138,267.829219,467.356054,528.160978,538.379938,513.399756,419.996261,0.0,535.7
11489.07,44650.490952,23.363558,24.069882,39.870614,84.726138,267.829219,467.356054,528.160978,538.379938,513.399756,419.996261,0.0,535.6
11490.019,44650.490963,23.363558,24.069882,39.870614,84.726138,267.829219,467.356054,528.160978,538.379938,513.399756,419.996261,0.0,535.6
11491.077,44650.490975,23.370881,24.064436,39.874595,84.725355,267.802011,467.223329,527.996766,538.222182,513.22571,419.867267,0.0,535.5
11492.027,44650.490986,23.370881,24.064436,39.874595,84.725355,267.802011,467.223329,527.996766,538.222182,513.22571,419.867267,0.0,535.5
11493.081,44650.490998,23.370881,24.064436,39.874595,84.725355,267.802011,467.223329,527.996766,538.222182,513.22571,419.867267,0.0,535.5
11494.035,44650.491009,23.370881,24.064436,39.874595,84.725355,267.802011,467.223329,527.996766,538.222182,513.22571,419.867267,0.0,535.5
11495.088,44650.491022,23.370881,24.064436,39.874595,84.725355,267.802011,467.223329,527.996766,538.222182,513.22571,419.867267,0.0,535.4
11496.041,44650.491033,23.378718,24.077823,39.887626,84.741512,267.787802,467.113554,527.826321,538.065469,513.052595,419.754739,0.0,535.4
11497.096,44650.491045,23.378718,24.077823,39.887626,84.741512,267.787802,467.113554,527.826321,538.065469,513.052595,419.754739,0.0,535.3
11498.049,44650.491056,23.378718,24.077823,39.887626,84.741512,267.787802,467.113554,527.826321,538.065469,513.052595,419.754739,0.0,535.3
11499.104,44650.491068,23.378718,24.077823,39.887626,84.741512,267.787802,467.113554,527.826321,538.065469,513.052595,419.754739,0.0,535.3
11500.056,44650.491079,23.378718,24.077823,39.887626,84.741512,267.787802,467.113554,527.826321,538.065469,513.052595,419.754739,0.0,535.3
11501.008,44650.49109,23.3665,24.070813,39.883806,84.74188,267.757455,466.986213,527.653696,537.892145,512.867096,419.626174,0.0,535.3
11502.062,44650.491102,23.3665,24.070813,39.883806,84.74188,267.757455,466.986213,527.653696,537.892145,512.867096,419.626174,0.0,535.2
11503.01,44650.491113,23.3665,24.070813,39.883806,84.74188,267.757455,466.986213,527.653696,537.892145,512.867096,419.626174,0.0,535.2
11504.071,44650.491126,23.3665,24.070813,39.883806,84.74188,267.757455,466.986213,527.653696,537.892145,512.867096,419.626174,0.0,535.2
11505.022,44650.491137,23.3665,24.070813,39.883806,84.74188,267.757455,466.986213,527.653696,537.892145,512.867096,419.626174,0.0,535.1
11506.077,44650.491149,23.361391,24.076937,39.881695,84.744388,267.724975,466.868925,527.479721,537.736828,512.675089,419.512235,0.0,535.1
11507.029,44650.49116,23.361391,24.076937,39.881695,84.744388,267.724975,466.868925,527.479721,537.736828,512.675089,419.512235,0.0,535.1
11508.086,44650.491172,23.361391,24.076937,39.881695,84.744388,267.724975,466.868925,527.479721,537.736828,512.675089,419.512235,0.0,535.0
11509.037,44650.491183,23.361391,24.076937,39.881695,84.744388,267.724975,466.868925,527.479721,537.736828,512.675089,419.512235,0.0,535.0
11510.091,44650.491195,23.361391,24.076937,39.881695,84.744388,267.724975,466.868925,527.479721,537.736828,512.675089,419.512235,0.0,534.9
11511.048,44650.491206,23.383189,24.072245,39.898737,84.741213,267.718728,466.741709,527.317231,537.574531,512.510606,419.37619,0.0,534.9
11512.1,44650.491219,23.383189,24.072245,39.898737,84.741213,267.718728,466.741709,527.317231,537.574531,512.510606,419.37619,0.0,534.9
11513.052,44650.49123,23.383189,24.072245,39.898737,84.741213,267.718728,466.741709,527.317231,537.574531,512.510606,419.37619,0.0,534.9
11514.002,44650.491241,23.383189,24.072245,39.898737,84.741213,267.718728,466.741709,527.317231,537.574531,512.510606,419.37619,0.0,534.8
11515.057,44650.491253,23.383189,24.072245,39.898737,84.741213,267.718728,466.741709,527.317231,537.574531,512.510606,419.37619,0.0,534.8
11516.052,44650.491264,23.379804,24.078672,39.892796,84.757039,267.692313,466.625892,527.144222,537.42309,512.328193,419.259619,0.0,534.8
11517.048,44650.491276,23.379804,24.078672,39.892796,84.757039,267.692313,466.625892,527.144222,537.42309,512.328193,419.259619,0.0,534.8
11518.008,44650.491287,23.379804,24.078672,39.892796,84.757039,267.692313,466.625892,527.144222,537.42309,512.328193,419.259619,0.0,534.7
11519.002,44650.491298,23.379804,24.078672,39.892796,84.757039,267.692313,466.625892,527.144222,537.42309,512.328193,419.259619,0.0,534.7
11520.082,44650.491311,23.379804,24.078672,39.892796,84.757039,267.692313,466.625892,527.144222,537.42309,512.328193,419.259619,0.0,534.6
11521.034,44650.491322,23.366944,24.083077,39.890982,84.757432,267.661525,466.498014,526.973917,537.271779,512.142321,419.136424,0.0,534.6
11522.088,44650.491334,23.366944,24.083077,39.890982,84.757432,267.661525,466.498014,526.973917,537.271779,512.142321,419.136424,0.0,534.6
11523.038,44650.491345,23.366944,24.083077,39.890982,84.757432,267.661525,466.498014,526.973917,537.271779,512.142321,419.136424,0.0,534.6
11524.091,44650.491357,23.366944,24.083077,39.890982,84.757432,267.661525,466.498014,526.973917,537.271779,512.142321,419.136424,0.0,534.5
11525.042,44650.491368,23.366944,24.083077,39.890982,84.757432,267.661525,466.498014,526.973917,537.271779,512.142321,419.136424,0.0,534.5
11526.005,44650.491379,23.37238,24.077989,39.898502,84.756464,267.645997,466.369927,526.801913,537.12224,511.969093,419.010507,0.0,534.5
11527.058,44650.491392,23.37238,24.077989,39.898502,84.756464,267.645997,466.369927,526.801913,537.12224,511.969093,419.010507,0.0,534.4
11528.009,44650.491403,23.37238,24.077989,39.898502,84.756464,267.645997,466.369927,526.801913,537.12224,511.969093,419.010507,0.0,534.4
11529.066,44650.491415,23.37238,24.077989,39.898502,84.756464,267.645997,466.369927,526.801913,537.12224,511.969093,419.010507,0.0,534.4
11530.018,44650.491426,23.37238,24.077989,39.898502,84.756464,267.645997,466.369927,526.801913,537.12224,511.969093,419.010507,0.0,534.3
11531.075,44650.491438,23.372216,24.081844,39.901896,84.761755,267.620179,466.255359,526.633228,536.962035,511.791565,418.887027,0.0,534.2
11532.034,44650.491449,23.372216,24.081844,39.901896,84.761755,267.620179,466.255359,526.633228,536.962035,511.791565,418.887027,0.0,534.2
11533.088,44650.491461,23.372216,24.081844,39.901896,84.761755,267.620179,466.255359,526.633228,536.962035,511.791565,418.887027,0.0,534.2
11534.041,44650.491473,23.372216,24.081844,39.901896,84.761755,267.620179,466.255359,526.633228,536.962035,511.791565,418.887027,0.0,534.2
11535.095,44650.491485,23.372216,24.081844,39.901896,84.761755,267.620179,466.255359,526.633228,536.962035,511.791565,418.887027,0.0,534.1
11536.046,44650.491496,23.377209,24.07797,39.901407,84.761045,267.591529,466.125056,526.462062,536.801251,511.611774,418.762626,0.0,534.1
11537.102,44650.491508,23.377209,24.07797,39.901407,84.761045,267.591529,466.125056,526.462062,536.801251,511.611774,418.762626,0.0,534.1
11538.056,44650.491519,23.377209,24.07797,39.901407,84.761045,267.591529,466.125056,526.462062,536.801251,511.611774,418.762626,0.0,534.1
