Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
14281.047,44650.523267,23.888361,24.583598,39.973735,82.575107,248.851016,440.022327,493.730064,503.817198,477.469514,395.399668,499.9
14282.103,44650.523279,23.888361,24.583598,39.973735,82.575107,248.851016,440.022327,493.730064,503.817198,477.469514,395.399668,499.9
14283.019,44650.523289,23.888361,24.583598,39.973735,82.575107,248.851016,440.022327,493.730064,503.817198,477.469514,395.399668,499.9
14284.076,44650.523302,23.888361,24.583598,39.973735,82.575107,248.851016,440.022327,493.730064,503.817198,477.469514,395.399668,499.9
14285.028,44650.523313,23.888361,24.583598,39.973735,82.575107,248.851016,440.022327,493.730064,503.817198,477.469514,395.399668,499.9
14286.082,44650.523325,23.884888,24.58698,39.972001,82.57787,248.825807,440.027279,493.724906,503.831655,477.475102,395.406884,499.9
14287.034,44650.523336,23.884888,24.58698,39.972001,82.57787,248.825807,440.027279,493.724906,503.831655,477.475102,395.406884,499.9
14288.088,44650.523348,23.884888,24.58698,39.972001,82.57787,248.825807,440.027279,493.724906,503.831655,477.475102,395.406884,499.9
14289.042,44650.523359,23.884888,24.58698,39.972001,82.57787,248.825807,440.027279,493.724906,503.831655,477.475102,395.406884,499.9
14290.099,44650.523371,23.884888,24.58698,39.972001,82.57787,248.825807,440.027279,493.724906,503.831655,477.475102,395.406884,499.9
14291.052,44650.523382,23.894655,24.590243,39.976062,82.566736,248.807726,440.015141,493.744855,503.834287,477.480983,395.415187,499.9
14292.002,44650.523393,23.894655,24.590243,39.976062,82.566736,248.807726,440.015141,493.744855,503.834287,477.480983,395.415187,499.9
14293.059,44650.523406,23.894655,24.590243,39.976062,82.566736,248.807726,440.015141,493.744855,503.834287,477.480983,395.415187,499.9
14294.014,44650.523417,23.894655,24.590243,39.976062,82.566736,248.807726,440.015141,493.744855,503.834287,477.480983,395.415187,499.9
14295.069,44650.523429,23.894655,24.590243,39.976062,82.566736,248.807726,440.015141,493.744855,503.834287,477.480983,395.415187,499.9
14296.092,44650.523441,23.889418,24.587372,39.975636,82.557146,248.787236,440.001035,493.747578,503.830065,477.49212,395.416132,499.9
14297.043,44650.523452,23.889418,24.587372,39.975636,82.557146,248.787236,440.001035,493.747578,503.830065,477.49212,395.416132,499.9
14298.099,44650.523464,23.889418,24.587372,39.975636,82.557146,248.787236,440.001035,493.747578,503.830065,477.49212,395.416132,499.9
14299.051,44650.523475,23.889418,24.587372,39.975636,82.557146,248.787236,440.001035,493.747578,503.830065,477.49212,395.416132,499.9
14300.076,44650.523487,23.889418,24.587372,39.975636,82.557146,248.787236,440.001035,493.747578,503.830065,477.49212,395.416132,499.9
14301.029,44650.523498,23.898394,24.57992,39.977147,82.555424,248.775854,440.002491,493.750491,503.825248,477.499524,395.404499,499.9
14302.086,44650.52351,23.898394,24.57992,39.977147,82.555424,248.775854,440.002491,493.750491,503.825248,477.499524,395.404499,499.9
14303.038,44650.523521,23.898394,24.57992,39.977147,82.555424,248.775854,440.002491,493.750491,503.825248,477.499524,395.404499,499.9
14304.089,44650.523533,23.898394,24.57992,39.977147,82.555424,248.775854,440.002491,493.750491,503.825248,477.499524,395.404499,499.9
14305.04,44650.523544,23.898394,24.57992,39.977147,82.555424,248.775854,440.002491,493.750491,503.825248,477.499524,395.404499,499.9
14306.093,44650.523556,23.897412,24.595243,39.97587,82.546486,248.751222,439.990371,493.755612,503.814232,477.5004,395.417587,499.9
14307.01,44650.523567,23.897412,24.595243,39.97587,82.546486,248.751222,439.990371,493.755612,503.814232,477.5004,395.417587,499.9
14308.034,44650.523579,23.897412,24.595243,39.97587,82.546486,248.751222,439.990371,493.755612,503.814232,477.5004,395.417587,499.9
14309.089,44650.523591,23.897412,24.595243,39.97587,82.546486,248.751222,439.990371,493.755612,503.814232,477.5004,395.417587,499.9
14310.039,44650.523602,23.897412,24.595243,39.97587,82.546486,248.751222,439.990371,493.755612,503.814232,477.5004,395.417587,499.9
14311.096,44650.523614,23.900178,24.598834,39.973597,82.546542,248.733799,439.989752,493.763924,503.823136,477.509071,395.418871,499.9
14312.052,44650.523625,23.900178,24.598834,39.973597,82.546542,248.733799,439.989752,493.763924,503.823136,477.509071,395.418871,499.9
14313.004,44650.523636,23.900178,24.598834,39.973597,82.546542,248.733799,439.989752,493.763924,503.823136,477.509071,395.418871,499.9
14314.059,44650.523649,23.900178,24.598834,39.973597,82.546542,248.733799,439.989752,493.763924,503.823136,477.509071,395.418871,499.9
14315.009,44650.52366,23.900178,24.598834,39.973597,82.546542,248.733799,439.989752,493.763924,503.823136,477.509071,395.418871,499.9
14316.069,44650.523672,23.891186,24.598825,39.973453,82.544222,248.708665,439.974683,493.77251,503.824349,477.51174,395.409922,499.9
14317.02,44650.523683,23.891186,24.598825,39.973453,82.544222,248.708665,439.974683,493.77251,503.824349,477.51174,395.409922,499.9
14318.074,44650.523695,23.891186,24.598825,39.973453,82.544222,248.708665,439.974683,493.77251,503.824349,477.51174,395.409922,499.9
14319.025,44650.523706,23.891186,24.598825,39.973453,82.544222,248.708665,439.974683,493.77251,503.824349,477.51174,395.409922,499.9
14320.079,44650.523718,23.891186,24.598825,39.973453,82.544222,248.708665,439.974683,493.77251,503.824349,477.51174,395.409922,499.9
14321.032,44650.523729,23.895415,24.592657,39.975024,82.540839,248.696403,439.971033,493.771333,503.829002,477.509103,395.402856,499.9
14322.086,44650.523742,23.895415,24.592657,39.975024,82.540839,248.696403,439.971033,493.771333,503.829002,477.509103,395.402856,499.9
14323.037,44650.523753,23.895415,24.592657,39.975024,82.540839,248.696403,439.971033,493.771333,503.829002,477.509103,395.402856,499.9
14324.095,44650.523765,23.895415,24.592657,39.975024,82.540839,248.696403,439.971033,493.771333,503.829002,477.509103,395.402856,499.9
14325.048,44650.523776,23.895415,24.592657,39.975024,82.540839,248.696403,439.971033,493.771333,503.829002,477.509103,395.402856,499.9
14326.004,44650.523787,23.89397,24.588968,39.965169,82.5277,248.675332,439.958054,493.769088,503.839986,477.505731,395.402054,499.9
14327.058,44650.523799,23.89397,24.588968,39.965169,82.5277,248.675332,439.958054,493.769088,503.839986,477.505731,395.402054,499.9
14328.009,44650.52381,23.89397,24.588968,39.965169,82.5277,248.675332,439.958054,493.769088,503.839986,477.505731,395.402054,499.9
14329.066,44650.523822,23.89397,24.588968,39.965169,82.5277,248.675332,439.958054,493.769088,503.839986,477.505731,395.402054,499.9
14330.018,44650.523833,23.89397,24.588968,39.965169,82.5277,248.675332,439.958054,493.769088,503.839986,477.505731,395.402054,499.9
14331.078,44650.523846,23.894699,24.604109,39.965605,82.529734,248.653832,439.955668,493.776101,503.841864,477.5196,395.402703,499.9
14332.03,44650.523857,23.894699,24.604109,39.965605,82.529734,248.653832,439.955668,493.776101,503.841864,477.5196,395.402703,499.9
14333.083,44650.523869,23.894699,24.604109,39.965605,82.529734,248.653832,439.955668,493.776101,503.841864,477.5196,395.402703,499.9
14334.002,44650.523879,23.894699,24.604109,39.965605,82.529734,248.653832,439.955668,493.776101,503.841864,477.5196,395.402703,499.9
14335.058,44650.523892,23.894699,24.604109,39.965605,82.529734,248.653832,439.955668,493.776101,503.841864,477.5196,395.402703,499.9
14336.011,44650.523903,23.898651,24.601206,39.964412,82.519274,248.638434,439.940598,493.78019,503.840584,477.523028,395.391356,499.9
14337.065,44650.523915,23.898651,24.601206,39.964412,82.519274,248.638434,439.940598,493.78019,503.840584,477.523028,395.391356,499.9
14338.015,44650.523926,23.898651,24.601206,39.964412,82.519274,248.638434,439.940598,493.78019,503.840584,477.523028,395.391356,499.9
14339.012,44650.523937,23.898651,24.601206,39.964412,82.519274,248.638434,439.940598,493.78019,503.840584,477.523028,395.391356,499.9
14340.087,44650.52395,23.898651,24.601206,39.964412,82.519274,248.638434,439.940598,493.78019,503.840584,477.523028,395.391356,499.9
