Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
17821.017,44650.564238,24.647018,25.338466,40.083646,81.582896,244.383657,436.803824,493.456771,504.587905,477.882892,394.019455,498.9
17822.102,44650.564251,24.647018,25.338466,40.083646,81.582896,244.383657,436.803824,493.456771,504.587905,477.882892,394.019455,499.0
17823.07,44650.564262,24.647018,25.338466,40.083646,81.582896,244.383657,436.803824,493.456771,504.587905,477.882892,394.019455,499.0
17824.045,44650.564273,24.647018,25.338466,40.083646,81.582896,244.383657,436.803824,493.456771,504.587905,477.882892,394.019455,499.0
17825.002,44650.564285,24.647018,25.338466,40.083646,81.582896,244.383657,436.803824,493.456771,504.587905,477.882892,394.019455,499.0
17826.061,44650.564297,24.654418,25.334174,40.081173,81.576221,244.354834,436.802675,493.484321,504.581785,477.906815,394.073423,499.0
17827.016,44650.564308,24.654418,25.334174,40.081173,81.576221,244.354834,436.802675,493.484321,504.581785,477.906815,394.073423,499.1
17828.077,44650.56432,24.654418,25.334174,40.081173,81.576221,244.354834,436.802675,493.484321,504.581785,477.906815,394.073423,499.1
17829.029,44650.564331,24.654418,25.334174,40.081173,81.576221,244.354834,436.802675,493.484321,504.581785,477.906815,394.073423,499.1
17830.089,44650.564343,24.654418,25.334174,40.081173,81.576221,244.354834,436.802675,493.484321,504.581785,477.906815,394.073423,499.2
17831.048,44650.564355,24.66123,25.335433,40.091067,81.57083,244.346602,436.806601,493.514566,504.598337,477.953278,394.112709,499.2
17832.004,44650.564366,24.66123,25.335433,40.091067,81.57083,244.346602,436.806601,493.514566,504.598337,477.953278,394.112709,499.2
17833.062,44650.564378,24.66123,25.335433,40.091067,81.57083,244.346602,436.806601,493.514566,504.598337,477.953278,394.112709,499.2
17834.021,44650.564389,24.66123,25.335433,40.091067,81.57083,244.346602,436.806601,493.514566,504.598337,477.953278,394.112709,499.3
17835.078,44650.564401,24.66123,25.335433,40.091067,81.57083,244.346602,436.806601,493.514566,504.598337,477.953278,394.112709,499.3
17836.035,44650.564412,24.650058,25.332886,40.079247,81.571002,244.314221,436.814742,493.553573,504.641407,477.973559,394.158707,499.3
17837.098,44650.564425,24.650058,25.332886,40.079247,81.571002,244.314221,436.814742,493.553573,504.641407,477.973559,394.158707,499.4
17838.051,44650.564436,24.650058,25.332886,40.079247,81.571002,244.314221,436.814742,493.553573,504.641407,477.973559,394.158707,499.4
17839.003,44650.564447,24.650058,25.332886,40.079247,81.571002,244.314221,436.814742,493.553573,504.641407,477.973559,394.158707,499.4
17840.063,44650.564459,24.650058,25.332886,40.079247,81.571002,244.314221,436.814742,493.553573,504.641407,477.973559,394.158707,499.4
17841.019,44650.56447,24.654034,25.341582,40.080631,81.574542,244.295636,436.848754,493.61656,504.725366,478.042989,394.20906,499.5
17842.076,44650.564482,24.654034,25.341582,40.080631,81.574542,244.295636,436.848754,493.61656,504.725366,478.042989,394.20906,499.6
17843.034,44650.564493,24.654034,25.341582,40.080631,81.574542,244.295636,436.848754,493.61656,504.725366,478.042989,394.20906,499.6
17844.091,44650.564506,24.654034,25.341582,40.080631,81.574542,244.295636,436.848754,493.61656,504.725366,478.042989,394.20906,499.6
