Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
7579.041,44650.445697,22.509896,23.077058,35.666637,72.165889,223.549797,463.267329,559.38489,560.131531,558.195428,439.910326,958.5,571.1
7580.029,44650.445708,22.509896,23.077058,35.666637,72.165889,223.549797,463.267329,559.38489,560.131531,558.195428,439.910326,958.5,571.1
7581.007,44650.44572,22.511959,23.076873,35.665243,72.198438,223.630021,463.493152,559.482089,560.223361,558.299784,440.020895,958.5,571.1
7582.106,44650.445733,22.511959,23.076873,35.665243,72.198438,223.630021,463.493152,559.482089,560.223361,558.299784,440.020895,958.5,571.2
7583.104,44650.445744,22.511959,23.076873,35.665243,72.198438,223.630021,463.493152,559.482089,560.223361,558.299784,440.020895,958.5,571.2
7584.056,44650.445755,22.511959,23.076873,35.665243,72.198438,223.630021,463.493152,559.482089,560.223361,558.299784,440.020895,958.5,571.2
7585.006,44650.445766,22.511959,23.076873,35.665243,72.198438,223.630021,463.493152,559.482089,560.223361,558.299784,440.020895,958.5,571.2
7586.064,44650.445778,22.518831,23.074395,35.681772,72.208563,223.718809,463.71172,559.577301,560.314324,558.4026,440.133511,958.5,571.2
7587.013,44650.445789,22.518831,23.074395,35.681772,72.208563,223.718809,463.71172,559.577301,560.314324,558.4026,440.133511,958.5,571.3
7588.065,44650.445801,22.518831,23.074395,35.681772,72.208563,223.718809,463.71172,559.577301,560.314324,558.4026,440.133511,958.5,571.3
7589.013,44650.445812,22.518831,23.074395,35.681772,72.208563,223.718809,463.71172,559.577301,560.314324,558.4026,440.133511,958.5,571.3
7590.065,44650.445825,22.518831,23.074395,35.681772,72.208563,223.718809,463.71172,559.577301,560.314324,558.4026,440.133511,958.5,571.3
7591.012,44650.445836,22.515433,23.080936,35.682318,72.233044,223.77635,463.952969,559.663932,560.41382,558.501758,440.259067,958.5,571.4
7592.065,44650.445848,22.515433,23.080936,35.682318,72.233044,223.77635,463.952969,559.663932,560.41382,558.501758,440.259067,958.5,571.4
7593.014,44650.445859,22.515433,23.080936,35.682318,72.233044,223.77635,463.952969,559.663932,560.41382,558.501758,440.259067,958.5,571.4
7594.07,44650.445871,22.515433,23.080936,35.682318,72.233044,223.77635,463.952969,559.663932,560.41382,558.501758,440.259067,958.5,571.4
7595.018,44650.445882,22.515433,23.080936,35.682318,72.233044,223.77635,463.952969,559.663932,560.41382,558.501758,440.259067,958.5,571.5
7596.073,44650.445894,22.517442,23.079395,35.681281,72.242224,223.867001,464.174311,559.751478,560.499801,558.611225,440.373079,958.5,571.5
7597.025,44650.445905,22.517442,23.079395,35.681281,72.242224,223.867001,464.174311,559.751478,560.499801,558.611225,440.373079,958.5,571.5
7598.077,44650.445917,22.517442,23.079395,35.681281,72.242224,223.867001,464.174311,559.751478,560.499801,558.611225,440.373079,958.5,571.5
7599.025,44650.445928,22.517442,23.079395,35.681281,72.242224,223.867001,464.174311,559.751478,560.499801,558.611225,440.373079,958.5,571.5
7600.079,44650.445941,22.517442,23.079395,35.681281,72.242224,223.867001,464.174311,559.751478,560.499801,558.611225,440.373079,958.5,571.6
7601.03,44650.445952,22.525215,23.086809,35.697946,72.26692,223.942769,464.41644,559.845629,560.592164,558.714994,440.497087,985.5,571.6
7602.083,44650.445964,22.525215,23.086809,35.697946,72.26692,223.942769,464.41644,559.845629,560.592164,558.714994,440.497087,985.5,571.6
7603.032,44650.445975,22.525215,23.086809,35.697946,72.26692,223.942769,464.41644,559.845629,560.592164,558.714994,440.497087,985.5,571.6
7604.086,44650.445987,22.525215,23.086809,35.697946,72.26692,223.942769,464.41644,559.845629,560.592164,558.714994,440.497087,985.5,571.7
7605.035,44650.445998,22.525215,23.086809,35.697946,72.26692,223.942769,464.41644,559.845629,560.592164,558.714994,440.497087,985.5,571.7
7606.089,44650.44601,22.519819,23.087094,35.707038,72.293588,224.010269,464.648167,559.947487,560.677804,558.825575,440.617489,985.5,571.7
7607.038,44650.446021,22.519819,23.087094,35.707038,72.293588,224.010269,464.648167,559.947487,560.677804,558.825575,440.617489,985.5,571.7
7608.092,44650.446033,22.519819,23.087094,35.707038,72.293588,224.010269,464.648167,559.947487,560.677804,558.825575,440.617489,985.5,571.7
7609.039,44650.446044,22.519819,23.087094,35.707038,72.293588,224.010269,464.648167,559.947487,560.677804,558.825575,440.617489,958.5,571.7
7610.093,44650.446056,22.519819,23.087094,35.707038,72.293588,224.010269,464.648167,559.947487,560.677804,558.825575,440.617489,958.5,571.8
7611.042,44650.446067,22.522656,23.089575,35.714377,72.31281,224.08689,464.89615,560.04462,560.773931,558.936352,440.742801,958.5,571.8
7612.097,44650.44608,22.522656,23.089575,35.714377,72.31281,224.08689,464.89615,560.04462,560.773931,558.936352,440.742801,958.5,571.9
7613.048,44650.446091,22.522656,23.089575,35.714377,72.31281,224.08689,464.89615,560.04462,560.773931,558.936352,440.742801,958.5,571.9
7614.101,44650.446103,22.522656,23.089575,35.714377,72.31281,224.08689,464.89615,560.04462,560.773931,558.936352,440.742801,958.5,571.9
7615.051,44650.446114,22.522656,23.089575,35.714377,72.31281,224.08689,464.89615,560.04462,560.773931,558.936352,440.742801,958.5,571.9
7616.007,44650.446125,22.51573,23.080286,35.714169,72.321887,224.163681,465.132187,560.136901,560.860508,559.0472,440.866835,958.5,571.9
7617.059,44650.446137,22.51573,23.080286,35.714169,72.321887,224.163681,465.132187,560.136901,560.860508,559.0472,440.866835,958.5,571.9
7618.007,44650.446148,22.51573,23.080286,35.714169,72.321887,224.163681,465.132187,560.136901,560.860508,559.0472,440.866835,729.0,572.0
7619.06,44650.44616,22.51573,23.080286,35.714169,72.321887,224.163681,465.132187,560.136901,560.860508,559.0472,440.866835,729.0,572.0
7620.008,44650.446171,22.51573,23.080286,35.714169,72.321887,224.163681,465.132187,560.136901,560.860508,559.0472,440.866835,729.0,572.0
7621.062,44650.446183,22.519697,23.095371,35.722462,72.345939,224.242213,465.389268,560.229458,560.969734,559.155751,441.004053,958.5,572.1
7622.014,44650.446194,22.519697,23.095371,35.722462,72.345939,224.242213,465.389268,560.229458,560.969734,559.155751,441.004053,958.5,572.1
7623.066,44650.446207,22.519697,23.095371,35.722462,72.345939,224.242213,465.389268,560.229458,560.969734,559.155751,441.004053,958.5,572.1
7624.014,44650.446218,22.519697,23.095371,35.722462,72.345939,224.242213,465.389268,560.229458,560.969734,559.155751,441.004053,958.5,572.1
7625.067,44650.44623,22.519697,23.095371,35.722462,72.345939,224.242213,465.389268,560.229458,560.969734,559.155751,441.004053,958.5,572.1
