Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18909.048,44650.576831,25.037906,25.701961,40.248747,81.105753,247.569942,489.287942,551.523884,552.108632,546.732199,442.214516,559.7
18910.004,44650.576842,25.037906,25.701961,40.248747,81.105753,247.569942,489.287942,551.523884,552.108632,546.732199,442.214516,559.7
18911.069,44650.576855,25.04369,25.697002,40.251949,81.108331,247.613547,489.644444,551.584595,552.160843,546.863604,442.302148,559.7
18912.025,44650.576866,25.04369,25.697002,40.251949,81.108331,247.613547,489.644444,551.584595,552.160843,546.863604,442.302148,559.7
18913.083,44650.576878,25.04369,25.697002,40.251949,81.108331,247.613547,489.644444,551.584595,552.160843,546.863604,442.302148,559.7
18914.039,44650.576889,25.04369,25.697002,40.251949,81.108331,247.613547,489.644444,551.584595,552.160843,546.863604,442.302148,559.7
18915.099,44650.576901,25.04369,25.697002,40.251949,81.108331,247.613547,489.644444,551.584595,552.160843,546.863604,442.302148,559.8
18916.056,44650.576913,25.048126,25.699075,40.258801,81.109804,247.673622,490.001738,551.647805,552.211301,546.993591,442.389255,559.8
18917.078,44650.576924,25.048126,25.699075,40.258801,81.109804,247.673622,490.001738,551.647805,552.211301,546.993591,442.389255,559.9
18918.035,44650.576935,25.048126,25.699075,40.258801,81.109804,247.673622,490.001738,551.647805,552.211301,546.993591,442.389255,559.9
18919.09,44650.576948,25.048126,25.699075,40.258801,81.109804,247.673622,490.001738,551.647805,552.211301,546.993591,442.389255,559.9
18920.046,44650.576959,25.048126,25.699075,40.258801,81.109804,247.673622,490.001738,551.647805,552.211301,546.993591,442.389255,559.9
18921.004,44650.57697,25.054769,25.702881,40.261098,81.114472,247.721477,490.368947,551.710762,552.273139,547.120642,442.480486,559.9
18922.062,44650.576982,25.054769,25.702881,40.261098,81.114472,247.721477,490.368947,551.710762,552.273139,547.120642,442.480486,560.0
18923.019,44650.576993,25.054769,25.702881,40.261098,81.114472,247.721477,490.368947,551.710762,552.273139,547.120642,442.480486,560.0
18924.077,44650.577005,25.054769,25.702881,40.261098,81.114472,247.721477,490.368947,551.710762,552.273139,547.120642,442.480486,560.0
18925.033,44650.577016,25.054769,25.702881,40.261098,81.114472,247.721477,490.368947,551.710762,552.273139,547.120642,442.480486,560.0
18926.091,44650.577029,25.043515,25.711815,40.258845,81.122569,247.756294,490.731638,551.765563,552.3285,547.247143,442.570154,560.1
18927.046,44650.57704,25.043515,25.711815,40.258845,81.122569,247.756294,490.731638,551.765563,552.3285,547.247143,442.570154,560.1
18928.104,44650.577052,25.043515,25.711815,40.258845,81.122569,247.756294,490.731638,551.765563,552.3285,547.247143,442.570154,560.1
18929.057,44650.577063,25.043515,25.711815,40.258845,81.122569,247.756294,490.731638,551.765563,552.3285,547.247143,442.570154,560.1
18930.008,44650.577074,25.043515,25.711815,40.258845,81.122569,247.756294,490.731638,551.765563,552.3285,547.247143,442.570154,560.1
18931.069,44650.577086,25.051616,25.703389,40.272213,81.115212,247.80932,491.109862,551.834114,552.392242,547.380235,442.659589,560.2
18932.026,44650.577097,25.051616,25.703389,40.272213,81.115212,247.80932,491.109862,551.834114,552.392242,547.380235,442.659589,560.2
18933.083,44650.57711,25.051616,25.703389,40.272213,81.115212,247.80932,491.109862,551.834114,552.392242,547.380235,442.659589,560.2
18934.045,44650.577121,25.051616,25.703389,40.272213,81.115212,247.80932,491.109862,551.834114,552.392242,547.380235,442.659589,560.2
18935.035,44650.577133,25.051616,25.703389,40.272213,81.115212,247.80932,491.109862,551.834114,552.392242,547.380235,442.659589,560.3
18936.103,44650.577145,25.045446,25.70808,40.253619,81.123385,247.84656,491.469534,551.875667,552.460974,547.498072,442.754368,560.3
18937.081,44650.577156,25.045446,25.70808,40.253619,81.123385,247.84656,491.469534,551.875667,552.460974,547.498072,442.754368,560.3
18938.068,44650.577167,25.045446,25.70808,40.253619,81.123385,247.84656,491.469534,551.875667,552.460974,547.498072,442.754368,560.3
18939.047,44650.577179,25.045446,25.70808,40.253619,81.123385,247.84656,491.469534,551.875667,552.460974,547.498072,442.754368,560.3
18940.002,44650.57719,25.045446,25.70808,40.253619,81.123385,247.84656,491.469534,551.875667,552.460974,547.498072,442.754368,560.3
18941.028,44650.577202,25.049365,25.703382,40.256167,81.122798,247.894195,491.851829,551.937204,552.533808,547.62907,442.833846,560.4
18942.086,44650.577214,25.049365,25.703382,40.256167,81.122798,247.894195,491.851829,551.937204,552.533808,547.62907,442.833846,560.4
18943.041,44650.577225,25.049365,25.703382,40.256167,81.122798,247.894195,491.851829,551.937204,552.533808,547.62907,442.833846,560.4
18944.1,44650.577237,25.049365,25.703382,40.256167,81.122798,247.894195,491.851829,551.937204,552.533808,547.62907,442.833846,560.5
18945.054,44650.577248,25.049365,25.703382,40.256167,81.122798,247.894195,491.851829,551.937204,552.533808,547.62907,442.833846,560.5
18946.008,44650.577259,25.048791,25.720274,40.25413,81.127669,247.941783,492.229564,552.001524,552.590522,547.750996,442.922289,560.5
18947.065,44650.577271,25.048791,25.720274,40.25413,81.127669,247.941783,492.229564,552.001524,552.590522,547.750996,442.922289,560.5
18948.017,44650.577282,25.048791,25.720274,40.25413,81.127669,247.941783,492.229564,552.001524,552.590522,547.750996,442.922289,560.5
18949.076,44650.577295,25.048791,25.720274,40.25413,81.127669,247.941783,492.229564,552.001524,552.590522,547.750996,442.922289,560.6
18950.031,44650.577306,25.048791,25.720274,40.25413,81.127669,247.941783,492.229564,552.001524,552.590522,547.750996,442.922289,560.6
18951.091,44650.577318,25.060556,25.706777,40.26679,81.129243,247.984469,492.621819,552.070325,552.64769,547.887804,443.015226,560.6
18952.044,44650.577329,25.060556,25.706777,40.26679,81.129243,247.984469,492.621819,552.070325,552.64769,547.887804,443.015226,560.7
18953.066,44650.577341,25.060556,25.706777,40.26679,81.129243,247.984469,492.621819,552.070325,552.64769,547.887804,443.015226,560.7
18954.019,44650.577352,25.060556,25.706777,40.26679,81.129243,247.984469,492.621819,552.070325,552.64769,547.887804,443.015226,560.7
