Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
20529.088,44650.595582,25.964653,26.611982,41.61011,85.219613,296.197777,569.503537,570.763473,571.794238,571.980545,478.83571,597.1
20530.043,44650.595593,25.964653,26.611982,41.61011,85.219613,296.197777,569.503537,570.763473,571.794238,571.980545,478.83571,597.1
20531.007,44650.595604,25.951391,26.613115,41.609501,85.247113,296.575797,569.445443,570.684214,571.713185,571.887072,478.639091,597.1
20532.069,44650.595616,25.951391,26.613115,41.609501,85.247113,296.575797,569.445443,570.684214,571.713185,571.887072,478.639091,597.0
20533.024,44650.595627,25.951391,26.613115,41.609501,85.247113,296.575797,569.445443,570.684214,571.713185,571.887072,478.639091,597.0
20534.083,44650.59564,25.951391,26.613115,41.609501,85.247113,296.575797,569.445443,570.684214,571.713185,571.887072,478.639091,597.0
20535.045,44650.595651,25.951391,26.613115,41.609501,85.247113,296.575797,569.445443,570.684214,571.713185,571.887072,478.639091,597.0
20536.008,44650.595662,25.96577,26.617816,41.612888,85.277751,296.955769,569.374633,570.603822,571.623838,571.800857,478.435505,596.9
20537.087,44650.595674,25.96577,26.617816,41.612888,85.277751,296.955769,569.374633,570.603822,571.623838,571.800857,478.435505,596.9
20538.044,44650.595686,25.96577,26.617816,41.612888,85.277751,296.955769,569.374633,570.603822,571.623838,571.800857,478.435505,596.9
20539.001,44650.595697,25.96577,26.617816,41.612888,85.277751,296.955769,569.374633,570.603822,571.623838,571.800857,478.435505,596.8
20540.062,44650.595709,25.96577,26.617816,41.612888,85.277751,296.955769,569.374633,570.603822,571.623838,571.800857,478.435505,596.7
20541.016,44650.59572,25.958817,26.612046,41.616427,85.303377,297.303507,569.308556,570.527466,571.536849,571.701783,478.219261,596.7
20542.075,44650.595732,25.958817,26.612046,41.616427,85.303377,297.303507,569.308556,570.527466,571.536849,571.701783,478.219261,596.6
20543.029,44650.595743,25.958817,26.612046,41.616427,85.303377,297.303507,569.308556,570.527466,571.536849,571.701783,478.219261,596.6
20544.054,44650.595755,25.958817,26.612046,41.616427,85.303377,297.303507,569.308556,570.527466,571.536849,571.701783,478.219261,596.6
20545.008,44650.595766,25.958817,26.612046,41.616427,85.303377,297.303507,569.308556,570.527466,571.536849,571.701783,478.219261,596.6
20546.072,44650.595778,25.949283,26.612658,41.612603,85.320366,297.622288,569.231593,570.429995,571.454703,571.604643,477.99094,596.5
20547.026,44650.595789,25.949283,26.612658,41.612603,85.320366,297.622288,569.231593,570.429995,571.454703,571.604643,477.99094,596.5
20548.085,44650.595802,25.949283,26.612658,41.612603,85.320366,297.622288,569.231593,570.429995,571.454703,571.604643,477.99094,596.4
20549.04,44650.595813,25.949283,26.612658,41.612603,85.320366,297.622288,569.231593,570.429995,571.454703,571.604643,477.99094,596.4
20550.1,44650.595825,25.949283,26.612658,41.612603,85.320366,297.622288,569.231593,570.429995,571.454703,571.604643,477.99094,596.3
20551.058,44650.595836,25.957374,26.61308,41.618547,85.34676,297.934248,569.140867,570.349032,571.356953,571.507451,477.759986,596.3
20552.012,44650.595847,25.957374,26.61308,41.618547,85.34676,297.934248,569.140867,570.349032,571.356953,571.507451,477.759986,596.3
20553.069,44650.595859,25.957374,26.61308,41.618547,85.34676,297.934248,569.140867,570.349032,571.356953,571.507451,477.759986,596.3
20554.024,44650.59587,25.957374,26.61308,41.618547,85.34676,297.934248,569.140867,570.349032,571.356953,571.507451,477.759986,596.2
20555.083,44650.595883,25.957374,26.61308,41.618547,85.34676,297.934248,569.140867,570.349032,571.356953,571.507451,477.759986,596.1
20556.041,44650.595894,25.948714,26.606901,41.621679,85.369347,298.217738,569.065897,570.245191,571.240464,571.392415,477.521355,596.1
20557.099,44650.595906,25.948714,26.606901,41.621679,85.369347,298.217738,569.065897,570.245191,571.240464,571.392415,477.521355,596.1
20558.054,44650.595917,25.948714,26.606901,41.621679,85.369347,298.217738,569.065897,570.245191,571.240464,571.392415,477.521355,596.1
20559.012,44650.595928,25.948714,26.606901,41.621679,85.369347,298.217738,569.065897,570.245191,571.240464,571.392415,477.521355,596.0
20560.072,44650.59594,25.948714,26.606901,41.621679,85.369347,298.217738,569.065897,570.245191,571.240464,571.392415,477.521355,595.9
20561.027,44650.595952,25.957569,26.617755,41.620163,85.396756,298.481995,568.991042,570.158226,571.133579,571.287208,477.292678,595.9
20562.085,44650.595964,25.957569,26.617755,41.620163,85.396756,298.481995,568.991042,570.158226,571.133579,571.287208,477.292678,595.9
20563.041,44650.595975,25.957569,26.617755,41.620163,85.396756,298.481995,568.991042,570.158226,571.133579,571.287208,477.292678,595.9
20564.104,44650.595987,25.957569,26.617755,41.620163,85.396756,298.481995,568.991042,570.158226,571.133579,571.287208,477.292678,595.8
20565.06,44650.595998,25.957569,26.617755,41.620163,85.396756,298.481995,568.991042,570.158226,571.133579,571.287208,477.292678,595.8
20566.016,44650.596009,25.955684,26.625659,41.625639,85.431978,298.736582,568.905796,570.058014,571.031684,571.185984,477.053416,595.7
20567.084,44650.596022,25.955684,26.625659,41.625639,85.431978,298.736582,568.905796,570.058014,571.031684,571.185984,477.053416,595.6
20568.042,44650.596033,25.955684,26.625659,41.625639,85.431978,298.736582,568.905796,570.058014,571.031684,571.185984,477.053416,595.6
20569.103,44650.596045,25.955684,26.625659,41.625639,85.431978,298.736582,568.905796,570.058014,571.031684,571.185984,477.053416,595.5
20570.06,44650.596056,25.955684,26.625659,41.625639,85.431978,298.736582,568.905796,570.058014,571.031684,571.185984,477.053416,595.5
20571.02,44650.596067,25.955732,26.60849,41.63306,85.448703,298.956265,568.807653,569.964456,570.921674,571.079219,476.791226,595.5
20572.077,44650.596079,25.955732,26.60849,41.63306,85.448703,298.956265,568.807653,569.964456,570.921674,571.079219,476.791226,595.4
20573.101,44650.596091,25.955732,26.60849,41.63306,85.448703,298.956265,568.807653,569.964456,570.921674,571.079219,476.791226,595.4
20574.056,44650.596102,25.955732,26.60849,41.63306,85.448703,298.956265,568.807653,569.964456,570.921674,571.079219,476.791226,595.4
20575.014,44650.596114,25.955732,26.60849,41.63306,85.448703,298.956265,568.807653,569.964456,570.921674,571.079219,476.791226,595.3
20576.091,44650.596126,25.950846,26.612805,41.626109,85.483484,299.156888,568.71974,569.862231,570.83153,570.966248,476.55095,595.3
20577.085,44650.596138,25.950846,26.612805,41.626109,85.483484,299.156888,568.71974,569.862231,570.83153,570.966248,476.55095,595.2
20578.086,44650.596149,25.950846,26.612805,41.626109,85.483484,299.156888,568.71974,569.862231,570.83153,570.966248,476.55095,595.2
20579.072,44650.596161,25.950846,26.612805,41.626109,85.483484,299.156888,568.71974,569.862231,570.83153,570.966248,476.55095,595.1
20580.068,44650.596172,25.950846,26.612805,41.626109,85.483484,299.156888,568.71974,569.862231,570.83153,570.966248,476.55095,595.1
20581.028,44650.596183,25.950885,26.618033,41.630005,85.513709,299.334528,568.631744,569.758215,570.73579,570.850479,476.304506,595.1
20582.089,44650.596195,25.950885,26.618033,41.630005,85.513709,299.334528,568.631744,569.758215,570.73579,570.850479,476.304506,595.0
20583.046,44650.596206,25.950885,26.618033,41.630005,85.513709,299.334528,568.631744,569.758215,570.73579,570.850479,476.304506,595.0
20584.003,44650.596217,25.950885,26.618033,41.630005,85.513709,299.334528,568.631744,569.758215,570.73579,570.850479,476.304506,594.9
20585.062,44650.59623,25.950885,26.618033,41.630005,85.513709,299.334528,568.631744,569.758215,570.73579,570.850479,476.304506,594.9
20586.019,44650.596241,25.949976,26.613822,41.635606,85.532309,299.511199,568.52939,569.655996,570.617567,570.74557,476.051451,594.9
20587.005,44650.596252,25.949976,26.613822,41.635606,85.532309,299.511199,568.52939,569.655996,570.617567,570.74557,476.051451,594.8
20588.064,44650.596264,25.949976,26.613822,41.635606,85.532309,299.511199,568.52939,569.655996,570.617567,570.74557,476.051451,594.7
