Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
11959.068,44650.496392,23.421971,24.14244,40.044819,84.911784,265.075817,456.036596,512.511851,523.60729,497.053763,408.724244,0.0,520.6
11960.021,44650.496403,23.421971,24.14244,40.044819,84.911784,265.075817,456.036596,512.511851,523.60729,497.053763,408.724244,0.0,520.6
11961.077,44650.496415,23.424245,24.134194,40.045037,84.906953,265.04598,455.917599,512.360531,523.445594,496.892876,408.601993,0.0,520.6
11962.028,44650.496426,23.424245,24.134194,40.045037,84.906953,265.04598,455.917599,512.360531,523.445594,496.892876,408.601993,0.0,520.6
11963.079,44650.496438,23.424245,24.134194,40.045037,84.906953,265.04598,455.917599,512.360531,523.445594,496.892876,408.601993,0.0,520.5
11964.032,44650.496449,23.424245,24.134194,40.045037,84.906953,265.04598,455.917599,512.360531,523.445594,496.892876,408.601993,0.0,520.5
11965.092,44650.496462,23.424245,24.134194,40.045037,84.906953,265.04598,455.917599,512.360531,523.445594,496.892876,408.601993,0.0,520.4
11966.016,44650.496472,23.425464,24.143331,40.054542,84.901404,265.003763,455.800591,512.199773,523.278613,496.719788,408.485019,0.0,520.4
11967.069,44650.496484,23.425464,24.143331,40.054542,84.901404,265.003763,455.800591,512.199773,523.278613,496.719788,408.485019,0.0,520.4
11968.02,44650.496495,23.425464,24.143331,40.054542,84.901404,265.003763,455.800591,512.199773,523.278613,496.719788,408.485019,0.0,520.4
11969.077,44650.496508,23.425464,24.143331,40.054542,84.901404,265.003763,455.800591,512.199773,523.278613,496.719788,408.485019,0.0,520.3
11970.026,44650.496519,23.425464,24.143331,40.054542,84.901404,265.003763,455.800591,512.199773,523.278613,496.719788,408.485019,0.0,520.3
11971.084,44650.496531,23.428884,24.137295,40.058236,84.90206,264.978101,455.683146,512.036266,523.126912,496.556902,408.370127,0.0,520.2
11972.035,44650.496542,23.428884,24.137295,40.058236,84.90206,264.978101,455.683146,512.036266,523.126912,496.556902,408.370127,0.0,520.2
11973.091,44650.496554,23.428884,24.137295,40.058236,84.90206,264.978101,455.683146,512.036266,523.126912,496.556902,408.370127,0.0,520.2
11974.046,44650.496565,23.428884,24.137295,40.058236,84.90206,264.978101,455.683146,512.036266,523.126912,496.556902,408.370127,0.0,520.2
11975.018,44650.496576,23.428884,24.137295,40.058236,84.90206,264.978101,455.683146,512.036266,523.126912,496.556902,408.370127,0.0,520.1
11976.059,44650.496589,23.429389,24.141463,40.056087,84.901205,264.946244,455.563438,511.877924,522.972759,496.395356,408.249945,0.0,520.1
