Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
13159.021,44650.51028,23.640759,24.347615,40.138407,84.012115,255.126496,441.483478,492.140556,503.467566,476.090904,394.936486,445.5,499.6
13160.098,44650.510293,23.640759,24.347615,40.138407,84.012115,255.126496,441.483478,492.140556,503.467566,476.090904,394.936486,445.5,499.6
13161.087,44650.510304,23.636015,24.345947,40.132853,84.00848,255.079032,441.486206,492.144273,503.456262,476.085215,394.94013,445.5,499.6
13162.038,44650.510315,23.636015,24.345947,40.132853,84.00848,255.079032,441.486206,492.144273,503.456262,476.085215,394.94013,445.5,499.6
13163.094,44650.510327,23.636015,24.345947,40.132853,84.00848,255.079032,441.486206,492.144273,503.456262,476.085215,394.94013,445.5,499.6
13164.048,44650.510338,23.636015,24.345947,40.132853,84.00848,255.079032,441.486206,492.144273,503.456262,476.085215,394.94013,445.5,499.6
13165.002,44650.510349,23.636015,24.345947,40.132853,84.00848,255.079032,441.486206,492.144273,503.456262,476.085215,394.94013,445.5,499.6
13166.06,44650.510362,23.646675,24.357427,40.132881,84.005756,255.048642,441.48006,492.154404,503.453635,476.101085,394.954098,445.5,499.6
13167.014,44650.510373,23.646675,24.357427,40.132881,84.005756,255.048642,441.48006,492.154404,503.453635,476.101085,394.954098,445.5,499.6
13168.071,44650.510385,23.646675,24.357427,40.132881,84.005756,255.048642,441.48006,492.154404,503.453635,476.101085,394.954098,445.5,499.6
13169.022,44650.510396,23.646675,24.357427,40.132881,84.005756,255.048642,441.48006,492.154404,503.453635,476.101085,394.954098,445.5,499.6
13170.076,44650.510408,23.646675,24.357427,40.132881,84.005756,255.048642,441.48006,492.154404,503.453635,476.101085,394.954098,445.5,499.6
13171.028,44650.510419,23.645902,24.347437,40.143549,83.994131,255.007998,441.4762,492.15843,503.447688,476.106466,394.971051,445.5,499.6
13172.055,44650.510432,23.645902,24.347437,40.143549,83.994131,255.007998,441.4762,492.15843,503.447688,476.106466,394.971051,445.5,499.6
13173.002,44650.510442,23.645902,24.347437,40.143549,83.994131,255.007998,441.4762,492.15843,503.447688,476.106466,394.971051,445.5,499.6
13174.056,44650.510454,23.645902,24.347437,40.143549,83.994131,255.007998,441.4762,492.15843,503.447688,476.106466,394.971051,445.5,499.6
13175.007,44650.510465,23.645902,24.347437,40.143549,83.994131,255.007998,441.4762,492.15843,503.447688,476.106466,394.971051,445.5,499.6
13176.065,44650.510477,23.641664,24.359863,40.128354,83.994648,254.971437,441.48288,492.162842,503.456603,476.096989,394.990089,445.5,499.6
13177.017,44650.510488,23.641664,24.359863,40.128354,83.994648,254.971437,441.48288,492.162842,503.456603,476.096989,394.990089,445.5,499.6
13178.071,44650.510501,23.641664,24.359863,40.128354,83.994648,254.971437,441.48288,492.162842,503.456603,476.096989,394.990089,445.5,499.6
13179.021,44650.510512,23.641664,24.359863,40.128354,83.994648,254.971437,441.48288,492.162842,503.456603,476.096989,394.990089,445.5,499.6
13180.077,44650.510524,23.641664,24.359863,40.128354,83.994648,254.971437,441.48288,492.162842,503.456603,476.096989,394.990089,445.5,499.6
13181.103,44650.510536,23.638821,24.346151,40.124968,83.973541,254.927903,441.453689,492.166687,503.441275,476.103869,394.979621,445.5,499.6
13182.054,44650.510547,23.638821,24.346151,40.124968,83.973541,254.927903,441.453689,492.166687,503.441275,476.103869,394.979621,445.5,499.6
13183.002,44650.510558,23.638821,24.346151,40.124968,83.973541,254.927903,441.453689,492.166687,503.441275,476.103869,394.979621,445.5,499.6
13184.059,44650.51057,23.638821,24.346151,40.124968,83.973541,254.927903,441.453689,492.166687,503.441275,476.103869,394.979621,445.5,499.6
13185.01,44650.510581,23.638821,24.346151,40.124968,83.973541,254.927903,441.453689,492.166687,503.441275,476.103869,394.979621,445.5,499.6
13186.066,44650.510593,23.648862,24.35264,40.139079,83.97574,254.892355,441.464933,492.185218,503.450665,476.109664,394.999026,445.5,499.6
13187.015,44650.510604,23.648862,24.35264,40.139079,83.97574,254.892355,441.464933,492.185218,503.450665,476.109664,394.999026,445.5,499.6
13188.07,44650.510616,23.648862,24.35264,40.139079,83.97574,254.892355,441.464933,492.185218,503.450665,476.109664,394.999026,445.5,499.6
13189.021,44650.510627,23.648862,24.35264,40.139079,83.97574,254.892355,441.464933,492.185218,503.450665,476.109664,394.999026,445.5,499.6
13190.077,44650.51064,23.648862,24.35264,40.139079,83.97574,254.892355,441.464933,492.185218,503.450665,476.109664,394.999026,445.5,499.6
13191.03,44650.510651,23.648585,24.354727,40.124618,83.971935,254.856763,441.450657,492.181692,503.458684,476.109044,395.00247,445.5,499.6
13192.088,44650.510663,23.648585,24.354727,40.124618,83.971935,254.856763,441.450657,492.181692,503.458684,476.109044,395.00247,445.5,499.6
13193.042,44650.510674,23.648585,24.354727,40.124618,83.971935,254.856763,441.450657,492.181692,503.458684,476.109044,395.00247,445.5,499.6
