Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
13099.035,44650.509586,23.621006,24.336028,40.139205,84.08858,255.597096,441.451698,491.989169,503.377404,475.957445,394.743377,459.0,499.5
13100.097,44650.509598,23.621006,24.336028,40.139205,84.08858,255.597096,441.451698,491.989169,503.377404,475.957445,394.743377,459.0,499.5
13101.052,44650.509609,23.624858,24.333851,40.131955,84.08167,255.557413,441.452566,491.997614,503.385539,475.968375,394.75338,459.0,499.5
13102.003,44650.50962,23.624858,24.333851,40.131955,84.08167,255.557413,441.452566,491.997614,503.385539,475.968375,394.75338,459.0,499.5
13103.062,44650.509632,23.624858,24.333851,40.131955,84.08167,255.557413,441.452566,491.997614,503.385539,475.968375,394.75338,459.0,499.5
13104.014,44650.509643,23.624858,24.333851,40.131955,84.08167,255.557413,441.452566,491.997614,503.385539,475.968375,394.75338,459.0,499.5
13105.069,44650.509656,23.624858,24.333851,40.131955,84.08167,255.557413,441.452566,491.997614,503.385539,475.968375,394.75338,459.0,499.5
13106.021,44650.509667,23.625177,24.338069,40.141,84.069823,255.51234,441.458366,492.013638,503.401278,475.977598,394.779407,459.0,499.5
13107.076,44650.509679,23.625177,24.338069,40.141,84.069823,255.51234,441.458366,492.013638,503.401278,475.977598,394.779407,459.0,499.6
13108.027,44650.50969,23.625177,24.338069,40.141,84.069823,255.51234,441.458366,492.013638,503.401278,475.977598,394.779407,459.0,499.6
13109.083,44650.509702,23.625177,24.338069,40.141,84.069823,255.51234,441.458366,492.013638,503.401278,475.977598,394.779407,459.0,499.6
13110.036,44650.509713,23.625177,24.338069,40.141,84.069823,255.51234,441.458366,492.013638,503.401278,475.977598,394.779407,459.0,499.6
13111.091,44650.509725,23.630838,24.33711,40.142636,84.066388,255.482049,441.457361,492.024844,503.410724,475.991183,394.793104,459.0,499.6
13112.043,44650.509736,23.630838,24.33711,40.142636,84.066388,255.482049,441.457361,492.024844,503.410724,475.991183,394.793104,459.0,499.6
13113.101,44650.509749,23.630838,24.33711,40.142636,84.066388,255.482049,441.457361,492.024844,503.410724,475.991183,394.793104,459.0,499.6
13114.052,44650.50976,23.630838,24.33711,40.142636,84.066388,255.482049,441.457361,492.024844,503.410724,475.991183,394.793104,459.0,499.6
13115.002,44650.509771,23.630838,24.33711,40.142636,84.066388,255.482049,441.457361,492.024844,503.410724,475.991183,394.793104,459.0,499.6
13116.062,44650.509783,23.633395,24.33541,40.134108,84.060283,255.435699,441.463508,492.038142,503.419801,476.004399,394.800779,459.0,499.6
13117.014,44650.509794,23.633395,24.33541,40.134108,84.060283,255.435699,441.463508,492.038142,503.419801,476.004399,394.800779,459.0,499.6
13118.071,44650.509806,23.633395,24.33541,40.134108,84.060283,255.435699,441.463508,492.038142,503.419801,476.004399,394.800779,459.0,499.6
13119.022,44650.509817,23.633395,24.33541,40.134108,84.060283,255.435699,441.463508,492.038142,503.419801,476.004399,394.800779,459.0,499.6
13120.077,44650.509829,23.633395,24.33541,40.134108,84.060283,255.435699,441.463508,492.038142,503.419801,476.004399,394.800779,459.0,499.6
13121.028,44650.50984,23.630088,24.337542,40.130888,84.0531,255.396201,441.463772,492.053266,503.417807,476.007899,394.819905,459.0,499.6
13122.083,44650.509853,23.630088,24.337542,40.130888,84.0531,255.396201,441.463772,492.053266,503.417807,476.007899,394.819905,459.0,499.6
13123.033,44650.509864,23.630088,24.337542,40.130888,84.0531,255.396201,441.463772,492.053266,503.417807,476.007899,394.819905,459.0,499.6
13124.089,44650.509876,23.630088,24.337542,40.130888,84.0531,255.396201,441.463772,492.053266,503.417807,476.007899,394.819905,459.0,499.6
13125.04,44650.509887,23.630088,24.337542,40.130888,84.0531,255.396201,441.463772,492.053266,503.417807,476.007899,394.819905,472.5,499.6
13126.101,44650.509899,23.632945,24.350441,40.144683,84.058084,255.361161,441.472916,492.071362,503.421263,476.022001,394.850173,472.5,499.6
13127.05,44650.50991,23.632945,24.350441,40.144683,84.058084,255.361161,441.472916,492.071362,503.421263,476.022001,394.850173,472.5,499.6
13128.003,44650.509921,23.632945,24.350441,40.144683,84.058084,255.361161,441.472916,492.071362,503.421263,476.022001,394.850173,472.5,499.6
13129.058,44650.509933,23.632945,24.350441,40.144683,84.058084,255.361161,441.472916,492.071362,503.421263,476.022001,394.850173,472.5,499.6
13130.009,44650.509944,23.632945,24.350441,40.144683,84.058084,255.361161,441.472916,492.071362,503.421263,476.022001,394.850173,472.5,499.6
13131.065,44650.509957,23.632922,24.340728,40.139649,84.041317,255.319255,441.46885,492.080248,503.417387,476.028329,394.859831,472.5,499.6
13132.019,44650.509968,23.632922,24.340728,40.139649,84.041317,255.319255,441.46885,492.080248,503.417387,476.028329,394.859831,472.5,499.6
13133.076,44650.50998,23.632922,24.340728,40.139649,84.041317,255.319255,441.46885,492.080248,503.417387,476.028329,394.859831,472.5,499.6
13134.028,44650.509991,23.632922,24.340728,40.139649,84.041317,255.319255,441.46885,492.080248,503.417387,476.028329,394.859831,472.5,499.6
13135.082,44650.510003,23.632922,24.340728,40.139649,84.041317,255.319255,441.46885,492.080248,503.417387,476.028329,394.859831,472.5,499.6
13136.037,44650.510014,23.62792,24.342465,40.127795,84.039046,255.278685,441.472688,492.092949,503.427997,476.036688,394.873571,472.5,499.6
13137.096,44650.510026,23.62792,24.342465,40.127795,84.039046,255.278685,441.472688,492.092949,503.427997,476.036688,394.873571,472.5,499.6
13138.047,44650.510037,23.62792,24.342465,40.127795,84.039046,255.278685,441.472688,492.092949,503.427997,476.036688,394.873571,472.5,499.6
13139.002,44650.510048,23.62792,24.342465,40.127795,84.039046,255.278685,441.472688,492.092949,503.427997,476.036688,394.873571,472.5,499.6
13140.058,44650.510061,23.62792,24.342465,40.127795,84.039046,255.278685,441.472688,492.092949,503.427997,476.036688,394.873571,472.5,499.6
13141.012,44650.510072,23.637797,24.349973,40.133148,84.02815,255.246627,441.474032,492.098165,503.448264,476.056824,394.89037,216.0,499.6
13142.072,44650.510084,23.637797,24.349973,40.133148,84.02815,255.246627,441.474032,492.098165,503.448264,476.056824,394.89037,216.0,499.6
13143.026,44650.510095,23.637797,24.349973,40.133148,84.02815,255.246627,441.474032,492.098165,503.448264,476.056824,394.89037,216.0,499.6
13144.081,44650.510107,23.637797,24.349973,40.133148,84.02815,255.246627,441.474032,492.098165,503.448264,476.056824,394.89037,216.0,499.6
13145.035,44650.510118,23.637797,24.349973,40.133148,84.02815,255.246627,441.474032,492.098165,503.448264,476.056824,394.89037,216.0,499.6
13146.093,44650.510131,23.630563,24.344633,40.134614,84.022713,255.20072,441.47567,492.114445,503.457864,476.062828,394.902979,216.0,499.6
13147.044,44650.510142,23.630563,24.344633,40.134614,84.022713,255.20072,441.47567,492.114445,503.457864,476.062828,394.902979,216.0,499.6
13148.103,44650.510154,23.630563,24.344633,40.134614,84.022713,255.20072,441.47567,492.114445,503.457864,476.062828,394.902979,216.0,499.6
13149.053,44650.510165,23.630563,24.344633,40.134614,84.022713,255.20072,441.47567,492.114445,503.457864,476.062828,394.902979,445.5,499.6
13150.005,44650.510176,23.630563,24.344633,40.134614,84.022713,255.20072,441.47567,492.114445,503.457864,476.062828,394.902979,445.5,499.6
13151.062,44650.510188,23.637602,24.349541,40.133696,84.018484,255.160371,441.481182,492.133328,503.46413,476.074021,394.920593,445.5,499.6
13152.015,44650.510199,23.637602,24.349541,40.133696,84.018484,255.160371,441.481182,492.133328,503.46413,476.074021,394.920593,445.5,499.6
13153.07,44650.510211,23.637602,24.349541,40.133696,84.018484,255.160371,441.481182,492.133328,503.46413,476.074021,394.920593,445.5,499.6
13154.022,44650.510222,23.637602,24.349541,40.133696,84.018484,255.160371,441.481182,492.133328,503.46413,476.074021,394.920593,445.5,499.6
13155.076,44650.510234,23.637602,24.349541,40.133696,84.018484,255.160371,441.481182,492.133328,503.46413,476.074021,394.920593,445.5,499.6
13156.028,44650.510246,23.640759,24.347615,40.138407,84.012115,255.126496,441.483478,492.140556,503.467566,476.090904,394.936486,445.5,499.6
13157.025,44650.510257,23.640759,24.347615,40.138407,84.012115,255.126496,441.483478,492.140556,503.467566,476.090904,394.936486,445.5,499.6
13158.032,44650.510269,23.640759,24.347615,40.138407,84.012115,255.126496,441.483478,492.140556,503.467566,476.090904,394.936486,445.5,499.6
