Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
21009.006,44650.601136,25.855011,26.525285,41.934415,88.16364,296.350531,560.441819,562.412896,561.692286,561.169118,459.226868,575.5
21010.07,44650.601149,25.855011,26.525285,41.934415,88.16364,296.350531,560.441819,562.412896,561.692286,561.169118,459.226868,575.4
21011.025,44650.60116,25.848726,26.516409,41.938516,88.183873,296.308313,560.329544,562.308798,561.568279,561.041644,459.045147,575.4
21012.083,44650.601172,25.848726,26.516409,41.938516,88.183873,296.308313,560.329544,562.308798,561.568279,561.041644,459.045147,575.4
21013.04,44650.601183,25.848726,26.516409,41.938516,88.183873,296.308313,560.329544,562.308798,561.568279,561.041644,459.045147,575.4
21014.101,44650.601195,25.848726,26.516409,41.938516,88.183873,296.308313,560.329544,562.308798,561.568279,561.041644,459.045147,575.2
21015.056,44650.601206,25.848726,26.516409,41.938516,88.183873,296.308313,560.329544,562.308798,561.568279,561.041644,459.045147,575.2
21016.015,44650.601218,25.851537,26.513557,41.941445,88.217183,296.272303,560.222631,562.206731,561.458607,560.916649,458.871854,575.2
21017.076,44650.60123,25.851537,26.513557,41.941445,88.217183,296.272303,560.222631,562.206731,561.458607,560.916649,458.871854,575.1
21018.034,44650.601241,25.851537,26.513557,41.941445,88.217183,296.272303,560.222631,562.206731,561.458607,560.916649,458.871854,575.1
21019.092,44650.601253,25.851537,26.513557,41.941445,88.217183,296.272303,560.222631,562.206731,561.458607,560.916649,458.871854,575.0
21020.049,44650.601264,25.851537,26.513557,41.941445,88.217183,296.272303,560.222631,562.206731,561.458607,560.916649,458.871854,575.0
21021.008,44650.601275,25.843499,26.515666,41.948172,88.23599,296.223934,560.105276,562.108434,561.347783,560.773387,458.704468,575.0
21022.071,44650.601288,25.843499,26.515666,41.948172,88.23599,296.223934,560.105276,562.108434,561.347783,560.773387,458.704468,574.9
21023.029,44650.601299,25.843499,26.515666,41.948172,88.23599,296.223934,560.105276,562.108434,561.347783,560.773387,458.704468,574.9
21024.1,44650.601311,25.843499,26.515666,41.948172,88.23599,296.223934,560.105276,562.108434,561.347783,560.773387,458.704468,574.8
21025.057,44650.601322,25.843499,26.515666,41.948172,88.23599,296.223934,560.105276,562.108434,561.347783,560.773387,458.704468,574.8
21026.015,44650.601333,25.849533,26.51757,41.961766,88.267089,296.187316,559.999451,562.004853,561.23615,560.640615,458.521917,574.8
21027.077,44650.601346,25.849533,26.51757,41.961766,88.267089,296.187316,559.999451,562.004853,561.23615,560.640615,458.521917,574.7
21028.03,44650.601357,25.849533,26.51757,41.961766,88.267089,296.187316,559.999451,562.004853,561.23615,560.640615,458.521917,574.7
21029.089,44650.601369,25.849533,26.51757,41.961766,88.267089,296.187316,559.999451,562.004853,561.23615,560.640615,458.521917,574.6
21030.047,44650.60138,25.849533,26.51757,41.961766,88.267089,296.187316,559.999451,562.004853,561.23615,560.640615,458.521917,574.6
21031.006,44650.601391,25.844966,26.519138,41.958417,88.297759,296.151074,559.890189,561.905721,561.133776,560.499986,458.346628,574.6
21032.066,44650.601403,25.844966,26.519138,41.958417,88.297759,296.151074,559.890189,561.905721,561.133776,560.499986,458.346628,574.5
21033.02,44650.601414,25.844966,26.519138,41.958417,88.297759,296.151074,559.890189,561.905721,561.133776,560.499986,458.346628,574.5
