Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18849.082,44650.576137,25.039689,25.683207,40.253369,81.074201,246.990003,485.301822,550.865671,551.368546,545.043888,441.0753,558.1
18850.04,44650.576148,25.039689,25.683207,40.253369,81.074201,246.990003,485.301822,550.865671,551.368546,545.043888,441.0753,558.1
18851.003,44650.57616,25.025807,25.698957,40.247363,81.085824,247.030909,485.62252,550.912425,551.438787,545.189971,441.168576,558.1
18852.068,44650.576172,25.025807,25.698957,40.247363,81.085824,247.030909,485.62252,550.912425,551.438787,545.189971,441.168576,558.1
18853.022,44650.576183,25.025807,25.698957,40.247363,81.085824,247.030909,485.62252,550.912425,551.438787,545.189971,441.168576,558.2
18854.08,44650.576195,25.025807,25.698957,40.247363,81.085824,247.030909,485.62252,550.912425,551.438787,545.189971,441.168576,558.2
18855.038,44650.576206,25.025807,25.698957,40.247363,81.085824,247.030909,485.62252,550.912425,551.438787,545.189971,441.168576,558.2
18856.005,44650.576217,25.035244,25.689623,40.240722,81.089029,247.079508,485.958268,550.956442,551.494997,545.345624,441.273585,558.2
18857.064,44650.57623,25.035244,25.689623,40.240722,81.089029,247.079508,485.958268,550.956442,551.494997,545.345624,441.273585,558.3
18858.02,44650.576241,25.035244,25.689623,40.240722,81.089029,247.079508,485.958268,550.956442,551.494997,545.345624,441.273585,558.3
18859.08,44650.576253,25.035244,25.689623,40.240722,81.089029,247.079508,485.958268,550.956442,551.494997,545.345624,441.273585,558.3
18860.036,44650.576264,25.035244,25.689623,40.240722,81.089029,247.079508,485.958268,550.956442,551.494997,545.345624,441.273585,558.3
18861.003,44650.576275,25.031611,25.678085,40.248245,81.078097,247.131705,486.263725,551.00787,551.543069,545.503764,441.364367,558.4
18862.061,44650.576288,25.031611,25.678085,40.248245,81.078097,247.131705,486.263725,551.00787,551.543069,545.503764,441.364367,558.4
18863.018,44650.576299,25.031611,25.678085,40.248245,81.078097,247.131705,486.263725,551.00787,551.543069,545.503764,441.364367,558.4
18864.082,44650.576311,25.031611,25.678085,40.248245,81.078097,247.131705,486.263725,551.00787,551.543069,545.503764,441.364367,558.5
18865.039,44650.576322,25.031611,25.678085,40.248245,81.078097,247.131705,486.263725,551.00787,551.543069,545.503764,441.364367,558.5
18866.096,44650.576334,25.033653,25.685673,40.249186,81.08418,247.180199,486.567874,551.048608,551.604275,545.643719,441.462492,558.5
18867.051,44650.576345,25.033653,25.685673,40.249186,81.08418,247.180199,486.567874,551.048608,551.604275,545.643719,441.462492,558.5
18868.004,44650.576356,25.033653,25.685673,40.249186,81.08418,247.180199,486.567874,551.048608,551.604275,545.643719,441.462492,558.5
18869.093,44650.576369,25.033653,25.685673,40.249186,81.08418,247.180199,486.567874,551.048608,551.604275,545.643719,441.462492,558.6
18870.109,44650.576381,25.033653,25.685673,40.249186,81.08418,247.180199,486.567874,551.048608,551.604275,545.643719,441.462492,558.6
18871.095,44650.576392,25.030336,25.690383,40.253557,81.085617,247.229449,486.871611,551.10781,551.6552,545.785026,441.55187,558.6
18872.086,44650.576404,25.030336,25.690383,40.253557,81.085617,247.229449,486.871611,551.10781,551.6552,545.785026,441.55187,558.7
18873.061,44650.576415,25.030336,25.690383,40.253557,81.085617,247.229449,486.871611,551.10781,551.6552,545.785026,441.55187,558.7
18874.022,44650.576426,25.030336,25.690383,40.253557,81.085617,247.229449,486.871611,551.10781,551.6552,545.785026,441.55187,558.7
18875.081,44650.576438,25.030336,25.690383,40.253557,81.085617,247.229449,486.871611,551.10781,551.6552,545.785026,441.55187,558.7
18876.038,44650.576449,25.030266,25.687245,40.24941,81.094371,247.28232,487.19099,551.158411,551.710947,545.922429,441.651809,558.7
18877.098,44650.576462,25.030266,25.687245,40.24941,81.094371,247.28232,487.19099,551.158411,551.710947,545.922429,441.651809,558.8
18878.052,44650.576473,25.030266,25.687245,40.24941,81.094371,247.28232,487.19099,551.158411,551.710947,545.922429,441.651809,558.8
18879.01,44650.576484,25.030266,25.687245,40.24941,81.094371,247.28232,487.19099,551.158411,551.710947,545.922429,441.651809,558.8
18880.07,44650.576496,25.030266,25.687245,40.24941,81.094371,247.28232,487.19099,551.158411,551.710947,545.922429,441.651809,558.9
18881.027,44650.576507,25.03742,25.690853,40.253346,81.090567,247.331835,487.532118,551.225487,551.771199,546.065233,441.745159,558.9
18882.088,44650.576519,25.03742,25.690853,40.253346,81.090567,247.331835,487.532118,551.225487,551.771199,546.065233,441.745159,558.9
18883.046,44650.57653,25.03742,25.690853,40.253346,81.090567,247.331835,487.532118,551.225487,551.771199,546.065233,441.745159,558.9
18884.1,44650.576543,25.03742,25.690853,40.253346,81.090567,247.331835,487.532118,551.225487,551.771199,546.065233,441.745159,559.0
18885.055,44650.576554,25.03742,25.690853,40.253346,81.090567,247.331835,487.532118,551.225487,551.771199,546.065233,441.745159,559.0
18886.01,44650.576565,25.028412,25.691883,40.241693,81.095028,247.376903,487.866968,551.273077,551.830981,546.197274,441.836575,559.0
18887.07,44650.576577,25.028412,25.691883,40.241693,81.095028,247.376903,487.866968,551.273077,551.830981,546.197274,441.836575,559.0
18888.025,44650.576588,25.028412,25.691883,40.241693,81.095028,247.376903,487.866968,551.273077,551.830981,546.197274,441.836575,559.0
18889.086,44650.5766,25.028412,25.691883,40.241693,81.095028,247.376903,487.866968,551.273077,551.830981,546.197274,441.836575,559.1
18890.046,44650.576611,25.028412,25.691883,40.241693,81.095028,247.376903,487.866968,551.273077,551.830981,546.197274,441.836575,559.1
18891.007,44650.576623,25.02756,25.703069,40.244331,81.100031,247.423111,488.220909,551.344301,551.895606,546.328567,441.93431,559.1
18892.065,44650.576635,25.02756,25.703069,40.244331,81.100031,247.423111,488.220909,551.344301,551.895606,546.328567,441.93431,559.1
18893.02,44650.576646,25.02756,25.703069,40.244331,81.100031,247.423111,488.220909,551.344301,551.895606,546.328567,441.93431,559.2
18894.079,44650.576658,25.02756,25.703069,40.244331,81.100031,247.423111,488.220909,551.344301,551.895606,546.328567,441.93431,559.2
18895.033,44650.576669,25.02756,25.703069,40.244331,81.100031,247.423111,488.220909,551.344301,551.895606,546.328567,441.93431,559.2
18896.096,44650.576681,25.044712,25.707819,40.252737,81.098105,247.481354,488.578242,551.406806,551.968066,546.474182,442.035417,559.3
18897.05,44650.576693,25.044712,25.707819,40.252737,81.098105,247.481354,488.578242,551.406806,551.968066,546.474182,442.035417,559.3
18898.005,44650.576704,25.044712,25.707819,40.252737,81.098105,247.481354,488.578242,551.406806,551.968066,546.474182,442.035417,559.3
18899.067,44650.576716,25.044712,25.707819,40.252737,81.098105,247.481354,488.578242,551.406806,551.968066,546.474182,442.035417,559.3
18900.024,44650.576727,25.044712,25.707819,40.252737,81.098105,247.481354,488.578242,551.406806,551.968066,546.474182,442.035417,559.3
18901.085,44650.576739,25.038029,25.701848,40.251067,81.103566,247.515001,488.930228,551.468643,552.037397,546.602574,442.128108,559.4
18902.042,44650.57675,25.038029,25.701848,40.251067,81.103566,247.515001,488.930228,551.468643,552.037397,546.602574,442.128108,559.4
18903.102,44650.576763,25.038029,25.701848,40.251067,81.103566,247.515001,488.930228,551.468643,552.037397,546.602574,442.128108,559.4
18904.055,44650.576774,25.038029,25.701848,40.251067,81.103566,247.515001,488.930228,551.468643,552.037397,546.602574,442.128108,559.4
18905.015,44650.576785,25.038029,25.701848,40.251067,81.103566,247.515001,488.930228,551.468643,552.037397,546.602574,442.128108,559.5
18906.074,44650.576797,25.037906,25.701961,40.248747,81.105753,247.569942,489.287942,551.523884,552.108632,546.732199,442.214516,559.6
18907.029,44650.576808,25.037906,25.701961,40.248747,81.105753,247.569942,489.287942,551.523884,552.108632,546.732199,442.214516,559.6
18908.089,44650.57682,25.037906,25.701961,40.248747,81.105753,247.569942,489.287942,551.523884,552.108632,546.732199,442.214516,559.7
