Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
13621.006,44650.515627,23.739721,24.458447,40.084713,83.40912,251.961876,441.16133,493.017114,503.746132,476.802667,395.573987,499.9
13622.061,44650.515639,23.739721,24.458447,40.084713,83.40912,251.961876,441.16133,493.017114,503.746132,476.802667,395.573987,499.9
13623.012,44650.51565,23.739721,24.458447,40.084713,83.40912,251.961876,441.16133,493.017114,503.746132,476.802667,395.573987,499.9
13624.066,44650.515663,23.739721,24.458447,40.084713,83.40912,251.961876,441.16133,493.017114,503.746132,476.802667,395.573987,499.9
13625.017,44650.515674,23.739721,24.458447,40.084713,83.40912,251.961876,441.16133,493.017114,503.746132,476.802667,395.573987,499.9
13626.075,44650.515686,23.741795,24.454612,40.078174,83.388122,251.929993,441.150875,493.024084,503.742804,476.80887,395.577528,499.9
13627.027,44650.515697,23.741795,24.454612,40.078174,83.388122,251.929993,441.150875,493.024084,503.742804,476.80887,395.577528,499.9
13628.081,44650.515709,23.741795,24.454612,40.078174,83.388122,251.929993,441.150875,493.024084,503.742804,476.80887,395.577528,499.9
13629.03,44650.51572,23.741795,24.454612,40.078174,83.388122,251.929993,441.150875,493.024084,503.742804,476.80887,395.577528,499.9
13630.085,44650.515732,23.741795,24.454612,40.078174,83.388122,251.929993,441.150875,493.024084,503.742804,476.80887,395.577528,499.9
13631.036,44650.515743,23.750758,24.452108,40.08581,83.385894,251.906745,441.154306,493.043794,503.759665,476.835355,395.577561,499.9
13632.089,44650.515755,23.750758,24.452108,40.08581,83.385894,251.906745,441.154306,493.043794,503.759665,476.835355,395.577561,499.9
13633.007,44650.515766,23.750758,24.452108,40.08581,83.385894,251.906745,441.154306,493.043794,503.759665,476.835355,395.577561,499.9
13634.062,44650.515778,23.750758,24.452108,40.08581,83.385894,251.906745,441.154306,493.043794,503.759665,476.835355,395.577561,499.9
13635.015,44650.515789,23.750758,24.452108,40.08581,83.385894,251.906745,441.154306,493.043794,503.759665,476.835355,395.577561,499.9
13636.073,44650.515802,23.753081,24.45502,40.083686,83.38151,251.876725,441.140136,493.049686,503.762773,476.836666,395.584986,499.9
13637.025,44650.515813,23.753081,24.45502,40.083686,83.38151,251.876725,441.140136,493.049686,503.762773,476.836666,395.584986,499.9
13638.079,44650.515825,23.753081,24.45502,40.083686,83.38151,251.876725,441.140136,493.049686,503.762773,476.836666,395.584986,499.9
13639.033,44650.515836,23.753081,24.45502,40.083686,83.38151,251.876725,441.140136,493.049686,503.762773,476.836666,395.584986,499.9
13640.088,44650.515848,23.753081,24.45502,40.083686,83.38151,251.876725,441.140136,493.049686,503.762773,476.836666,395.584986,499.9
13641.042,44650.515859,23.746129,24.465323,40.077339,83.388561,251.84972,441.137049,493.048946,503.770444,476.836821,395.596216,499.9
13642.096,44650.515871,23.746129,24.465323,40.077339,83.388561,251.84972,441.137049,493.048946,503.770444,476.836821,395.596216,499.9
13643.048,44650.515882,23.746129,24.465323,40.077339,83.388561,251.84972,441.137049,493.048946,503.770444,476.836821,395.596216,499.9
13644.105,44650.515895,23.746129,24.465323,40.077339,83.388561,251.84972,441.137049,493.048946,503.770444,476.836821,395.596216,499.9
13645.019,44650.515905,23.746129,24.465323,40.077339,83.388561,251.84972,441.137049,493.048946,503.770444,476.836821,395.596216,499.9
13646.075,44650.515917,23.7534,24.468808,40.081094,83.370245,251.831237,441.126862,493.050501,503.758878,476.833672,395.593832,499.9
13647.025,44650.515928,23.7534,24.468808,40.081094,83.370245,251.831237,441.126862,493.050501,503.758878,476.833672,395.593832,499.9
13648.079,44650.515941,23.7534,24.468808,40.081094,83.370245,251.831237,441.126862,493.050501,503.758878,476.833672,395.593832,499.9
13649.028,44650.515952,23.7534,24.468808,40.081094,83.370245,251.831237,441.126862,493.050501,503.758878,476.833672,395.593832,499.9
13650.085,44650.515964,23.7534,24.468808,40.081094,83.370245,251.831237,441.126862,493.050501,503.758878,476.833672,395.593832,499.9
13651.006,44650.515974,23.750889,24.463345,40.081969,83.367666,251.793337,441.119399,493.047683,503.742924,476.833873,395.604319,499.9
13652.064,44650.515987,23.750889,24.463345,40.081969,83.367666,251.793337,441.119399,493.047683,503.742924,476.833873,395.604319,499.9
13653.014,44650.515998,23.750889,24.463345,40.081969,83.367666,251.793337,441.119399,493.047683,503.742924,476.833873,395.604319,499.9
13654.07,44650.51601,23.750889,24.463345,40.081969,83.367666,251.793337,441.119399,493.047683,503.742924,476.833873,395.604319,499.9
13655.091,44650.516022,23.750889,24.463345,40.081969,83.367666,251.793337,441.119399,493.047683,503.742924,476.833873,395.604319,499.9
13656.045,44650.516033,23.750139,24.460705,40.082239,83.358531,251.765255,441.096986,493.045012,503.726109,476.829515,395.587833,499.9
13657.1,44650.516045,23.750139,24.460705,40.082239,83.358531,251.765255,441.096986,493.045012,503.726109,476.829515,395.587833,499.9
13658.048,44650.516056,23.750139,24.460705,40.082239,83.358531,251.765255,441.096986,493.045012,503.726109,476.829515,395.587833,499.9
13659.104,44650.516068,23.750139,24.460705,40.082239,83.358531,251.765255,441.096986,493.045012,503.726109,476.829515,395.587833,499.9
13660.055,44650.516079,23.750139,24.460705,40.082239,83.358531,251.765255,441.096986,493.045012,503.726109,476.829515,395.587833,499.9
13661.006,44650.51609,23.751166,24.472011,40.076365,83.356646,251.735093,441.078977,493.045724,503.72155,476.829555,395.586857,499.9
13662.063,44650.516102,23.751166,24.472011,40.076365,83.356646,251.735093,441.078977,493.045724,503.72155,476.829555,395.586857,499.9
13663.014,44650.516113,23.751166,24.472011,40.076365,83.356646,251.735093,441.078977,493.045724,503.72155,476.829555,395.586857,499.9
13664.065,44650.516126,23.751166,24.472011,40.076365,83.356646,251.735093,441.078977,493.045724,503.72155,476.829555,395.586857,499.9
13665.086,44650.516137,23.751166,24.472011,40.076365,83.356646,251.735093,441.078977,493.045724,503.72155,476.829555,395.586857,499.9
13666.038,44650.516148,23.765404,24.45552,40.083029,83.333971,251.719653,441.061043,493.05417,503.709495,476.835893,395.577878,499.9
13667.092,44650.516161,23.765404,24.45552,40.083029,83.333971,251.719653,441.061043,493.05417,503.709495,476.835893,395.577878,499.9
13668.046,44650.516172,23.765404,24.45552,40.083029,83.333971,251.719653,441.061043,493.05417,503.709495,476.835893,395.577878,499.9
13669.102,44650.516184,23.765404,24.45552,40.083029,83.333971,251.719653,441.061043,493.05417,503.709495,476.835893,395.577878,499.9
13670.053,44650.516195,23.765404,24.45552,40.083029,83.333971,251.719653,441.061043,493.05417,503.709495,476.835893,395.577878,499.9
13671.005,44650.516206,23.763376,24.462237,40.082232,83.338461,251.692958,441.055785,493.050095,503.7164,476.840214,395.582686,499.9
13672.057,44650.516218,23.763376,24.462237,40.082232,83.338461,251.692958,441.055785,493.050095,503.7164,476.840214,395.582686,499.9
13673.075,44650.51623,23.763376,24.462237,40.082232,83.338461,251.692958,441.055785,493.050095,503.7164,476.840214,395.582686,499.9
13674.026,44650.516241,23.763376,24.462237,40.082232,83.338461,251.692958,441.055785,493.050095,503.7164,476.840214,395.582686,499.9
