Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
17641.009,44650.562155,24.56772,25.239265,40.011811,81.620852,245.209913,421.267841,474.535246,485.628467,458.818552,377.273896,482.5
17642.111,44650.562169,24.56772,25.239265,40.011811,81.620852,245.209913,421.267841,474.535246,485.628467,458.818552,377.273896,482.5
17643.059,44650.562179,24.56772,25.239265,40.011811,81.620852,245.209913,421.267841,474.535246,485.628467,458.818552,377.273896,482.5
17644.01,44650.56219,24.56772,25.239265,40.011811,81.620852,245.209913,421.267841,474.535246,485.628467,458.818552,377.273896,482.5
17645.067,44650.562202,24.56772,25.239265,40.011811,81.620852,245.209913,421.267841,474.535246,485.628467,458.818552,377.273896,482.5
17646.022,44650.562213,24.567553,25.248544,40.017218,81.618035,245.178122,421.214213,474.504724,485.622164,458.739467,377.17719,482.6
17647.079,44650.562225,24.567553,25.248544,40.017218,81.618035,245.178122,421.214213,474.504724,485.622164,458.739467,377.17719,482.6
17648.033,44650.562236,24.567553,25.248544,40.017218,81.618035,245.178122,421.214213,474.504724,485.622164,458.739467,377.17719,482.6
17649.055,44650.562248,24.567553,25.248544,40.017218,81.618035,245.178122,421.214213,474.504724,485.622164,458.739467,377.17719,482.6
17650.005,44650.562259,24.567553,25.248544,40.017218,81.618035,245.178122,421.214213,474.504724,485.622164,458.739467,377.17719,482.7
17651.064,44650.562271,24.559704,25.240936,40.014485,81.609157,245.153629,421.227777,474.557695,485.751354,458.761731,377.114123,482.8
17652.015,44650.562282,24.559704,25.240936,40.014485,81.609157,245.153629,421.227777,474.557695,485.751354,458.761731,377.114123,482.8
17653.074,44650.562295,24.559704,25.240936,40.014485,81.609157,245.153629,421.227777,474.557695,485.751354,458.761731,377.114123,482.9
17654.028,44650.562306,24.559704,25.240936,40.014485,81.609157,245.153629,421.227777,474.557695,485.751354,458.761731,377.114123,482.9
17655.088,44650.562318,24.559704,25.240936,40.014485,81.609157,245.153629,421.227777,474.557695,485.751354,458.761731,377.114123,483.0
17656.043,44650.562329,24.575864,25.241855,40.019363,81.609831,245.142335,421.327687,474.776406,486.032348,458.909195,377.089879,483.0
17657.1,44650.562341,24.575864,25.241855,40.019363,81.609831,245.142335,421.327687,474.776406,486.032348,458.909195,377.089879,483.2
17658.055,44650.562352,24.575864,25.241855,40.019363,81.609831,245.142335,421.327687,474.776406,486.032348,458.909195,377.089879,483.2
17659.008,44650.562363,24.575864,25.241855,40.019363,81.609831,245.142335,421.327687,474.776406,486.032348,458.909195,377.089879,483.3
17660.062,44650.562376,24.575864,25.241855,40.019363,81.609831,245.142335,421.327687,474.776406,486.032348,458.909195,377.089879,483.3
