Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
6019.025,44650.427641,22.014349,22.470503,33.281545,65.49576,198.851172,412.498681,528.562297,532.949477,521.831507,402.471132,850.5,536.4
6020.078,44650.427653,22.014349,22.470503,33.281545,65.49576,198.851172,412.498681,528.562297,532.949477,521.831507,402.471132,850.5,536.5
6021.028,44650.427664,22.01745,22.480823,33.284411,65.517263,198.923232,412.636433,528.763702,533.031103,521.949694,402.589025,850.5,536.5
6022.084,44650.427677,22.01745,22.480823,33.284411,65.517263,198.923232,412.636433,528.763702,533.031103,521.949694,402.589025,850.5,536.5
6023.029,44650.427688,22.01745,22.480823,33.284411,65.517263,198.923232,412.636433,528.763702,533.031103,521.949694,402.589025,850.5,536.5
6024.081,44650.4277,22.01745,22.480823,33.284411,65.517263,198.923232,412.636433,528.763702,533.031103,521.949694,402.589025,850.5,536.5
6025.032,44650.427711,22.01745,22.480823,33.284411,65.517263,198.923232,412.636433,528.763702,533.031103,521.949694,402.589025,850.5,536.5
6026.088,44650.427723,22.006131,22.47661,33.288442,65.536235,199.012212,412.765837,528.968854,533.107078,522.083501,402.70573,850.5,536.6
6027.036,44650.427734,22.006131,22.47661,33.288442,65.536235,199.012212,412.765837,528.968854,533.107078,522.083501,402.70573,850.5,536.6
6028.088,44650.427746,22.006131,22.47661,33.288442,65.536235,199.012212,412.765837,528.968854,533.107078,522.083501,402.70573,850.5,536.7
6029.039,44650.427757,22.006131,22.47661,33.288442,65.536235,199.012212,412.765837,528.968854,533.107078,522.083501,402.70573,850.5,536.7
6030.092,44650.427769,22.006131,22.47661,33.288442,65.536235,199.012212,412.765837,528.968854,533.107078,522.083501,402.70573,850.5,536.7
6031.05,44650.42778,22.007707,22.476528,33.297951,65.557129,199.086737,412.894984,529.188159,533.19273,522.214225,402.814587,850.5,536.7
6032.1,44650.427793,22.007707,22.476528,33.297951,65.557129,199.086737,412.894984,529.188159,533.19273,522.214225,402.814587,850.5,536.8
6033.053,44650.427804,22.007707,22.476528,33.297951,65.557129,199.086737,412.894984,529.188159,533.19273,522.214225,402.814587,850.5,536.8
6034.009,44650.427815,22.007707,22.476528,33.297951,65.557129,199.086737,412.894984,529.188159,533.19273,522.214225,402.814587,850.5,536.8
6035.06,44650.427827,22.007707,22.476528,33.297951,65.557129,199.086737,412.894984,529.188159,533.19273,522.214225,402.814587,850.5,536.8
6036.009,44650.427838,22.005408,22.484765,33.317003,65.596769,199.177883,413.039615,529.401048,533.289984,522.337522,402.9365,850.5,536.8
6037.063,44650.42785,22.005408,22.484765,33.317003,65.596769,199.177883,413.039615,529.401048,533.289984,522.337522,402.9365,621.0,536.9
6038.011,44650.427861,22.005408,22.484765,33.317003,65.596769,199.177883,413.039615,529.401048,533.289984,522.337522,402.9365,621.0,536.9
6039.061,44650.427873,22.005408,22.484765,33.317003,65.596769,199.177883,413.039615,529.401048,533.289984,522.337522,402.9365,621.0,536.9
6040.009,44650.427884,22.005408,22.484765,33.317003,65.596769,199.177883,413.039615,529.401048,533.289984,522.337522,402.9365,621.0,536.9
6041.063,44650.427896,22.004952,22.482416,33.309734,65.616838,199.259417,413.176623,529.601316,533.376301,522.467343,403.053248,850.5,536.9
6042.01,44650.427907,22.004952,22.482416,33.309734,65.616838,199.259417,413.176623,529.601316,533.376301,522.467343,403.053248,850.5,537.0
6043.06,44650.427919,22.004952,22.482416,33.309734,65.616838,199.259417,413.176623,529.601316,533.376301,522.467343,403.053248,850.5,537.0
6044.018,44650.427931,22.004952,22.482416,33.309734,65.616838,199.259417,413.176623,529.601316,533.376301,522.467343,403.053248,850.5,537.0
6045.071,44650.427943,22.004952,22.482416,33.309734,65.616838,199.259417,413.176623,529.601316,533.376301,522.467343,403.053248,864.0,537.0
6046.021,44650.427954,22.014165,22.480854,33.330266,65.636478,199.341816,413.317713,529.805882,533.460539,522.606166,403.172862,864.0,537.1
6047.073,44650.427966,22.014165,22.480854,33.330266,65.636478,199.341816,413.317713,529.805882,533.460539,522.606166,403.172862,864.0,537.1
6048.025,44650.427977,22.014165,22.480854,33.330266,65.636478,199.341816,413.317713,529.805882,533.460539,522.606166,403.172862,864.0,537.1
6049.075,44650.427989,22.014165,22.480854,33.330266,65.636478,199.341816,413.317713,529.805882,533.460539,522.606166,403.172862,864.0,537.2
6050.024,44650.428,22.014165,22.480854,33.330266,65.636478,199.341816,413.317713,529.805882,533.460539,522.606166,403.172862,864.0,537.2
6051.081,44650.428012,22.010758,22.484431,33.329542,65.663527,199.427265,413.443094,529.989275,533.541625,522.724031,403.285119,864.0,537.2
6052.033,44650.428023,22.010758,22.484431,33.329542,65.663527,199.427265,413.443094,529.989275,533.541625,522.724031,403.285119,864.0,537.2
6053.083,44650.428035,22.010758,22.484431,33.329542,65.663527,199.427265,413.443094,529.989275,533.541625,522.724031,403.285119,864.0,537.2
