Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
8059.026,44650.451252,22.660467,23.252274,36.300928,73.99687,231.044109,492.810123,568.11511,568.800945,567.861479,451.610682,756.0,581.8
8060.08,44650.451265,22.660467,23.252274,36.300928,73.99687,231.044109,492.810123,568.11511,568.800945,567.861479,451.610682,756.0,581.8
8061.029,44650.451276,22.660777,23.256605,36.304287,74.012879,231.122659,493.210804,568.202764,568.895202,567.979451,451.741514,756.0,581.8
8062.082,44650.451288,22.660777,23.256605,36.304287,74.012879,231.122659,493.210804,568.202764,568.895202,567.979451,451.741514,985.5,581.9
8063.032,44650.451299,22.660777,23.256605,36.304287,74.012879,231.122659,493.210804,568.202764,568.895202,567.979451,451.741514,985.5,581.9
8064.086,44650.451311,22.660777,23.256605,36.304287,74.012879,231.122659,493.210804,568.202764,568.895202,567.979451,451.741514,985.5,581.9
8065.037,44650.451322,22.660777,23.256605,36.304287,74.012879,231.122659,493.210804,568.202764,568.895202,567.979451,451.741514,985.5,581.9
8066.09,44650.451334,22.664938,23.257452,36.307616,74.040659,231.206849,493.566803,568.290309,568.993042,568.087805,451.872348,985.5,582.0
8067.05,44650.451345,22.664938,23.257452,36.307616,74.040659,231.206849,493.566803,568.290309,568.993042,568.087805,451.872348,985.5,582.0
8068.102,44650.451357,22.664938,23.257452,36.307616,74.040659,231.206849,493.566803,568.290309,568.993042,568.087805,451.872348,985.5,582.0
8069.056,44650.451369,22.664938,23.257452,36.307616,74.040659,231.206849,493.566803,568.290309,568.993042,568.087805,451.872348,985.5,582.0
8070.004,44650.451379,22.664938,23.257452,36.307616,74.040659,231.206849,493.566803,568.290309,568.993042,568.087805,451.872348,958.5,582.0
8071.061,44650.451392,22.672718,23.25683,36.321309,74.058895,231.293481,493.926078,568.384043,569.080737,568.182322,451.992451,958.5,582.1
8072.012,44650.451403,22.672718,23.25683,36.321309,74.058895,231.293481,493.926078,568.384043,569.080737,568.182322,451.992451,958.5,582.1
8073.064,44650.451415,22.672718,23.25683,36.321309,74.058895,231.293481,493.926078,568.384043,569.080737,568.182322,451.992451,958.5,582.1
8074.011,44650.451426,22.672718,23.25683,36.321309,74.058895,231.293481,493.926078,568.384043,569.080737,568.182322,451.992451,958.5,582.1
8075.064,44650.451438,22.672718,23.25683,36.321309,74.058895,231.293481,493.926078,568.384043,569.080737,568.182322,451.992451,958.5,582.1
8076.019,44650.451449,22.674193,23.257713,36.326459,74.076547,231.373245,494.299489,568.474582,569.177879,568.273643,452.11619,958.5,582.2
8077.07,44650.451461,22.674193,23.257713,36.326459,74.076547,231.373245,494.299489,568.474582,569.177879,568.273643,452.11619,958.5,582.2
8078.021,44650.451472,22.674193,23.257713,36.326459,74.076547,231.373245,494.299489,568.474582,569.177879,568.273643,452.11619,958.5,582.2
