Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
22209.014,44650.615025,25.842539,26.598552,43.009641,90.907287,288.890329,488.912838,532.591853,535.136118,516.528901,424.250315,532.9
22210.077,44650.615038,25.842539,26.598552,43.009641,90.907287,288.890329,488.912838,532.591853,535.136118,516.528901,424.250315,532.9
22211.035,44650.615049,25.855696,26.59979,43.034118,90.914721,288.85798,488.761588,532.444093,535.005271,516.346581,424.118442,532.9
22212.095,44650.615061,25.855696,26.59979,43.034118,90.914721,288.85798,488.761588,532.444093,535.005271,516.346581,424.118442,532.8
22213.05,44650.615072,25.855696,26.59979,43.034118,90.914721,288.85798,488.761588,532.444093,535.005271,516.346581,424.118442,532.8
22214.005,44650.615083,25.855696,26.59979,43.034118,90.914721,288.85798,488.761588,532.444093,535.005271,516.346581,424.118442,532.8
22215.063,44650.615095,25.855696,26.59979,43.034118,90.914721,288.85798,488.761588,532.444093,535.005271,516.346581,424.118442,532.7
22216.039,44650.615107,25.847533,26.595169,43.017752,90.909794,288.808367,488.607917,532.264204,534.883473,516.143631,423.982617,532.7
22217.034,44650.615118,25.847533,26.595169,43.017752,90.909794,288.808367,488.607917,532.264204,534.883473,516.143631,423.982617,532.7
22218.035,44650.61513,25.847533,26.595169,43.017752,90.909794,288.808367,488.607917,532.264204,534.883473,516.143631,423.982617,532.7
22219.038,44650.615141,25.847533,26.595169,43.017752,90.909794,288.808367,488.607917,532.264204,534.883473,516.143631,423.982617,532.6
22220.016,44650.615153,25.847533,26.595169,43.017752,90.909794,288.808367,488.607917,532.264204,534.883473,516.143631,423.982617,532.6
22221.001,44650.615164,25.848833,26.595054,43.015908,90.910612,288.769025,488.453122,532.109113,534.747087,515.949485,423.854732,532.6
22222.061,44650.615176,25.848833,26.595054,43.015908,90.910612,288.769025,488.453122,532.109113,534.747087,515.949485,423.854732,532.5
22223.017,44650.615188,25.848833,26.595054,43.015908,90.910612,288.769025,488.453122,532.109113,534.747087,515.949485,423.854732,532.5
22224.077,44650.6152,25.848833,26.595054,43.015908,90.910612,288.769025,488.453122,532.109113,534.747087,515.949485,423.854732,532.4
22225.034,44650.615211,25.848833,26.595054,43.015908,90.910612,288.769025,488.453122,532.109113,534.747087,515.949485,423.854732,532.4
22226.096,44650.615223,25.850559,26.596071,43.024124,90.910812,288.734486,488.309137,531.944718,534.613929,515.746806,423.735717,532.4
22227.053,44650.615234,25.850559,26.596071,43.024124,90.910812,288.734486,488.309137,531.944718,534.613929,515.746806,423.735717,532.4
22228.01,44650.615245,25.850559,26.596071,43.024124,90.910812,288.734486,488.309137,531.944718,534.613929,515.746806,423.735717,532.4
22229.071,44650.615258,25.850559,26.596071,43.024124,90.910812,288.734486,488.309137,531.944718,534.613929,515.746806,423.735717,532.3
22230.029,44650.615269,25.850559,26.596071,43.024124,90.910812,288.734486,488.309137,531.944718,534.613929,515.746806,423.735717,532.3
22231.09,44650.615281,25.841831,26.60091,43.027386,90.932993,288.698831,488.179627,531.780095,534.498224,515.556221,423.613997,532.2
22232.045,44650.615292,25.841831,26.60091,43.027386,90.932993,288.698831,488.179627,531.780095,534.498224,515.556221,423.613997,532.2
