Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
18969.065,44650.577526,25.063396,25.711857,40.266732,81.139959,248.126052,493.862372,552.245973,552.829267,548.279665,443.290897,561.1
18970.022,44650.577537,25.063396,25.711857,40.266732,81.139959,248.126052,493.862372,552.245973,552.829267,548.279665,443.290897,561.1
18971.079,44650.577549,25.060837,25.720512,40.26803,81.140435,248.170075,494.315259,552.308882,552.902578,548.409238,443.391274,561.1
18972.031,44650.57756,25.060837,25.720512,40.26803,81.140435,248.170075,494.315259,552.308882,552.902578,548.409238,443.391274,561.1
18973.091,44650.577573,25.060837,25.720512,40.26803,81.140435,248.170075,494.315259,552.308882,552.902578,548.409238,443.391274,561.2
18974.048,44650.577584,25.060837,25.720512,40.26803,81.140435,248.170075,494.315259,552.308882,552.902578,548.409238,443.391274,561.2
18975.003,44650.577595,25.060837,25.720512,40.26803,81.140435,248.170075,494.315259,552.308882,552.902578,548.409238,443.391274,561.2
18976.062,44650.577607,25.064162,25.718996,40.264479,81.14966,248.210851,494.755819,552.367204,552.971972,548.525052,443.481887,561.2
18977.019,44650.577618,25.064162,25.718996,40.264479,81.14966,248.210851,494.755819,552.367204,552.971972,548.525052,443.481887,561.2
18978.077,44650.57763,25.064162,25.718996,40.264479,81.14966,248.210851,494.755819,552.367204,552.971972,548.525052,443.481887,561.3
18979.031,44650.577641,25.064162,25.718996,40.264479,81.14966,248.210851,494.755819,552.367204,552.971972,548.525052,443.481887,561.3
18980.089,44650.577654,25.064162,25.718996,40.264479,81.14966,248.210851,494.755819,552.367204,552.971972,548.525052,443.481887,561.3
18981.045,44650.577665,25.055276,25.710587,40.264488,81.149325,248.252517,495.210782,552.426153,553.032935,548.64552,443.564711,561.3
18982.101,44650.577677,25.055276,25.710587,40.264488,81.149325,248.252517,495.210782,552.426153,553.032935,548.64552,443.564711,561.4
18983.057,44650.577688,25.055276,25.710587,40.264488,81.149325,248.252517,495.210782,552.426153,553.032935,548.64552,443.564711,561.4
18984.012,44650.577699,25.055276,25.710587,40.264488,81.149325,248.252517,495.210782,552.426153,553.032935,548.64552,443.564711,561.4
18985.07,44650.577711,25.055276,25.710587,40.264488,81.149325,248.252517,495.210782,552.426153,553.032935,548.64552,443.564711,561.4
18986.027,44650.577722,25.061353,25.712412,40.265236,81.149832,248.300793,495.664698,552.481555,553.095719,548.767922,443.666981,561.5
18987.084,44650.577735,25.061353,25.712412,40.265236,81.149832,248.300793,495.664698,552.481555,553.095719,548.767922,443.666981,561.5
18988.038,44650.577746,25.061353,25.712412,40.265236,81.149832,248.300793,495.664698,552.481555,553.095719,548.767922,443.666981,561.5
18989.098,44650.577758,25.061353,25.712412,40.265236,81.149832,248.300793,495.664698,552.481555,553.095719,548.767922,443.666981,561.5
18990.051,44650.577769,25.061353,25.712412,40.265236,81.149832,248.300793,495.664698,552.481555,553.095719,548.767922,443.666981,561.5
18991.006,44650.57778,25.068787,25.71819,40.270856,81.154562,248.353391,496.131466,552.551167,553.153028,548.885967,443.761177,561.6
18992.064,44650.577792,25.068787,25.71819,40.270856,81.154562,248.353391,496.131466,552.551167,553.153028,548.885967,443.761177,561.6
18993.019,44650.577803,25.068787,25.71819,40.270856,81.154562,248.353391,496.131466,552.551167,553.153028,548.885967,443.761177,561.6
18994.078,44650.577816,25.068787,25.71819,40.270856,81.154562,248.353391,496.131466,552.551167,553.153028,548.885967,443.761177,561.7
18995.102,44650.577827,25.068787,25.71819,40.270856,81.154562,248.353391,496.131466,552.551167,553.153028,548.885967,443.761177,561.7
18996.059,44650.577838,25.069182,25.729323,40.275908,81.164348,248.398375,496.605971,552.61045,553.21645,549.011913,443.860045,561.7
18997.014,44650.57785,25.069182,25.729323,40.275908,81.164348,248.398375,496.605971,552.61045,553.21645,549.011913,443.860045,561.7
18998.073,44650.577862,25.069182,25.729323,40.275908,81.164348,248.398375,496.605971,552.61045,553.21645,549.011913,443.860045,561.8
