Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
12739.086,44650.50542,23.526985,24.237104,40.127179,84.468224,258.699121,439.816064,490.042967,501.766026,474.157426,392.129642,472.5,498.5
12740.046,44650.505431,23.526985,24.237104,40.127179,84.468224,258.699121,439.816064,490.042967,501.766026,474.157426,392.129642,472.5,498.5
12741.003,44650.505442,23.533061,24.234432,40.134673,84.458977,258.663302,439.847088,490.074976,501.796668,474.177946,392.134172,486.0,498.5
12742.057,44650.505454,23.533061,24.234432,40.134673,84.458977,258.663302,439.847088,490.074976,501.796668,474.177946,392.134172,486.0,498.5
12743.007,44650.505465,23.533061,24.234432,40.134673,84.458977,258.663302,439.847088,490.074976,501.796668,474.177946,392.134172,486.0,498.5
12744.062,44650.505477,23.533061,24.234432,40.134673,84.458977,258.663302,439.847088,490.074976,501.796668,474.177946,392.134172,486.0,498.5
12745.014,44650.505488,23.533061,24.234432,40.134673,84.458977,258.663302,439.847088,490.074976,501.796668,474.177946,392.134172,499.5,498.5
12746.069,44650.505501,23.53418,24.237441,40.125812,84.444632,258.609906,439.875816,490.096357,501.816426,474.206652,392.146731,499.5,498.5
12747.019,44650.505512,23.53418,24.237441,40.125812,84.444632,258.609906,439.875816,490.096357,501.816426,474.206652,392.146731,499.5,498.5
12748.072,44650.505524,23.53418,24.237441,40.125812,84.444632,258.609906,439.875816,490.096357,501.816426,474.206652,392.146731,499.5,498.5
12749.026,44650.505535,23.53418,24.237441,40.125812,84.444632,258.609906,439.875816,490.096357,501.816426,474.206652,392.146731,499.5,498.5
12750.084,44650.505547,23.53418,24.237441,40.125812,84.444632,258.609906,439.875816,490.096357,501.816426,474.206652,392.146731,499.5,498.5
12751.039,44650.505558,23.534425,24.245486,40.123718,84.446698,258.564699,439.914772,490.129761,501.844428,474.216127,392.184443,499.5,498.5
12752.093,44650.50557,23.534425,24.245486,40.123718,84.446698,258.564699,439.914772,490.129761,501.844428,474.216127,392.184443,499.5,498.5
12753.048,44650.505581,23.534425,24.245486,40.123718,84.446698,258.564699,439.914772,490.129761,501.844428,474.216127,392.184443,499.5,498.5
