Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
11359.038,44650.489447,23.35456,24.051671,39.803642,84.608823,268.34487,470.581537,532.671816,542.49715,518.152131,423.226317,0.0,539.8
11360.093,44650.489459,23.35456,24.051671,39.803642,84.608823,268.34487,470.581537,532.671816,542.49715,518.152131,423.226317,0.0,539.8
11361.042,44650.48947,23.347819,24.051672,39.817339,84.61084,268.32842,470.452453,532.502948,542.338969,517.968982,423.098853,0.0,539.8
11362.097,44650.489482,23.347819,24.051672,39.817339,84.61084,268.32842,470.452453,532.502948,542.338969,517.968982,423.098853,0.0,539.7
11363.048,44650.489493,23.347819,24.051672,39.817339,84.61084,268.32842,470.452453,532.502948,542.338969,517.968982,423.098853,0.0,539.7
11364.103,44650.489506,23.347819,24.051672,39.817339,84.61084,268.32842,470.452453,532.502948,542.338969,517.968982,423.098853,0.0,539.6
11365.052,44650.489517,23.347819,24.051672,39.817339,84.61084,268.32842,470.452453,532.502948,542.338969,517.968982,423.098853,0.0,539.6
11366.007,44650.489528,23.356384,24.044274,39.813981,84.602258,268.308779,470.329936,532.332752,542.172637,517.780021,422.968364,0.0,539.6
11367.064,44650.48954,23.356384,24.044274,39.813981,84.602258,268.308779,470.329936,532.332752,542.172637,517.780021,422.968364,0.0,539.6
11368.015,44650.489551,23.356384,24.044274,39.813981,84.602258,268.308779,470.329936,532.332752,542.172637,517.780021,422.968364,0.0,539.5
11369.068,44650.489563,23.356384,24.044274,39.813981,84.602258,268.308779,470.329936,532.332752,542.172637,517.780021,422.968364,0.0,539.5
11370.021,44650.489574,23.356384,24.044274,39.813981,84.602258,268.308779,470.329936,532.332752,542.172637,517.780021,422.968364,0.0,539.4
11371.079,44650.489586,23.354568,24.050497,39.816052,84.614733,268.293164,470.208609,532.149223,542.015798,517.601461,422.848883,0.0,539.4
11372.029,44650.489597,23.354568,24.050497,39.816052,84.614733,268.293164,470.208609,532.149223,542.015798,517.601461,422.848883,0.0,539.4
11373.081,44650.48961,23.354568,24.050497,39.816052,84.614733,268.293164,470.208609,532.149223,542.015798,517.601461,422.848883,0.0,539.3
11374.032,44650.489621,23.354568,24.050497,39.816052,84.614733,268.293164,470.208609,532.149223,542.015798,517.601461,422.848883,0.0,539.3
11375.087,44650.489633,23.354568,24.050497,39.816052,84.614733,268.293164,470.208609,532.149223,542.015798,517.601461,422.848883,0.0,539.3
11376.038,44650.489644,23.348923,24.054666,39.820099,84.624796,268.281734,470.091537,531.983835,541.857182,517.41899,422.728738,0.0,539.3
11377.096,44650.489656,23.348923,24.054666,39.820099,84.624796,268.281734,470.091537,531.983835,541.857182,517.41899,422.728738,0.0,539.2
11378.048,44650.489667,23.348923,24.054666,39.820099,84.624796,268.281734,470.091537,531.983835,541.857182,517.41899,422.728738,0.0,539.2
11379.101,44650.489679,23.348923,24.054666,39.820099,84.624796,268.281734,470.091537,531.983835,541.857182,517.41899,422.728738,0.0,539.1
11380.054,44650.48969,23.348923,24.054666,39.820099,84.624796,268.281734,470.091537,531.983835,541.857182,517.41899,422.728738,0.0,539.1
11381.076,44650.489702,23.355618,24.0467,39.829553,84.624012,268.259299,469.95635,531.807461,541.686691,517.238067,422.597998,0.0,539.1
11382.026,44650.489713,23.355618,24.0467,39.829553,84.624012,268.259299,469.95635,531.807461,541.686691,517.238067,422.597998,0.0,539.1
11383.078,44650.489725,23.355618,24.0467,39.829553,84.624012,268.259299,469.95635,531.807461,541.686691,517.238067,422.597998,0.0,539.0
