Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
14401.025,44650.524655,23.913413,24.604854,39.95257,82.447553,248.401824,439.788412,493.791026,503.802209,477.544653,395.336426,499.9
14402.079,44650.524667,23.913413,24.604854,39.95257,82.447553,248.401824,439.788412,493.791026,503.802209,477.544653,395.336426,499.9
14403.027,44650.524678,23.913413,24.604854,39.95257,82.447553,248.401824,439.788412,493.791026,503.802209,477.544653,395.336426,499.9
14404.103,44650.524691,23.913413,24.604854,39.95257,82.447553,248.401824,439.788412,493.791026,503.802209,477.544653,395.336426,499.9
14405.078,44650.524702,23.913413,24.604854,39.95257,82.447553,248.401824,439.788412,493.791026,503.802209,477.544653,395.336426,499.9
14406.1,44650.524714,23.905317,24.617673,39.942902,82.452251,248.376831,439.787064,493.788612,503.817511,477.538085,395.333646,499.9
14407.097,44650.524726,23.905317,24.617673,39.942902,82.452251,248.376831,439.787064,493.788612,503.817511,477.538085,395.333646,499.9
14408.094,44650.524737,23.905317,24.617673,39.942902,82.452251,248.376831,439.787064,493.788612,503.817511,477.538085,395.333646,499.9
14409.056,44650.524748,23.905317,24.617673,39.942902,82.452251,248.376831,439.787064,493.788612,503.817511,477.538085,395.333646,499.9
14410.006,44650.524759,23.905317,24.617673,39.942902,82.452251,248.376831,439.787064,493.788612,503.817511,477.538085,395.333646,499.9
14411.065,44650.524771,23.90765,24.610791,39.94365,82.434302,248.363621,439.769374,493.789362,503.815685,477.54859,395.323895,499.9
14412.015,44650.524782,23.90765,24.610791,39.94365,82.434302,248.363621,439.769374,493.789362,503.815685,477.54859,395.323895,499.9
14413.068,44650.524795,23.90765,24.610791,39.94365,82.434302,248.363621,439.769374,493.789362,503.815685,477.54859,395.323895,499.9
