Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Power (W),Heater Temp
10519.062,44650.479725,23.254216,23.916755,39.18853,82.953216,268.223377,493.081221,564.682196,567.960101,551.875978,445.564017,0.0,567.8
10520.015,44650.479736,23.254216,23.916755,39.18853,82.953216,268.223377,493.081221,564.682196,567.960101,551.875978,445.564017,0.0,567.8
10521.07,44650.479748,23.250515,23.903363,39.182283,82.961631,268.242038,492.926527,564.45778,567.823824,551.65641,445.416571,0.0,567.8
10522.022,44650.479759,23.250515,23.903363,39.182283,82.961631,268.242038,492.926527,564.45778,567.823824,551.65641,445.416571,0.0,567.8
10523.075,44650.479771,23.250515,23.903363,39.182283,82.961631,268.242038,492.926527,564.45778,567.823824,551.65641,445.416571,0.0,567.7
10524.023,44650.479782,23.250515,23.903363,39.182283,82.961631,268.242038,492.926527,564.45778,567.823824,551.65641,445.416571,0.0,567.7
10525.076,44650.479795,23.250515,23.903363,39.182283,82.961631,268.242038,492.926527,564.45778,567.823824,551.65641,445.416571,0.0,567.6
10526.026,44650.479806,23.255189,23.914417,39.1873,82.983762,268.269033,492.783637,564.237892,567.694087,551.44036,445.273103,0.0,567.6
10527.082,44650.479818,23.255189,23.914417,39.1873,82.983762,268.269033,492.783637,564.237892,567.694087,551.44036,445.273103,0.0,567.6
10528.031,44650.479829,23.255189,23.914417,39.1873,82.983762,268.269033,492.783637,564.237892,567.694087,551.44036,445.273103,0.0,567.6
10529.085,44650.479841,23.255189,23.914417,39.1873,82.983762,268.269033,492.783637,564.237892,567.694087,551.44036,445.273103,0.0,567.5
10530.036,44650.479852,23.255189,23.914417,39.1873,82.983762,268.269033,492.783637,564.237892,567.694087,551.44036,445.273103,0.0,567.5
10531.091,44650.479864,23.262375,23.917343,39.196375,82.99395,268.296124,492.632783,564.020158,567.548828,551.221653,445.135271,0.0,567.4
10532.079,44650.479876,23.262375,23.917343,39.196375,82.99395,268.296124,492.632783,564.020158,567.548828,551.221653,445.135271,0.0,567.4
10533.054,44650.479887,23.262375,23.917343,39.196375,82.99395,268.296124,492.632783,564.020158,567.548828,551.221653,445.135271,0.0,567.4
10534.019,44650.479898,23.262375,23.917343,39.196375,82.99395,268.296124,492.632783,564.020158,567.548828,551.221653,445.135271,0.0,567.3
10535.009,44650.47991,23.262375,23.917343,39.196375,82.99395,268.296124,492.632783,564.020158,567.548828,551.221653,445.135271,0.0,567.3
10536.012,44650.479921,23.24992,23.908679,39.202966,83.003758,268.306776,492.482669,563.795429,567.411787,550.990807,444.987279,0.0,567.3
10537.09,44650.479934,23.24992,23.908679,39.202966,83.003758,268.306776,492.482669,563.795429,567.411787,550.990807,444.987279,0.0,567.2
10538.04,44650.479945,23.24992,23.908679,39.202966,83.003758,268.306776,492.482669,563.795429,567.411787,550.990807,444.987279,0.0,567.2
10539.093,44650.479957,23.24992,23.908679,39.202966,83.003758,268.306776,492.482669,563.795429,567.411787,550.990807,444.987279,0.0,567.1
