Time (s),Date/Time,Heat Pipe TC-01,Heat Pipe TC-02,Heat Pipe TC-03,Heat Pipe TC-04,Heat Pipe TC-05,Heat Pipe TC-06,Heat Pipe TC-07,Heat Pipe TC-08,Heat Pipe TC-09,Heat Pipe TC-10,Heater Temp
20289.006,44650.592803,25.886743,26.551454,41.403526,84.134486,278.031757,566.991125,568.429046,569.606065,569.778258,474.427842,593.8
20290.065,44650.592815,25.886743,26.551454,41.403526,84.134486,278.031757,566.991125,568.429046,569.606065,569.778258,474.427842,593.8
20291.021,44650.592826,25.898001,26.566243,41.408796,84.160093,278.316719,567.067906,568.499584,569.683655,569.84522,474.572276,593.9
20292.08,44650.592839,25.898001,26.566243,41.408796,84.160093,278.316719,567.067906,568.499584,569.683655,569.84522,474.572276,593.9
20293.039,44650.59285,25.898001,26.566243,41.408796,84.160093,278.316719,567.067906,568.499584,569.683655,569.84522,474.572276,593.9
20294.099,44650.592862,25.898001,26.566243,41.408796,84.160093,278.316719,567.067906,568.499584,569.683655,569.84522,474.572276,593.9
20295.053,44650.592873,25.898001,26.566243,41.408796,84.160093,278.316719,567.067906,568.499584,569.683655,569.84522,474.572276,593.9
20296.01,44650.592884,25.896886,26.562299,41.406225,84.168107,278.605424,567.128643,568.564778,569.742474,569.918361,474.717073,593.9
20297.068,44650.592896,25.896886,26.562299,41.406225,84.168107,278.605424,567.128643,568.564778,569.742474,569.918361,474.717073,594.0
20298.022,44650.592907,25.896886,26.562299,41.406225,84.168107,278.605424,567.128643,568.564778,569.742474,569.918361,474.717073,594.0
20299.083,44650.59292,25.896886,26.562299,41.406225,84.168107,278.605424,567.128643,568.564778,569.742474,569.918361,474.717073,594.1
20300.081,44650.592931,25.896886,26.562299,41.406225,84.168107,278.605424,567.128643,568.564778,569.742474,569.918361,474.717073,594.1
20301.06,44650.592943,25.897399,26.561396,41.415333,84.191993,278.910594,567.192894,568.635202,569.803167,569.981851,474.869798,594.1
20302.016,44650.592954,25.897399,26.561396,41.415333,84.191993,278.910594,567.192894,568.635202,569.803167,569.981851,474.869798,594.1
20303.076,44650.592966,25.897399,26.561396,41.415333,84.191993,278.910594,567.192894,568.635202,569.803167,569.981851,474.869798,594.1
20304.003,44650.592977,25.897399,26.561396,41.415333,84.191993,278.910594,567.192894,568.635202,569.803167,569.981851,474.869798,594.1
20305.061,44650.592989,25.897399,26.561396,41.415333,84.191993,278.910594,567.192894,568.635202,569.803167,569.981851,474.869798,594.2
20306.027,44650.593,25.892417,26.566677,41.413597,84.216655,279.20852,567.260365,568.69899,569.865727,570.047209,475.012288,594.2
20307.085,44650.593012,25.892417,26.566677,41.413597,84.216655,279.20852,567.260365,568.69899,569.865727,570.047209,475.012288,594.2
20308.041,44650.593023,25.892417,26.566677,41.413597,84.216655,279.20852,567.260365,568.69899,569.865727,570.047209,475.012288,594.2
20309.1,44650.593036,25.892417,26.566677,41.413597,84.216655,279.20852,567.260365,568.69899,569.865727,570.047209,475.012288,594.3
20310.055,44650.593047,25.892417,26.566677,41.413597,84.216655,279.20852,567.260365,568.69899,569.865727,570.047209,475.012288,594.3
